err,val_err
"tf.Tensor(3.621438446721378e-05, shape=(), dtype=float64)","tf.Tensor(0.001453161061524644, shape=(), dtype=float64)"
"tf.Tensor(3.5723891230656735e-05, shape=(), dtype=float64)","tf.Tensor(0.00216016076817475, shape=(), dtype=float64)"
"tf.Tensor(3.480643543988858e-05, shape=(), dtype=float64)","tf.Tensor(0.0019810948661746885, shape=(), dtype=float64)"
"tf.Tensor(3.535462477325354e-05, shape=(), dtype=float64)","tf.Tensor(0.0017862713139741079, shape=(), dtype=float64)"
"tf.Tensor(3.445553161096647e-05, shape=(), dtype=float64)","tf.Tensor(0.0020275947634653697, shape=(), dtype=float64)"
"tf.Tensor(3.510525732109136e-05, shape=(), dtype=float64)","tf.Tensor(0.0016144009780694323, shape=(), dtype=float64)"
"tf.Tensor(3.543102991091984e-05, shape=(), dtype=float64)","tf.Tensor(0.0020669527940385068, shape=(), dtype=float64)"
"tf.Tensor(3.699426903631966e-05, shape=(), dtype=float64)","tf.Tensor(0.0017007645677541443, shape=(), dtype=float64)"
"tf.Tensor(3.630020373271309e-05, shape=(), dtype=float64)","tf.Tensor(0.0013069891731040167, shape=(), dtype=float64)"
"tf.Tensor(3.581223937060395e-05, shape=(), dtype=float64)","tf.Tensor(0.001812299498395715, shape=(), dtype=float64)"
"tf.Tensor(3.574546056941023e-05, shape=(), dtype=float64)","tf.Tensor(0.0016456886674856032, shape=(), dtype=float64)"
"tf.Tensor(3.4942325194205316e-05, shape=(), dtype=float64)","tf.Tensor(0.0013883328636895283, shape=(), dtype=float64)"
"tf.Tensor(3.590091292642482e-05, shape=(), dtype=float64)","tf.Tensor(0.0015845813966733559, shape=(), dtype=float64)"
"tf.Tensor(3.471013804418668e-05, shape=(), dtype=float64)","tf.Tensor(0.0019944189335917703, shape=(), dtype=float64)"
"tf.Tensor(3.554742656550914e-05, shape=(), dtype=float64)","tf.Tensor(0.0016121543753857422, shape=(), dtype=float64)"
"tf.Tensor(3.4927471399659114e-05, shape=(), dtype=float64)","tf.Tensor(0.0016010830873754369, shape=(), dtype=float64)"
"tf.Tensor(3.440996619218846e-05, shape=(), dtype=float64)","tf.Tensor(0.0014956008963090683, shape=(), dtype=float64)"
"tf.Tensor(3.788864863599983e-05, shape=(), dtype=float64)","tf.Tensor(0.0013417250804163565, shape=(), dtype=float64)"
"tf.Tensor(3.4096261152566295e-05, shape=(), dtype=float64)","tf.Tensor(0.0015252507820280711, shape=(), dtype=float64)"
"tf.Tensor(3.6657148824732884e-05, shape=(), dtype=float64)","tf.Tensor(0.0011219324910814378, shape=(), dtype=float64)"
"tf.Tensor(3.6495945061513397e-05, shape=(), dtype=float64)","tf.Tensor(0.0015761796474705579, shape=(), dtype=float64)"
"tf.Tensor(3.484679957718785e-05, shape=(), dtype=float64)","tf.Tensor(0.001486706305240771, shape=(), dtype=float64)"
"tf.Tensor(3.4652482465156056e-05, shape=(), dtype=float64)","tf.Tensor(0.0014797587896918177, shape=(), dtype=float64)"
"tf.Tensor(3.381238079929987e-05, shape=(), dtype=float64)","tf.Tensor(0.0014430896206750745, shape=(), dtype=float64)"
"tf.Tensor(3.448063451822161e-05, shape=(), dtype=float64)","tf.Tensor(0.002018118389794674, shape=(), dtype=float64)"
"tf.Tensor(3.502090694264336e-05, shape=(), dtype=float64)","tf.Tensor(0.0023074222437171185, shape=(), dtype=float64)"
"tf.Tensor(3.519732973974116e-05, shape=(), dtype=float64)","tf.Tensor(0.0021419630950116906, shape=(), dtype=float64)"
"tf.Tensor(3.5318465555068105e-05, shape=(), dtype=float64)","tf.Tensor(0.0027804017934914423, shape=(), dtype=float64)"
"tf.Tensor(3.564782913711287e-05, shape=(), dtype=float64)","tf.Tensor(0.0014111699025354419, shape=(), dtype=float64)"
"tf.Tensor(3.678840978102446e-05, shape=(), dtype=float64)","tf.Tensor(0.0017631100154925294, shape=(), dtype=float64)"
"tf.Tensor(3.560508766690423e-05, shape=(), dtype=float64)","tf.Tensor(0.0011618492953460022, shape=(), dtype=float64)"
"tf.Tensor(3.4013389997477984e-05, shape=(), dtype=float64)","tf.Tensor(0.0012566116490932454, shape=(), dtype=float64)"
"tf.Tensor(3.500853290926261e-05, shape=(), dtype=float64)","tf.Tensor(0.0014656708742390525, shape=(), dtype=float64)"
"tf.Tensor(3.555058080882552e-05, shape=(), dtype=float64)","tf.Tensor(0.0017797590322283217, shape=(), dtype=float64)"
"tf.Tensor(3.496403392829129e-05, shape=(), dtype=float64)","tf.Tensor(0.0015768797818571142, shape=(), dtype=float64)"
"tf.Tensor(3.451665505407092e-05, shape=(), dtype=float64)","tf.Tensor(0.0014468239428431478, shape=(), dtype=float64)"
"tf.Tensor(3.5707119361694975e-05, shape=(), dtype=float64)","tf.Tensor(0.0023891439093338108, shape=(), dtype=float64)"
"tf.Tensor(3.3895278336237786e-05, shape=(), dtype=float64)","tf.Tensor(0.0018577496632157147, shape=(), dtype=float64)"
"tf.Tensor(3.494750523655789e-05, shape=(), dtype=float64)","tf.Tensor(0.0014043318401622282, shape=(), dtype=float64)"
"tf.Tensor(3.5073450865937434e-05, shape=(), dtype=float64)","tf.Tensor(0.0009234226493854955, shape=(), dtype=float64)"
"tf.Tensor(3.566125803180057e-05, shape=(), dtype=float64)","tf.Tensor(0.0022408502254475608, shape=(), dtype=float64)"
"tf.Tensor(3.4347097415630645e-05, shape=(), dtype=float64)","tf.Tensor(0.0016103153129344821, shape=(), dtype=float64)"
"tf.Tensor(3.540607968275069e-05, shape=(), dtype=float64)","tf.Tensor(0.0017385315551348298, shape=(), dtype=float64)"
"tf.Tensor(3.445534348571515e-05, shape=(), dtype=float64)","tf.Tensor(0.0013306286532483616, shape=(), dtype=float64)"
"tf.Tensor(3.594190251068633e-05, shape=(), dtype=float64)","tf.Tensor(0.001782821890472343, shape=(), dtype=float64)"
"tf.Tensor(3.581664495954638e-05, shape=(), dtype=float64)","tf.Tensor(0.0014997619975527622, shape=(), dtype=float64)"
"tf.Tensor(3.628658936793506e-05, shape=(), dtype=float64)","tf.Tensor(0.0012517054011534844, shape=(), dtype=float64)"
"tf.Tensor(3.566039522617097e-05, shape=(), dtype=float64)","tf.Tensor(0.0011536756373659483, shape=(), dtype=float64)"
"tf.Tensor(3.6136273829060075e-05, shape=(), dtype=float64)","tf.Tensor(0.0016117925785477719, shape=(), dtype=float64)"
"tf.Tensor(3.503870604609404e-05, shape=(), dtype=float64)","tf.Tensor(0.0011409014689321077, shape=(), dtype=float64)"
"tf.Tensor(3.5540884063784075e-05, shape=(), dtype=float64)","tf.Tensor(0.0018254727678982683, shape=(), dtype=float64)"
"tf.Tensor(3.4177575470147834e-05, shape=(), dtype=float64)","tf.Tensor(0.0022121011650488164, shape=(), dtype=float64)"
"tf.Tensor(3.62420933699079e-05, shape=(), dtype=float64)","tf.Tensor(0.0011042841441461701, shape=(), dtype=float64)"
"tf.Tensor(3.5630199060363e-05, shape=(), dtype=float64)","tf.Tensor(0.0019067944457576134, shape=(), dtype=float64)"
"tf.Tensor(3.530916262723388e-05, shape=(), dtype=float64)","tf.Tensor(0.0013025083967901049, shape=(), dtype=float64)"
"tf.Tensor(3.4490064818761344e-05, shape=(), dtype=float64)","tf.Tensor(0.0011796638763651385, shape=(), dtype=float64)"
"tf.Tensor(3.40380899664994e-05, shape=(), dtype=float64)","tf.Tensor(0.0020381487773327915, shape=(), dtype=float64)"
"tf.Tensor(3.5341861946057856e-05, shape=(), dtype=float64)","tf.Tensor(0.003179923623474726, shape=(), dtype=float64)"
"tf.Tensor(3.5620839105369147e-05, shape=(), dtype=float64)","tf.Tensor(0.002988737905069717, shape=(), dtype=float64)"
"tf.Tensor(3.890155921725182e-05, shape=(), dtype=float64)","tf.Tensor(0.002796694343105535, shape=(), dtype=float64)"
"tf.Tensor(3.4654144910815244e-05, shape=(), dtype=float64)","tf.Tensor(0.0018116577066924473, shape=(), dtype=float64)"
"tf.Tensor(3.545574143896915e-05, shape=(), dtype=float64)","tf.Tensor(0.0021652781826277945, shape=(), dtype=float64)"
"tf.Tensor(3.600000425251362e-05, shape=(), dtype=float64)","tf.Tensor(0.0020380546675456902, shape=(), dtype=float64)"
"tf.Tensor(3.468102626800539e-05, shape=(), dtype=float64)","tf.Tensor(0.0028291110936991422, shape=(), dtype=float64)"
"tf.Tensor(3.46170380735742e-05, shape=(), dtype=float64)","tf.Tensor(0.0036984023072382344, shape=(), dtype=float64)"
"tf.Tensor(3.48748935084818e-05, shape=(), dtype=float64)","tf.Tensor(0.002719812254515922, shape=(), dtype=float64)"
"tf.Tensor(3.4964201396971765e-05, shape=(), dtype=float64)","tf.Tensor(0.002501759321097663, shape=(), dtype=float64)"
"tf.Tensor(3.493662465556621e-05, shape=(), dtype=float64)","tf.Tensor(0.0033538020859802185, shape=(), dtype=float64)"
"tf.Tensor(3.4139391246013316e-05, shape=(), dtype=float64)","tf.Tensor(0.0037819446511367792, shape=(), dtype=float64)"
"tf.Tensor(3.475018907808204e-05, shape=(), dtype=float64)","tf.Tensor(0.0020946810067701974, shape=(), dtype=float64)"
"tf.Tensor(3.4938536821761485e-05, shape=(), dtype=float64)","tf.Tensor(0.0022941943545994824, shape=(), dtype=float64)"
"tf.Tensor(3.5763773819833816e-05, shape=(), dtype=float64)","tf.Tensor(0.002776860545032551, shape=(), dtype=float64)"
"tf.Tensor(3.5684175934389215e-05, shape=(), dtype=float64)","tf.Tensor(0.0027532762412987737, shape=(), dtype=float64)"
"tf.Tensor(3.610334156863209e-05, shape=(), dtype=float64)","tf.Tensor(0.0021116678795797374, shape=(), dtype=float64)"
"tf.Tensor(3.7099421503747106e-05, shape=(), dtype=float64)","tf.Tensor(0.002598106813750182, shape=(), dtype=float64)"
"tf.Tensor(3.440142323020015e-05, shape=(), dtype=float64)","tf.Tensor(0.0038358696579368625, shape=(), dtype=float64)"
"tf.Tensor(3.62833320006904e-05, shape=(), dtype=float64)","tf.Tensor(0.003604069993434861, shape=(), dtype=float64)"
"tf.Tensor(3.6289869668360185e-05, shape=(), dtype=float64)","tf.Tensor(0.002926228434265491, shape=(), dtype=float64)"
"tf.Tensor(3.586137446938551e-05, shape=(), dtype=float64)","tf.Tensor(0.0017246024987972962, shape=(), dtype=float64)"
"tf.Tensor(3.5588976573255184e-05, shape=(), dtype=float64)","tf.Tensor(0.00268792413673291, shape=(), dtype=float64)"
"tf.Tensor(3.817974062360669e-05, shape=(), dtype=float64)","tf.Tensor(0.0017568441729979233, shape=(), dtype=float64)"
"tf.Tensor(3.4525390029311906e-05, shape=(), dtype=float64)","tf.Tensor(0.0023657363913098237, shape=(), dtype=float64)"
"tf.Tensor(3.523855677412511e-05, shape=(), dtype=float64)","tf.Tensor(0.00277806677082525, shape=(), dtype=float64)"
"tf.Tensor(3.5782639150471065e-05, shape=(), dtype=float64)","tf.Tensor(0.002700440158809663, shape=(), dtype=float64)"
"tf.Tensor(3.4553376699146925e-05, shape=(), dtype=float64)","tf.Tensor(0.003115358335050297, shape=(), dtype=float64)"
"tf.Tensor(3.558250148369167e-05, shape=(), dtype=float64)","tf.Tensor(0.004639202242486007, shape=(), dtype=float64)"
"tf.Tensor(3.564088957953502e-05, shape=(), dtype=float64)","tf.Tensor(0.002476159164098264, shape=(), dtype=float64)"
"tf.Tensor(3.5627450442972265e-05, shape=(), dtype=float64)","tf.Tensor(0.0020193814897698364, shape=(), dtype=float64)"
"tf.Tensor(3.640182845552343e-05, shape=(), dtype=float64)","tf.Tensor(0.00286777493820268, shape=(), dtype=float64)"
"tf.Tensor(3.5121644146042845e-05, shape=(), dtype=float64)","tf.Tensor(0.0022144621605838964, shape=(), dtype=float64)"
"tf.Tensor(3.589725787802061e-05, shape=(), dtype=float64)","tf.Tensor(0.003489920216957994, shape=(), dtype=float64)"
"tf.Tensor(3.656910329684099e-05, shape=(), dtype=float64)","tf.Tensor(0.003250318980462708, shape=(), dtype=float64)"
"tf.Tensor(3.445693750625516e-05, shape=(), dtype=float64)","tf.Tensor(0.0023979075488730424, shape=(), dtype=float64)"
"tf.Tensor(3.694511093800613e-05, shape=(), dtype=float64)","tf.Tensor(0.00303009099676676, shape=(), dtype=float64)"
"tf.Tensor(3.579258723253926e-05, shape=(), dtype=float64)","tf.Tensor(0.003772841274699695, shape=(), dtype=float64)"
"tf.Tensor(3.5578514728614045e-05, shape=(), dtype=float64)","tf.Tensor(0.0028302817113280464, shape=(), dtype=float64)"
"tf.Tensor(3.544406783584414e-05, shape=(), dtype=float64)","tf.Tensor(0.0031229084579997516, shape=(), dtype=float64)"
"tf.Tensor(3.63843751944941e-05, shape=(), dtype=float64)","tf.Tensor(0.0020919953820429625, shape=(), dtype=float64)"
"tf.Tensor(3.44405216124534e-05, shape=(), dtype=float64)","tf.Tensor(0.0025590845519940716, shape=(), dtype=float64)"
"tf.Tensor(3.621170822628653e-05, shape=(), dtype=float64)","tf.Tensor(0.0034362558264764897, shape=(), dtype=float64)"
"tf.Tensor(3.5439410799891477e-05, shape=(), dtype=float64)","tf.Tensor(0.0029355074858692185, shape=(), dtype=float64)"
"tf.Tensor(3.5866264729435786e-05, shape=(), dtype=float64)","tf.Tensor(0.0030452225098085736, shape=(), dtype=float64)"
"tf.Tensor(3.589049249587377e-05, shape=(), dtype=float64)","tf.Tensor(0.0020476450103546822, shape=(), dtype=float64)"
"tf.Tensor(3.578312649719144e-05, shape=(), dtype=float64)","tf.Tensor(0.003234257528512035, shape=(), dtype=float64)"
"tf.Tensor(3.571856104039157e-05, shape=(), dtype=float64)","tf.Tensor(0.0018879100556731196, shape=(), dtype=float64)"
"tf.Tensor(3.666971511295088e-05, shape=(), dtype=float64)","tf.Tensor(0.002128439992736748, shape=(), dtype=float64)"
"tf.Tensor(3.503556413097242e-05, shape=(), dtype=float64)","tf.Tensor(0.001622480308695534, shape=(), dtype=float64)"
"tf.Tensor(3.476519596199186e-05, shape=(), dtype=float64)","tf.Tensor(0.0021920314586955027, shape=(), dtype=float64)"
"tf.Tensor(3.5332128061005654e-05, shape=(), dtype=float64)","tf.Tensor(0.0022047806582408055, shape=(), dtype=float64)"
"tf.Tensor(3.50627072352258e-05, shape=(), dtype=float64)","tf.Tensor(0.0028338432507020875, shape=(), dtype=float64)"
"tf.Tensor(3.4945633363375335e-05, shape=(), dtype=float64)","tf.Tensor(0.002260115040362154, shape=(), dtype=float64)"
"tf.Tensor(3.47235059901875e-05, shape=(), dtype=float64)","tf.Tensor(0.0028534105448289, shape=(), dtype=float64)"
"tf.Tensor(3.5050305164594804e-05, shape=(), dtype=float64)","tf.Tensor(0.0016305434644357138, shape=(), dtype=float64)"
"tf.Tensor(3.6390802874080935e-05, shape=(), dtype=float64)","tf.Tensor(0.002504274989600676, shape=(), dtype=float64)"
"tf.Tensor(3.517318186052584e-05, shape=(), dtype=float64)","tf.Tensor(0.0026408073613843957, shape=(), dtype=float64)"
"tf.Tensor(3.4367178536311194e-05, shape=(), dtype=float64)","tf.Tensor(0.0028169610533470306, shape=(), dtype=float64)"
"tf.Tensor(3.381736786068968e-05, shape=(), dtype=float64)","tf.Tensor(0.003174480523715728, shape=(), dtype=float64)"
"tf.Tensor(3.6381104817102964e-05, shape=(), dtype=float64)","tf.Tensor(0.0025270870941564907, shape=(), dtype=float64)"
"tf.Tensor(3.5722174120804866e-05, shape=(), dtype=float64)","tf.Tensor(0.0023339488581069455, shape=(), dtype=float64)"
"tf.Tensor(3.675356378653864e-05, shape=(), dtype=float64)","tf.Tensor(0.0015892653491558755, shape=(), dtype=float64)"
"tf.Tensor(3.754872683434115e-05, shape=(), dtype=float64)","tf.Tensor(0.0026757582884476524, shape=(), dtype=float64)"
"tf.Tensor(3.63699527930252e-05, shape=(), dtype=float64)","tf.Tensor(0.0031094145839484525, shape=(), dtype=float64)"
"tf.Tensor(3.526942256671721e-05, shape=(), dtype=float64)","tf.Tensor(0.0026177709734186354, shape=(), dtype=float64)"
"tf.Tensor(3.5580193656887985e-05, shape=(), dtype=float64)","tf.Tensor(0.002147924381529569, shape=(), dtype=float64)"
"tf.Tensor(3.525847635026713e-05, shape=(), dtype=float64)","tf.Tensor(0.0033096357167566506, shape=(), dtype=float64)"
"tf.Tensor(3.519552783303355e-05, shape=(), dtype=float64)","tf.Tensor(0.0028427756778731115, shape=(), dtype=float64)"
"tf.Tensor(3.6576574638500246e-05, shape=(), dtype=float64)","tf.Tensor(0.001776654757141416, shape=(), dtype=float64)"
"tf.Tensor(3.444159644566448e-05, shape=(), dtype=float64)","tf.Tensor(0.002098655515490968, shape=(), dtype=float64)"
"tf.Tensor(3.5339034568982986e-05, shape=(), dtype=float64)","tf.Tensor(0.0031377467664383727, shape=(), dtype=float64)"
"tf.Tensor(3.5441491990191725e-05, shape=(), dtype=float64)","tf.Tensor(0.002272956629166937, shape=(), dtype=float64)"
"tf.Tensor(3.5986822315507236e-05, shape=(), dtype=float64)","tf.Tensor(0.0016467205660164028, shape=(), dtype=float64)"
"tf.Tensor(3.4821801539813205e-05, shape=(), dtype=float64)","tf.Tensor(0.0023697335345207416, shape=(), dtype=float64)"
"tf.Tensor(3.628559974333295e-05, shape=(), dtype=float64)","tf.Tensor(0.0024128034475562844, shape=(), dtype=float64)"
"tf.Tensor(3.65610666064459e-05, shape=(), dtype=float64)","tf.Tensor(0.002735155028304584, shape=(), dtype=float64)"
"tf.Tensor(3.560043252676567e-05, shape=(), dtype=float64)","tf.Tensor(0.0027776275370117297, shape=(), dtype=float64)"
"tf.Tensor(3.429764339380045e-05, shape=(), dtype=float64)","tf.Tensor(0.002741108855314283, shape=(), dtype=float64)"
"tf.Tensor(3.516808708110911e-05, shape=(), dtype=float64)","tf.Tensor(0.0020436943777668508, shape=(), dtype=float64)"
"tf.Tensor(3.477147584934579e-05, shape=(), dtype=float64)","tf.Tensor(0.0017696056882609908, shape=(), dtype=float64)"
"tf.Tensor(3.57705125633304e-05, shape=(), dtype=float64)","tf.Tensor(0.002777900325522987, shape=(), dtype=float64)"
"tf.Tensor(3.568075229501738e-05, shape=(), dtype=float64)","tf.Tensor(0.0019551086482009813, shape=(), dtype=float64)"
"tf.Tensor(3.539245565801099e-05, shape=(), dtype=float64)","tf.Tensor(0.002017975493977125, shape=(), dtype=float64)"
"tf.Tensor(3.538371314291299e-05, shape=(), dtype=float64)","tf.Tensor(0.001919462998708994, shape=(), dtype=float64)"
"tf.Tensor(3.694028215385013e-05, shape=(), dtype=float64)","tf.Tensor(0.0025001252466254594, shape=(), dtype=float64)"
"tf.Tensor(3.5375316502021646e-05, shape=(), dtype=float64)","tf.Tensor(0.002288051230417186, shape=(), dtype=float64)"
"tf.Tensor(3.575291245315641e-05, shape=(), dtype=float64)","tf.Tensor(0.00208676310557995, shape=(), dtype=float64)"
"tf.Tensor(3.408930043554464e-05, shape=(), dtype=float64)","tf.Tensor(0.002293201938989735, shape=(), dtype=float64)"
"tf.Tensor(3.531420040806767e-05, shape=(), dtype=float64)","tf.Tensor(0.002712475883716208, shape=(), dtype=float64)"
"tf.Tensor(3.462898192585634e-05, shape=(), dtype=float64)","tf.Tensor(0.001909073797403721, shape=(), dtype=float64)"
"tf.Tensor(3.500607827040061e-05, shape=(), dtype=float64)","tf.Tensor(0.003174472751286605, shape=(), dtype=float64)"
"tf.Tensor(3.4725234780210115e-05, shape=(), dtype=float64)","tf.Tensor(0.0017647820737573894, shape=(), dtype=float64)"
"tf.Tensor(3.657926209178094e-05, shape=(), dtype=float64)","tf.Tensor(0.002149328042265956, shape=(), dtype=float64)"
"tf.Tensor(3.441380470286748e-05, shape=(), dtype=float64)","tf.Tensor(0.002503024971578249, shape=(), dtype=float64)"
"tf.Tensor(3.5135065439978945e-05, shape=(), dtype=float64)","tf.Tensor(0.0030751649661789992, shape=(), dtype=float64)"
"tf.Tensor(3.551432247408736e-05, shape=(), dtype=float64)","tf.Tensor(0.0021637358936152764, shape=(), dtype=float64)"
"tf.Tensor(3.6174816314012395e-05, shape=(), dtype=float64)","tf.Tensor(0.0036553243961476296, shape=(), dtype=float64)"
"tf.Tensor(3.601093466717236e-05, shape=(), dtype=float64)","tf.Tensor(0.0021896032534438406, shape=(), dtype=float64)"
"tf.Tensor(3.678098099230725e-05, shape=(), dtype=float64)","tf.Tensor(0.0023690317931805817, shape=(), dtype=float64)"
"tf.Tensor(3.4903477991328445e-05, shape=(), dtype=float64)","tf.Tensor(0.002378544730769125, shape=(), dtype=float64)"
"tf.Tensor(3.505729053732972e-05, shape=(), dtype=float64)","tf.Tensor(0.0016080530606439284, shape=(), dtype=float64)"
"tf.Tensor(3.582325271075681e-05, shape=(), dtype=float64)","tf.Tensor(0.0023405389964580607, shape=(), dtype=float64)"
"tf.Tensor(3.667053245525156e-05, shape=(), dtype=float64)","tf.Tensor(0.00372305491077325, shape=(), dtype=float64)"
"tf.Tensor(3.526324894165308e-05, shape=(), dtype=float64)","tf.Tensor(0.002871893875266619, shape=(), dtype=float64)"
"tf.Tensor(3.54521603301161e-05, shape=(), dtype=float64)","tf.Tensor(0.002183917251516991, shape=(), dtype=float64)"
"tf.Tensor(3.513092664797143e-05, shape=(), dtype=float64)","tf.Tensor(0.002409662457888323, shape=(), dtype=float64)"
"tf.Tensor(3.539185737790339e-05, shape=(), dtype=float64)","tf.Tensor(0.0022043828831859818, shape=(), dtype=float64)"
"tf.Tensor(3.50989506058632e-05, shape=(), dtype=float64)","tf.Tensor(0.0020821389258501573, shape=(), dtype=float64)"
"tf.Tensor(3.559464680606938e-05, shape=(), dtype=float64)","tf.Tensor(0.001575911183568828, shape=(), dtype=float64)"
"tf.Tensor(3.621124275021557e-05, shape=(), dtype=float64)","tf.Tensor(0.001158436363069543, shape=(), dtype=float64)"
"tf.Tensor(3.584326574607766e-05, shape=(), dtype=float64)","tf.Tensor(0.0019803218283871694, shape=(), dtype=float64)"
