err,val_err
"tf.Tensor(2.8268166974958966e-05, shape=(), dtype=float64)","tf.Tensor(0.0023930515778620527, shape=(), dtype=float64)"
"tf.Tensor(4.0721253447325896e-05, shape=(), dtype=float64)","tf.Tensor(0.003167577772821558, shape=(), dtype=float64)"
"tf.Tensor(3.73411852166907e-05, shape=(), dtype=float64)","tf.Tensor(0.002263289861470398, shape=(), dtype=float64)"
"tf.Tensor(1.8371868786993475e-05, shape=(), dtype=float64)","tf.Tensor(0.0031290873143282813, shape=(), dtype=float64)"
"tf.Tensor(3.293837675533228e-05, shape=(), dtype=float64)","tf.Tensor(0.0027625611189963217, shape=(), dtype=float64)"
"tf.Tensor(3.87568847506563e-05, shape=(), dtype=float64)","tf.Tensor(0.0039042577175789806, shape=(), dtype=float64)"
"tf.Tensor(2.7145730686515317e-05, shape=(), dtype=float64)","tf.Tensor(0.0031411607359367213, shape=(), dtype=float64)"
"tf.Tensor(3.339060787069035e-05, shape=(), dtype=float64)","tf.Tensor(0.0028467369428345412, shape=(), dtype=float64)"
"tf.Tensor(3.1832305739779756e-05, shape=(), dtype=float64)","tf.Tensor(0.002555395754185868, shape=(), dtype=float64)"
"tf.Tensor(3.1932415513102914e-05, shape=(), dtype=float64)","tf.Tensor(0.0022802028243141233, shape=(), dtype=float64)"
"tf.Tensor(2.930418841680433e-05, shape=(), dtype=float64)","tf.Tensor(0.005882120906273228, shape=(), dtype=float64)"
"tf.Tensor(2.4509739370687967e-05, shape=(), dtype=float64)","tf.Tensor(0.0018319730633937457, shape=(), dtype=float64)"
"tf.Tensor(3.4608497281265196e-05, shape=(), dtype=float64)","tf.Tensor(0.002600657978438985, shape=(), dtype=float64)"
"tf.Tensor(2.7963637031222582e-05, shape=(), dtype=float64)","tf.Tensor(0.003564700165739945, shape=(), dtype=float64)"
"tf.Tensor(3.474705909910918e-05, shape=(), dtype=float64)","tf.Tensor(0.0029746357975148074, shape=(), dtype=float64)"
"tf.Tensor(3.961293755449522e-05, shape=(), dtype=float64)","tf.Tensor(0.0025390953441212978, shape=(), dtype=float64)"
"tf.Tensor(2.8325233870962053e-05, shape=(), dtype=float64)","tf.Tensor(0.003917532428628202, shape=(), dtype=float64)"
"tf.Tensor(2.724885165124602e-05, shape=(), dtype=float64)","tf.Tensor(0.002011084168235847, shape=(), dtype=float64)"
"tf.Tensor(3.0740150612695256e-05, shape=(), dtype=float64)","tf.Tensor(0.005144177934516113, shape=(), dtype=float64)"
"tf.Tensor(3.945313990279693e-05, shape=(), dtype=float64)","tf.Tensor(0.002994138209176028, shape=(), dtype=float64)"
"tf.Tensor(4.3776592540034775e-05, shape=(), dtype=float64)","tf.Tensor(0.003968000020110626, shape=(), dtype=float64)"
"tf.Tensor(1.872777233587652e-05, shape=(), dtype=float64)","tf.Tensor(0.002647167709180462, shape=(), dtype=float64)"
"tf.Tensor(2.510603519154211e-05, shape=(), dtype=float64)","tf.Tensor(0.004009795537513223, shape=(), dtype=float64)"
"tf.Tensor(3.221939780355993e-05, shape=(), dtype=float64)","tf.Tensor(0.003325461976120544, shape=(), dtype=float64)"
"tf.Tensor(3.881192538046743e-05, shape=(), dtype=float64)","tf.Tensor(0.004746077302481199, shape=(), dtype=float64)"
"tf.Tensor(3.882457191424394e-05, shape=(), dtype=float64)","tf.Tensor(0.00338493663148396, shape=(), dtype=float64)"
"tf.Tensor(2.5221612286845616e-05, shape=(), dtype=float64)","tf.Tensor(0.0038811487841188194, shape=(), dtype=float64)"
"tf.Tensor(3.080743346330627e-05, shape=(), dtype=float64)","tf.Tensor(0.002138001515833517, shape=(), dtype=float64)"
"tf.Tensor(2.7416241924523688e-05, shape=(), dtype=float64)","tf.Tensor(0.00441614141560013, shape=(), dtype=float64)"
"tf.Tensor(2.462269548361933e-05, shape=(), dtype=float64)","tf.Tensor(0.001943991949072255, shape=(), dtype=float64)"
"tf.Tensor(3.946586400824915e-05, shape=(), dtype=float64)","tf.Tensor(0.0037157226178308467, shape=(), dtype=float64)"
"tf.Tensor(3.473488504735677e-05, shape=(), dtype=float64)","tf.Tensor(0.002415218070865654, shape=(), dtype=float64)"
"tf.Tensor(3.4467305078422025e-05, shape=(), dtype=float64)","tf.Tensor(0.0023425669017135336, shape=(), dtype=float64)"
"tf.Tensor(3.461645190399758e-05, shape=(), dtype=float64)","tf.Tensor(0.002895000649636324, shape=(), dtype=float64)"
"tf.Tensor(3.912858236281901e-05, shape=(), dtype=float64)","tf.Tensor(0.0031756770217898824, shape=(), dtype=float64)"
"tf.Tensor(2.960103641400119e-05, shape=(), dtype=float64)","tf.Tensor(0.0024520311410168995, shape=(), dtype=float64)"
"tf.Tensor(1.913862013763975e-05, shape=(), dtype=float64)","tf.Tensor(0.003115348319332106, shape=(), dtype=float64)"
"tf.Tensor(4.93484273083231e-05, shape=(), dtype=float64)","tf.Tensor(0.004113920441598182, shape=(), dtype=float64)"
"tf.Tensor(2.018477526110438e-05, shape=(), dtype=float64)","tf.Tensor(0.0016908557048190675, shape=(), dtype=float64)"
"tf.Tensor(3.71647096547421e-05, shape=(), dtype=float64)","tf.Tensor(0.003165542509605293, shape=(), dtype=float64)"
"tf.Tensor(2.677003695773174e-05, shape=(), dtype=float64)","tf.Tensor(0.003245179044740047, shape=(), dtype=float64)"
"tf.Tensor(2.6450815408771733e-05, shape=(), dtype=float64)","tf.Tensor(0.0016168518770159207, shape=(), dtype=float64)"
"tf.Tensor(2.3621400295209766e-05, shape=(), dtype=float64)","tf.Tensor(0.0021494364736951554, shape=(), dtype=float64)"
"tf.Tensor(3.3896483325698056e-05, shape=(), dtype=float64)","tf.Tensor(0.0020660721482189484, shape=(), dtype=float64)"
"tf.Tensor(5.436876037241998e-05, shape=(), dtype=float64)","tf.Tensor(0.003748644583129764, shape=(), dtype=float64)"
"tf.Tensor(2.6654314121704918e-05, shape=(), dtype=float64)","tf.Tensor(0.0035845360961520192, shape=(), dtype=float64)"
"tf.Tensor(3.220646684030628e-05, shape=(), dtype=float64)","tf.Tensor(0.0027849580455068038, shape=(), dtype=float64)"
"tf.Tensor(3.0105398046006712e-05, shape=(), dtype=float64)","tf.Tensor(0.0022944981556241996, shape=(), dtype=float64)"
"tf.Tensor(2.6488122683412895e-05, shape=(), dtype=float64)","tf.Tensor(0.003169368841693674, shape=(), dtype=float64)"
"tf.Tensor(1.9951959156114856e-05, shape=(), dtype=float64)","tf.Tensor(0.00488748643177263, shape=(), dtype=float64)"
"tf.Tensor(3.27277320456183e-05, shape=(), dtype=float64)","tf.Tensor(0.002810754466767367, shape=(), dtype=float64)"
"tf.Tensor(4.0018585703337523e-05, shape=(), dtype=float64)","tf.Tensor(0.0019632155222244958, shape=(), dtype=float64)"
"tf.Tensor(2.4920274535092283e-05, shape=(), dtype=float64)","tf.Tensor(0.004332152173074168, shape=(), dtype=float64)"
"tf.Tensor(3.798803191279931e-05, shape=(), dtype=float64)","tf.Tensor(0.0018046468150295604, shape=(), dtype=float64)"
"tf.Tensor(3.2659640569055224e-05, shape=(), dtype=float64)","tf.Tensor(0.004025182853642998, shape=(), dtype=float64)"
"tf.Tensor(3.009709082474939e-05, shape=(), dtype=float64)","tf.Tensor(0.003604082983807638, shape=(), dtype=float64)"
"tf.Tensor(3.762636455335438e-05, shape=(), dtype=float64)","tf.Tensor(0.00324097712000112, shape=(), dtype=float64)"
"tf.Tensor(3.229864549746611e-05, shape=(), dtype=float64)","tf.Tensor(0.002652128965859612, shape=(), dtype=float64)"
"tf.Tensor(2.787279589780267e-05, shape=(), dtype=float64)","tf.Tensor(0.001893753059353956, shape=(), dtype=float64)"
"tf.Tensor(3.319375446463171e-05, shape=(), dtype=float64)","tf.Tensor(0.0020362813878949913, shape=(), dtype=float64)"
"tf.Tensor(3.1953392774705844e-05, shape=(), dtype=float64)","tf.Tensor(0.004647553822633602, shape=(), dtype=float64)"
"tf.Tensor(3.453919521643233e-05, shape=(), dtype=float64)","tf.Tensor(0.004369682277815253, shape=(), dtype=float64)"
"tf.Tensor(2.4916565198605413e-05, shape=(), dtype=float64)","tf.Tensor(0.0019494178434952677, shape=(), dtype=float64)"
"tf.Tensor(3.40992932961781e-05, shape=(), dtype=float64)","tf.Tensor(0.0033818159007592856, shape=(), dtype=float64)"
"tf.Tensor(3.428968944790834e-05, shape=(), dtype=float64)","tf.Tensor(0.001616093001287502, shape=(), dtype=float64)"
"tf.Tensor(2.9861164800766218e-05, shape=(), dtype=float64)","tf.Tensor(0.0026479364167385387, shape=(), dtype=float64)"
"tf.Tensor(2.2395807782183054e-05, shape=(), dtype=float64)","tf.Tensor(0.005463463259192971, shape=(), dtype=float64)"
"tf.Tensor(3.7811121479335815e-05, shape=(), dtype=float64)","tf.Tensor(0.0037142795454511057, shape=(), dtype=float64)"
"tf.Tensor(3.35158391136175e-05, shape=(), dtype=float64)","tf.Tensor(0.0023485110434210955, shape=(), dtype=float64)"
"tf.Tensor(1.9853163399962697e-05, shape=(), dtype=float64)","tf.Tensor(0.0035529408599155187, shape=(), dtype=float64)"
"tf.Tensor(2.6116801176343823e-05, shape=(), dtype=float64)","tf.Tensor(0.002818475842026184, shape=(), dtype=float64)"
"tf.Tensor(4.1161609044349765e-05, shape=(), dtype=float64)","tf.Tensor(0.0037417070355912625, shape=(), dtype=float64)"
"tf.Tensor(3.389394696697214e-05, shape=(), dtype=float64)","tf.Tensor(0.0025637629018906236, shape=(), dtype=float64)"
"tf.Tensor(4.835691555366367e-05, shape=(), dtype=float64)","tf.Tensor(0.0023246716590202597, shape=(), dtype=float64)"
"tf.Tensor(3.68682072041005e-05, shape=(), dtype=float64)","tf.Tensor(0.003786814753014225, shape=(), dtype=float64)"
"tf.Tensor(3.300558438492487e-05, shape=(), dtype=float64)","tf.Tensor(0.00210906014738156, shape=(), dtype=float64)"
"tf.Tensor(3.456155936556773e-05, shape=(), dtype=float64)","tf.Tensor(0.002429565866531742, shape=(), dtype=float64)"
"tf.Tensor(3.6273758999518587e-05, shape=(), dtype=float64)","tf.Tensor(0.0024136614483020965, shape=(), dtype=float64)"
"tf.Tensor(2.5458203546713666e-05, shape=(), dtype=float64)","tf.Tensor(0.0033169862034571965, shape=(), dtype=float64)"
"tf.Tensor(1.9946214150808e-05, shape=(), dtype=float64)","tf.Tensor(0.0032261458888032794, shape=(), dtype=float64)"
"tf.Tensor(2.8888982497267634e-05, shape=(), dtype=float64)","tf.Tensor(0.0031063405385469024, shape=(), dtype=float64)"
"tf.Tensor(3.7109708986097654e-05, shape=(), dtype=float64)","tf.Tensor(0.005397500825254632, shape=(), dtype=float64)"
"tf.Tensor(3.504912320382466e-05, shape=(), dtype=float64)","tf.Tensor(0.0024872140174704255, shape=(), dtype=float64)"
"tf.Tensor(3.631955449599388e-05, shape=(), dtype=float64)","tf.Tensor(0.0026419379020337728, shape=(), dtype=float64)"
"tf.Tensor(2.6869455637945572e-05, shape=(), dtype=float64)","tf.Tensor(0.002407263208274074, shape=(), dtype=float64)"
"tf.Tensor(3.160682368411788e-05, shape=(), dtype=float64)","tf.Tensor(0.0017320869440983714, shape=(), dtype=float64)"
"tf.Tensor(2.7967666057039206e-05, shape=(), dtype=float64)","tf.Tensor(0.002389152959480837, shape=(), dtype=float64)"
"tf.Tensor(2.693631301966997e-05, shape=(), dtype=float64)","tf.Tensor(0.0024443070471082333, shape=(), dtype=float64)"
"tf.Tensor(2.3492264611276844e-05, shape=(), dtype=float64)","tf.Tensor(0.0021856357248467777, shape=(), dtype=float64)"
"tf.Tensor(2.9604964361573873e-05, shape=(), dtype=float64)","tf.Tensor(0.0025770932428470315, shape=(), dtype=float64)"
"tf.Tensor(2.3571500551898696e-05, shape=(), dtype=float64)","tf.Tensor(0.002579920284903377, shape=(), dtype=float64)"
"tf.Tensor(3.430338907594753e-05, shape=(), dtype=float64)","tf.Tensor(0.0058602299279498305, shape=(), dtype=float64)"
"tf.Tensor(3.821153236474877e-05, shape=(), dtype=float64)","tf.Tensor(0.0030550727888241282, shape=(), dtype=float64)"
"tf.Tensor(3.0026298443481896e-05, shape=(), dtype=float64)","tf.Tensor(0.003044277253685149, shape=(), dtype=float64)"
"tf.Tensor(2.435741445707049e-05, shape=(), dtype=float64)","tf.Tensor(0.0019314849214322014, shape=(), dtype=float64)"
"tf.Tensor(2.236530095776802e-05, shape=(), dtype=float64)","tf.Tensor(0.0021464118174495668, shape=(), dtype=float64)"
"tf.Tensor(4.407796085032724e-05, shape=(), dtype=float64)","tf.Tensor(0.002767276542693021, shape=(), dtype=float64)"
"tf.Tensor(3.597780190126272e-05, shape=(), dtype=float64)","tf.Tensor(0.002105113757108474, shape=(), dtype=float64)"
"tf.Tensor(4.4027144350850694e-05, shape=(), dtype=float64)","tf.Tensor(0.0024214567578024534, shape=(), dtype=float64)"
"tf.Tensor(2.730856538684612e-05, shape=(), dtype=float64)","tf.Tensor(0.002781739480628985, shape=(), dtype=float64)"
"tf.Tensor(3.237783442495118e-05, shape=(), dtype=float64)","tf.Tensor(0.003801291600754612, shape=(), dtype=float64)"
"tf.Tensor(4.7775137389427853e-05, shape=(), dtype=float64)","tf.Tensor(0.002110170846195155, shape=(), dtype=float64)"
"tf.Tensor(4.696956964245174e-05, shape=(), dtype=float64)","tf.Tensor(0.0021112941699717902, shape=(), dtype=float64)"
"tf.Tensor(3.7635626141288e-05, shape=(), dtype=float64)","tf.Tensor(0.0020248688775155762, shape=(), dtype=float64)"
"tf.Tensor(2.97142416965572e-05, shape=(), dtype=float64)","tf.Tensor(0.0021439510389781517, shape=(), dtype=float64)"
"tf.Tensor(3.340385617261667e-05, shape=(), dtype=float64)","tf.Tensor(0.002273944343371823, shape=(), dtype=float64)"
"tf.Tensor(1.8801098725212777e-05, shape=(), dtype=float64)","tf.Tensor(0.0019082716551284769, shape=(), dtype=float64)"
"tf.Tensor(2.645463052481594e-05, shape=(), dtype=float64)","tf.Tensor(0.002072501745824783, shape=(), dtype=float64)"
"tf.Tensor(3.767746783296535e-05, shape=(), dtype=float64)","tf.Tensor(0.0025315443872426643, shape=(), dtype=float64)"
"tf.Tensor(2.647185378745219e-05, shape=(), dtype=float64)","tf.Tensor(0.0022259579667869758, shape=(), dtype=float64)"
"tf.Tensor(3.143993410074578e-05, shape=(), dtype=float64)","tf.Tensor(0.002211271680592548, shape=(), dtype=float64)"
"tf.Tensor(3.272037213906509e-05, shape=(), dtype=float64)","tf.Tensor(0.0026764831619909436, shape=(), dtype=float64)"
"tf.Tensor(3.484042953928416e-05, shape=(), dtype=float64)","tf.Tensor(0.0015410205299495844, shape=(), dtype=float64)"
"tf.Tensor(3.0232199527701034e-05, shape=(), dtype=float64)","tf.Tensor(0.0018506433540579218, shape=(), dtype=float64)"
"tf.Tensor(3.260838919806408e-05, shape=(), dtype=float64)","tf.Tensor(0.0032727863381886535, shape=(), dtype=float64)"
"tf.Tensor(2.7803011948318187e-05, shape=(), dtype=float64)","tf.Tensor(0.003114742172138895, shape=(), dtype=float64)"
"tf.Tensor(3.0181629847192523e-05, shape=(), dtype=float64)","tf.Tensor(0.002131685701172632, shape=(), dtype=float64)"
"tf.Tensor(3.25985916603725e-05, shape=(), dtype=float64)","tf.Tensor(0.0023655419230472494, shape=(), dtype=float64)"
"tf.Tensor(2.7840457911712608e-05, shape=(), dtype=float64)","tf.Tensor(0.0028949265757381103, shape=(), dtype=float64)"
"tf.Tensor(2.6437517743051232e-05, shape=(), dtype=float64)","tf.Tensor(0.0019713137377334504, shape=(), dtype=float64)"
"tf.Tensor(3.0209019700642957e-05, shape=(), dtype=float64)","tf.Tensor(0.0022670244577469353, shape=(), dtype=float64)"
"tf.Tensor(3.797990804277445e-05, shape=(), dtype=float64)","tf.Tensor(0.0019918610699162964, shape=(), dtype=float64)"
"tf.Tensor(3.7102111663204174e-05, shape=(), dtype=float64)","tf.Tensor(0.002177298621947141, shape=(), dtype=float64)"
"tf.Tensor(3.746331124193888e-05, shape=(), dtype=float64)","tf.Tensor(0.002729011732137978, shape=(), dtype=float64)"
"tf.Tensor(2.7075768087111262e-05, shape=(), dtype=float64)","tf.Tensor(0.004095025862320677, shape=(), dtype=float64)"
"tf.Tensor(3.73707870382245e-05, shape=(), dtype=float64)","tf.Tensor(0.0042869298999393245, shape=(), dtype=float64)"
"tf.Tensor(3.2468920026681556e-05, shape=(), dtype=float64)","tf.Tensor(0.0033207892221920068, shape=(), dtype=float64)"
"tf.Tensor(3.718835491185346e-05, shape=(), dtype=float64)","tf.Tensor(0.003408241978085961, shape=(), dtype=float64)"
"tf.Tensor(2.5366008434955778e-05, shape=(), dtype=float64)","tf.Tensor(0.002513068414870283, shape=(), dtype=float64)"
"tf.Tensor(3.593178779370245e-05, shape=(), dtype=float64)","tf.Tensor(0.0022321575033037266, shape=(), dtype=float64)"
"tf.Tensor(3.316530916626149e-05, shape=(), dtype=float64)","tf.Tensor(0.0027008599359506923, shape=(), dtype=float64)"
"tf.Tensor(3.14791689139923e-05, shape=(), dtype=float64)","tf.Tensor(0.002019435301975676, shape=(), dtype=float64)"
"tf.Tensor(3.0906659389660094e-05, shape=(), dtype=float64)","tf.Tensor(0.0026265212300717916, shape=(), dtype=float64)"
"tf.Tensor(5.234437235476152e-05, shape=(), dtype=float64)","tf.Tensor(0.003154607997457937, shape=(), dtype=float64)"
"tf.Tensor(3.613277600513436e-05, shape=(), dtype=float64)","tf.Tensor(0.0018146249955368272, shape=(), dtype=float64)"
"tf.Tensor(4.180295755411865e-05, shape=(), dtype=float64)","tf.Tensor(0.002838846536451772, shape=(), dtype=float64)"
"tf.Tensor(3.411456551364018e-05, shape=(), dtype=float64)","tf.Tensor(0.002335006113005283, shape=(), dtype=float64)"
"tf.Tensor(2.87011438601748e-05, shape=(), dtype=float64)","tf.Tensor(0.0030432680573399076, shape=(), dtype=float64)"
"tf.Tensor(3.2112167890681094e-05, shape=(), dtype=float64)","tf.Tensor(0.0016643657578415793, shape=(), dtype=float64)"
"tf.Tensor(3.562717557697604e-05, shape=(), dtype=float64)","tf.Tensor(0.003074659460010067, shape=(), dtype=float64)"
"tf.Tensor(2.6132778590856792e-05, shape=(), dtype=float64)","tf.Tensor(0.003149996012802091, shape=(), dtype=float64)"
"tf.Tensor(3.790808372315645e-05, shape=(), dtype=float64)","tf.Tensor(0.002654882892993565, shape=(), dtype=float64)"
"tf.Tensor(3.966117538342286e-05, shape=(), dtype=float64)","tf.Tensor(0.0024858179535261244, shape=(), dtype=float64)"
"tf.Tensor(3.068390879724152e-05, shape=(), dtype=float64)","tf.Tensor(0.00230613775706082, shape=(), dtype=float64)"
"tf.Tensor(3.176456686174218e-05, shape=(), dtype=float64)","tf.Tensor(0.0026216538506067654, shape=(), dtype=float64)"
"tf.Tensor(3.07864326951351e-05, shape=(), dtype=float64)","tf.Tensor(0.002971717457237532, shape=(), dtype=float64)"
"tf.Tensor(4.4761068778785e-05, shape=(), dtype=float64)","tf.Tensor(0.0031360594036167286, shape=(), dtype=float64)"
"tf.Tensor(3.7278227574657054e-05, shape=(), dtype=float64)","tf.Tensor(0.0031700268480639804, shape=(), dtype=float64)"
"tf.Tensor(3.752532391992413e-05, shape=(), dtype=float64)","tf.Tensor(0.0023738620623166215, shape=(), dtype=float64)"
"tf.Tensor(4.88648830932554e-05, shape=(), dtype=float64)","tf.Tensor(0.004259093904726558, shape=(), dtype=float64)"
"tf.Tensor(3.298262787026629e-05, shape=(), dtype=float64)","tf.Tensor(0.0020172907527592526, shape=(), dtype=float64)"
"tf.Tensor(2.5575628258289466e-05, shape=(), dtype=float64)","tf.Tensor(0.0028202090185529957, shape=(), dtype=float64)"
"tf.Tensor(3.9438854961205515e-05, shape=(), dtype=float64)","tf.Tensor(0.0021287741202782144, shape=(), dtype=float64)"
"tf.Tensor(4.631216144518039e-05, shape=(), dtype=float64)","tf.Tensor(0.002691303853765362, shape=(), dtype=float64)"
"tf.Tensor(4.33239712156429e-05, shape=(), dtype=float64)","tf.Tensor(0.0019947811512467523, shape=(), dtype=float64)"
"tf.Tensor(2.7346197052130542e-05, shape=(), dtype=float64)","tf.Tensor(0.0028849338988684125, shape=(), dtype=float64)"
"tf.Tensor(1.7236661379960685e-05, shape=(), dtype=float64)","tf.Tensor(0.001836512277613627, shape=(), dtype=float64)"
