err,val_err
"tf.Tensor(9.41809877895294e-05, shape=(), dtype=float64)","tf.Tensor(0.0078116476762134695, shape=(), dtype=float64)"
"tf.Tensor(0.00010324365594989866, shape=(), dtype=float64)","tf.Tensor(0.007611361601567914, shape=(), dtype=float64)"
"tf.Tensor(0.00010424134521613836, shape=(), dtype=float64)","tf.Tensor(0.008969025887427871, shape=(), dtype=float64)"
"tf.Tensor(9.904949184363738e-05, shape=(), dtype=float64)","tf.Tensor(0.00979798862885144, shape=(), dtype=float64)"
"tf.Tensor(0.0001240853919671917, shape=(), dtype=float64)","tf.Tensor(0.0092067682850428, shape=(), dtype=float64)"
"tf.Tensor(0.00011147739320772856, shape=(), dtype=float64)","tf.Tensor(0.008725613929014936, shape=(), dtype=float64)"
"tf.Tensor(0.00011243403124403484, shape=(), dtype=float64)","tf.Tensor(0.009259874946841645, shape=(), dtype=float64)"
"tf.Tensor(0.00012227179350947836, shape=(), dtype=float64)","tf.Tensor(0.008514696175574345, shape=(), dtype=float64)"
"tf.Tensor(0.00011305375145599055, shape=(), dtype=float64)","tf.Tensor(0.007947615213557838, shape=(), dtype=float64)"
"tf.Tensor(0.00011971343453615231, shape=(), dtype=float64)","tf.Tensor(0.008635777104818085, shape=(), dtype=float64)"
"tf.Tensor(9.574507588207101e-05, shape=(), dtype=float64)","tf.Tensor(0.008867270288855655, shape=(), dtype=float64)"
"tf.Tensor(0.00011013005467416612, shape=(), dtype=float64)","tf.Tensor(0.009165919331786725, shape=(), dtype=float64)"
"tf.Tensor(0.0001056165983041264, shape=(), dtype=float64)","tf.Tensor(0.009448272647053607, shape=(), dtype=float64)"
"tf.Tensor(0.0001161799797656494, shape=(), dtype=float64)","tf.Tensor(0.008385576892254802, shape=(), dtype=float64)"
"tf.Tensor(0.0001006515450482678, shape=(), dtype=float64)","tf.Tensor(0.007178839040666662, shape=(), dtype=float64)"
"tf.Tensor(0.00012019486297426837, shape=(), dtype=float64)","tf.Tensor(0.013653795118667472, shape=(), dtype=float64)"
"tf.Tensor(9.931604083412195e-05, shape=(), dtype=float64)","tf.Tensor(0.017142138960146346, shape=(), dtype=float64)"
"tf.Tensor(0.00010264801100239504, shape=(), dtype=float64)","tf.Tensor(0.012094927631470085, shape=(), dtype=float64)"
"tf.Tensor(0.0001032652235303876, shape=(), dtype=float64)","tf.Tensor(0.01429475156424395, shape=(), dtype=float64)"
"tf.Tensor(0.000138503031409033, shape=(), dtype=float64)","tf.Tensor(0.017066426271492786, shape=(), dtype=float64)"
"tf.Tensor(0.00010611987437816478, shape=(), dtype=float64)","tf.Tensor(0.01626202753534944, shape=(), dtype=float64)"
"tf.Tensor(9.574021806370113e-05, shape=(), dtype=float64)","tf.Tensor(0.016246194008959804, shape=(), dtype=float64)"
"tf.Tensor(0.00011079472645506174, shape=(), dtype=float64)","tf.Tensor(0.013670939588249048, shape=(), dtype=float64)"
"tf.Tensor(9.376230615698479e-05, shape=(), dtype=float64)","tf.Tensor(0.018534623485069845, shape=(), dtype=float64)"
"tf.Tensor(0.00012854219678445436, shape=(), dtype=float64)","tf.Tensor(0.012455725240733519, shape=(), dtype=float64)"
"tf.Tensor(0.00010560695729316166, shape=(), dtype=float64)","tf.Tensor(0.014069067078393139, shape=(), dtype=float64)"
"tf.Tensor(0.00010708155666167146, shape=(), dtype=float64)","tf.Tensor(0.01479683857121623, shape=(), dtype=float64)"
"tf.Tensor(0.00011364007989313032, shape=(), dtype=float64)","tf.Tensor(0.01353807918003758, shape=(), dtype=float64)"
"tf.Tensor(0.0001099973114773668, shape=(), dtype=float64)","tf.Tensor(0.013498289859742054, shape=(), dtype=float64)"
"tf.Tensor(8.156409838310617e-05, shape=(), dtype=float64)","tf.Tensor(0.015611964098830382, shape=(), dtype=float64)"
"tf.Tensor(0.00010862068862455793, shape=(), dtype=float64)","tf.Tensor(0.014934378125786216, shape=(), dtype=float64)"
"tf.Tensor(0.00010915462152583932, shape=(), dtype=float64)","tf.Tensor(0.01750144310024476, shape=(), dtype=float64)"
"tf.Tensor(0.00010730559289717887, shape=(), dtype=float64)","tf.Tensor(0.013911646636567526, shape=(), dtype=float64)"
"tf.Tensor(0.00010740538611726459, shape=(), dtype=float64)","tf.Tensor(0.016071088599776132, shape=(), dtype=float64)"
"tf.Tensor(0.00010064202177878491, shape=(), dtype=float64)","tf.Tensor(0.015919035519664275, shape=(), dtype=float64)"
"tf.Tensor(9.713187567323232e-05, shape=(), dtype=float64)","tf.Tensor(0.0162668235249121, shape=(), dtype=float64)"
"tf.Tensor(0.00010552544532574509, shape=(), dtype=float64)","tf.Tensor(0.014682142787076285, shape=(), dtype=float64)"
"tf.Tensor(0.00011471996200442463, shape=(), dtype=float64)","tf.Tensor(0.013584416229521248, shape=(), dtype=float64)"
"tf.Tensor(9.288216402190649e-05, shape=(), dtype=float64)","tf.Tensor(0.010175430153774674, shape=(), dtype=float64)"
"tf.Tensor(0.00010433295308360638, shape=(), dtype=float64)","tf.Tensor(0.010289860259662914, shape=(), dtype=float64)"
"tf.Tensor(9.049250469303877e-05, shape=(), dtype=float64)","tf.Tensor(0.013470844901233419, shape=(), dtype=float64)"
"tf.Tensor(0.00010726877276362053, shape=(), dtype=float64)","tf.Tensor(0.012752097823033277, shape=(), dtype=float64)"
"tf.Tensor(9.899114705769018e-05, shape=(), dtype=float64)","tf.Tensor(0.011577484831166295, shape=(), dtype=float64)"
"tf.Tensor(9.748719620337804e-05, shape=(), dtype=float64)","tf.Tensor(0.011895112376858105, shape=(), dtype=float64)"
"tf.Tensor(9.022279409394249e-05, shape=(), dtype=float64)","tf.Tensor(0.01284622965557977, shape=(), dtype=float64)"
"tf.Tensor(0.00011496963505753109, shape=(), dtype=float64)","tf.Tensor(0.014278284480084686, shape=(), dtype=float64)"
"tf.Tensor(9.709449175116518e-05, shape=(), dtype=float64)","tf.Tensor(0.01764479680972043, shape=(), dtype=float64)"
"tf.Tensor(0.00010543851957243319, shape=(), dtype=float64)","tf.Tensor(0.01436135999888848, shape=(), dtype=float64)"
"tf.Tensor(9.730245817429791e-05, shape=(), dtype=float64)","tf.Tensor(0.010443623311381135, shape=(), dtype=float64)"
"tf.Tensor(0.00010192938760519507, shape=(), dtype=float64)","tf.Tensor(0.013494006017983076, shape=(), dtype=float64)"
"tf.Tensor(9.590426800139446e-05, shape=(), dtype=float64)","tf.Tensor(0.010150786977851907, shape=(), dtype=float64)"
"tf.Tensor(0.0001148323181113371, shape=(), dtype=float64)","tf.Tensor(0.010148021452979553, shape=(), dtype=float64)"
"tf.Tensor(0.00011221421562206192, shape=(), dtype=float64)","tf.Tensor(0.013640806510378028, shape=(), dtype=float64)"
"tf.Tensor(9.599781086780078e-05, shape=(), dtype=float64)","tf.Tensor(0.011610585387215648, shape=(), dtype=float64)"
"tf.Tensor(0.00010535431067163843, shape=(), dtype=float64)","tf.Tensor(0.009972005169988115, shape=(), dtype=float64)"
"tf.Tensor(0.00011483559754515204, shape=(), dtype=float64)","tf.Tensor(0.008836953119646348, shape=(), dtype=float64)"
"tf.Tensor(0.00010036362081338539, shape=(), dtype=float64)","tf.Tensor(0.007641875420832098, shape=(), dtype=float64)"
"tf.Tensor(0.00013634350544072186, shape=(), dtype=float64)","tf.Tensor(0.006046299960778497, shape=(), dtype=float64)"
"tf.Tensor(8.445072552844827e-05, shape=(), dtype=float64)","tf.Tensor(0.011720062946357152, shape=(), dtype=float64)"
"tf.Tensor(0.0001233544245355746, shape=(), dtype=float64)","tf.Tensor(0.009500805861002444, shape=(), dtype=float64)"
"tf.Tensor(9.396085893822246e-05, shape=(), dtype=float64)","tf.Tensor(0.008735268708196155, shape=(), dtype=float64)"
"tf.Tensor(0.00012451337024462815, shape=(), dtype=float64)","tf.Tensor(0.0082858551747517, shape=(), dtype=float64)"
"tf.Tensor(0.0001380432646150205, shape=(), dtype=float64)","tf.Tensor(0.007715117735266074, shape=(), dtype=float64)"
"tf.Tensor(0.00010004627055364104, shape=(), dtype=float64)","tf.Tensor(0.00945140428194264, shape=(), dtype=float64)"
"tf.Tensor(0.00012588455562344029, shape=(), dtype=float64)","tf.Tensor(0.007114355680916496, shape=(), dtype=float64)"
"tf.Tensor(8.365093639172943e-05, shape=(), dtype=float64)","tf.Tensor(0.008575318723629053, shape=(), dtype=float64)"
"tf.Tensor(0.00010373985093767472, shape=(), dtype=float64)","tf.Tensor(0.009661705248048304, shape=(), dtype=float64)"
"tf.Tensor(9.91647598477702e-05, shape=(), dtype=float64)","tf.Tensor(0.005413801933150237, shape=(), dtype=float64)"
"tf.Tensor(0.00010660757151698171, shape=(), dtype=float64)","tf.Tensor(0.007149055332907892, shape=(), dtype=float64)"
"tf.Tensor(0.00010005326442861987, shape=(), dtype=float64)","tf.Tensor(0.007149783397081376, shape=(), dtype=float64)"
"tf.Tensor(9.285103191524845e-05, shape=(), dtype=float64)","tf.Tensor(0.007248606871534952, shape=(), dtype=float64)"
"tf.Tensor(0.0001083334817293503, shape=(), dtype=float64)","tf.Tensor(0.010366351583227223, shape=(), dtype=float64)"
"tf.Tensor(0.00010133229660877874, shape=(), dtype=float64)","tf.Tensor(0.00838912395695489, shape=(), dtype=float64)"
"tf.Tensor(9.6236671643444e-05, shape=(), dtype=float64)","tf.Tensor(0.011663476367366499, shape=(), dtype=float64)"
"tf.Tensor(0.0001179768392984316, shape=(), dtype=float64)","tf.Tensor(0.008454727314724237, shape=(), dtype=float64)"
"tf.Tensor(0.0001043956912574121, shape=(), dtype=float64)","tf.Tensor(0.008412684737232648, shape=(), dtype=float64)"
"tf.Tensor(8.544986072260853e-05, shape=(), dtype=float64)","tf.Tensor(0.00999399142216694, shape=(), dtype=float64)"
"tf.Tensor(9.346134429331645e-05, shape=(), dtype=float64)","tf.Tensor(0.008954972406483559, shape=(), dtype=float64)"
"tf.Tensor(0.00011282076083683037, shape=(), dtype=float64)","tf.Tensor(0.006477454883559395, shape=(), dtype=float64)"
"tf.Tensor(8.284720721992151e-05, shape=(), dtype=float64)","tf.Tensor(0.009915692005839038, shape=(), dtype=float64)"
"tf.Tensor(0.00011302403148758262, shape=(), dtype=float64)","tf.Tensor(0.008256328985887157, shape=(), dtype=float64)"
"tf.Tensor(0.00010027815828582167, shape=(), dtype=float64)","tf.Tensor(0.008096550066388425, shape=(), dtype=float64)"
"tf.Tensor(0.00010887596007973229, shape=(), dtype=float64)","tf.Tensor(0.008191120156324647, shape=(), dtype=float64)"
"tf.Tensor(0.00011244255054668462, shape=(), dtype=float64)","tf.Tensor(0.008372693814078437, shape=(), dtype=float64)"
"tf.Tensor(0.00011556898468875109, shape=(), dtype=float64)","tf.Tensor(0.00623236581521204, shape=(), dtype=float64)"
"tf.Tensor(0.00011966684671095484, shape=(), dtype=float64)","tf.Tensor(0.01005357964733759, shape=(), dtype=float64)"
"tf.Tensor(0.00011284445767332896, shape=(), dtype=float64)","tf.Tensor(0.007459580954099582, shape=(), dtype=float64)"
"tf.Tensor(9.737452353827243e-05, shape=(), dtype=float64)","tf.Tensor(0.00831343145199865, shape=(), dtype=float64)"
"tf.Tensor(0.00011035756589634159, shape=(), dtype=float64)","tf.Tensor(0.007863258482964796, shape=(), dtype=float64)"
"tf.Tensor(0.00010304884578616687, shape=(), dtype=float64)","tf.Tensor(0.008791439523406922, shape=(), dtype=float64)"
"tf.Tensor(0.00010023860034497531, shape=(), dtype=float64)","tf.Tensor(0.020238743409826752, shape=(), dtype=float64)"
"tf.Tensor(9.833737448867258e-05, shape=(), dtype=float64)","tf.Tensor(0.01796540728881956, shape=(), dtype=float64)"
"tf.Tensor(0.00010557204774754284, shape=(), dtype=float64)","tf.Tensor(0.018920202198569255, shape=(), dtype=float64)"
"tf.Tensor(0.00010209249833193449, shape=(), dtype=float64)","tf.Tensor(0.01958861953944554, shape=(), dtype=float64)"
"tf.Tensor(0.00012805684901975918, shape=(), dtype=float64)","tf.Tensor(0.017643121131479617, shape=(), dtype=float64)"
"tf.Tensor(0.00010587434799323606, shape=(), dtype=float64)","tf.Tensor(0.01803228303104055, shape=(), dtype=float64)"
"tf.Tensor(0.00010511999011498358, shape=(), dtype=float64)","tf.Tensor(0.019308611022684077, shape=(), dtype=float64)"
"tf.Tensor(0.0001010049790274349, shape=(), dtype=float64)","tf.Tensor(0.019591485150995278, shape=(), dtype=float64)"
"tf.Tensor(9.719279010680123e-05, shape=(), dtype=float64)","tf.Tensor(0.018698544999330446, shape=(), dtype=float64)"
"tf.Tensor(0.00010425569650935405, shape=(), dtype=float64)","tf.Tensor(0.01790532624144281, shape=(), dtype=float64)"
"tf.Tensor(0.00011257280938403246, shape=(), dtype=float64)","tf.Tensor(0.017283013054381277, shape=(), dtype=float64)"
"tf.Tensor(0.00012617938634916831, shape=(), dtype=float64)","tf.Tensor(0.01896248844433982, shape=(), dtype=float64)"
"tf.Tensor(0.00012317591783135446, shape=(), dtype=float64)","tf.Tensor(0.020025915344789463, shape=(), dtype=float64)"
"tf.Tensor(0.00010478772984391156, shape=(), dtype=float64)","tf.Tensor(0.01844703145633627, shape=(), dtype=float64)"
"tf.Tensor(0.00010450480180236153, shape=(), dtype=float64)","tf.Tensor(0.018679890932053512, shape=(), dtype=float64)"
"tf.Tensor(0.00010201553078120807, shape=(), dtype=float64)","tf.Tensor(0.018561390187338035, shape=(), dtype=float64)"
"tf.Tensor(0.00011179895811291998, shape=(), dtype=float64)","tf.Tensor(0.016238152379945293, shape=(), dtype=float64)"
"tf.Tensor(0.00012092664953550901, shape=(), dtype=float64)","tf.Tensor(0.015799144017299493, shape=(), dtype=float64)"
"tf.Tensor(8.430327525272443e-05, shape=(), dtype=float64)","tf.Tensor(0.01832763295492602, shape=(), dtype=float64)"
"tf.Tensor(0.00011641536917219264, shape=(), dtype=float64)","tf.Tensor(0.01736882582727185, shape=(), dtype=float64)"
"tf.Tensor(0.00011676691448965718, shape=(), dtype=float64)","tf.Tensor(0.01820585287561786, shape=(), dtype=float64)"
"tf.Tensor(0.00012099799183995135, shape=(), dtype=float64)","tf.Tensor(0.01789503979948427, shape=(), dtype=float64)"
"tf.Tensor(0.00010619820142501491, shape=(), dtype=float64)","tf.Tensor(0.01875026688175906, shape=(), dtype=float64)"
"tf.Tensor(0.00013798341470844477, shape=(), dtype=float64)","tf.Tensor(0.01795811543766656, shape=(), dtype=float64)"
"tf.Tensor(9.1035793175983e-05, shape=(), dtype=float64)","tf.Tensor(0.01780772302972941, shape=(), dtype=float64)"
"tf.Tensor(0.00010721547975115072, shape=(), dtype=float64)","tf.Tensor(0.017322023091042096, shape=(), dtype=float64)"
"tf.Tensor(0.00012832386651253974, shape=(), dtype=float64)","tf.Tensor(0.02013712949433811, shape=(), dtype=float64)"
"tf.Tensor(0.00012270031039205006, shape=(), dtype=float64)","tf.Tensor(0.01819396503522389, shape=(), dtype=float64)"
"tf.Tensor(0.00012173180817139813, shape=(), dtype=float64)","tf.Tensor(0.017908551881547646, shape=(), dtype=float64)"
"tf.Tensor(0.00011032168864186695, shape=(), dtype=float64)","tf.Tensor(0.018817434303633963, shape=(), dtype=float64)"
"tf.Tensor(0.00010598312697678979, shape=(), dtype=float64)","tf.Tensor(0.017174847468974005, shape=(), dtype=float64)"
"tf.Tensor(0.00011409793525506015, shape=(), dtype=float64)","tf.Tensor(0.017721564677159088, shape=(), dtype=float64)"
"tf.Tensor(9.720582330597658e-05, shape=(), dtype=float64)","tf.Tensor(0.019733634308721545, shape=(), dtype=float64)"
"tf.Tensor(0.00011318471262878116, shape=(), dtype=float64)","tf.Tensor(0.018661842620624546, shape=(), dtype=float64)"
"tf.Tensor(0.00010472288703162664, shape=(), dtype=float64)","tf.Tensor(0.01831964986611859, shape=(), dtype=float64)"
"tf.Tensor(0.00010397886660652967, shape=(), dtype=float64)","tf.Tensor(0.01641145213172807, shape=(), dtype=float64)"
"tf.Tensor(0.0001052202555153038, shape=(), dtype=float64)","tf.Tensor(0.018948696006234143, shape=(), dtype=float64)"
"tf.Tensor(0.0001446475079847047, shape=(), dtype=float64)","tf.Tensor(0.018674027567629158, shape=(), dtype=float64)"
"tf.Tensor(0.00010317500920331567, shape=(), dtype=float64)","tf.Tensor(0.01838627318654723, shape=(), dtype=float64)"
"tf.Tensor(9.260033983179285e-05, shape=(), dtype=float64)","tf.Tensor(0.018928271036568422, shape=(), dtype=float64)"
"tf.Tensor(0.00013120188427919713, shape=(), dtype=float64)","tf.Tensor(0.0190925099184203, shape=(), dtype=float64)"
"tf.Tensor(0.00010719585546589549, shape=(), dtype=float64)","tf.Tensor(0.019825184399746575, shape=(), dtype=float64)"
"tf.Tensor(0.00012310915069855223, shape=(), dtype=float64)","tf.Tensor(0.02249950628951755, shape=(), dtype=float64)"
"tf.Tensor(0.0001091634619396836, shape=(), dtype=float64)","tf.Tensor(0.022131616643593702, shape=(), dtype=float64)"
"tf.Tensor(0.00013699611952265456, shape=(), dtype=float64)","tf.Tensor(0.018597247138307495, shape=(), dtype=float64)"
"tf.Tensor(9.680449045486626e-05, shape=(), dtype=float64)","tf.Tensor(0.021605011671770306, shape=(), dtype=float64)"
"tf.Tensor(0.00013744103791168998, shape=(), dtype=float64)","tf.Tensor(0.01949984864614082, shape=(), dtype=float64)"
"tf.Tensor(0.00010068739513160886, shape=(), dtype=float64)","tf.Tensor(0.020192160608493392, shape=(), dtype=float64)"
"tf.Tensor(9.873567168351165e-05, shape=(), dtype=float64)","tf.Tensor(0.020583890791715156, shape=(), dtype=float64)"
"tf.Tensor(0.0001176147684822225, shape=(), dtype=float64)","tf.Tensor(0.018403864682986822, shape=(), dtype=float64)"
"tf.Tensor(0.00010305542962976496, shape=(), dtype=float64)","tf.Tensor(0.018381782240397108, shape=(), dtype=float64)"
"tf.Tensor(0.00011610808699613289, shape=(), dtype=float64)","tf.Tensor(0.018094881249151918, shape=(), dtype=float64)"
"tf.Tensor(0.00014761518585226636, shape=(), dtype=float64)","tf.Tensor(0.019819507402437934, shape=(), dtype=float64)"
"tf.Tensor(0.0001289302261521694, shape=(), dtype=float64)","tf.Tensor(0.01773568508000555, shape=(), dtype=float64)"
"tf.Tensor(0.00013422037267227753, shape=(), dtype=float64)","tf.Tensor(0.01734641282258491, shape=(), dtype=float64)"
"tf.Tensor(0.00010940172305472623, shape=(), dtype=float64)","tf.Tensor(0.0187328789140053, shape=(), dtype=float64)"
"tf.Tensor(0.00013492957801530532, shape=(), dtype=float64)","tf.Tensor(0.016330461429465818, shape=(), dtype=float64)"
"tf.Tensor(0.00012139012369137432, shape=(), dtype=float64)","tf.Tensor(0.02099547347463745, shape=(), dtype=float64)"
"tf.Tensor(0.00012125467898470074, shape=(), dtype=float64)","tf.Tensor(0.01937825571950958, shape=(), dtype=float64)"
"tf.Tensor(0.00011754127816705581, shape=(), dtype=float64)","tf.Tensor(0.017879571317008968, shape=(), dtype=float64)"
"tf.Tensor(0.0001285637485982688, shape=(), dtype=float64)","tf.Tensor(0.018477653323760116, shape=(), dtype=float64)"
"tf.Tensor(0.00012029023915386727, shape=(), dtype=float64)","tf.Tensor(0.018880405587415054, shape=(), dtype=float64)"
"tf.Tensor(0.00010305978802915803, shape=(), dtype=float64)","tf.Tensor(0.019437392161457415, shape=(), dtype=float64)"
"tf.Tensor(0.00010769759044770009, shape=(), dtype=float64)","tf.Tensor(0.01869639606757748, shape=(), dtype=float64)"
"tf.Tensor(0.00012110617654488395, shape=(), dtype=float64)","tf.Tensor(0.01755734346924994, shape=(), dtype=float64)"
"tf.Tensor(0.0001018819443284553, shape=(), dtype=float64)","tf.Tensor(0.016653324130713163, shape=(), dtype=float64)"
"tf.Tensor(0.00011772785605741626, shape=(), dtype=float64)","tf.Tensor(0.019203399788429054, shape=(), dtype=float64)"
"tf.Tensor(0.00012981702269611504, shape=(), dtype=float64)","tf.Tensor(0.018243963426428794, shape=(), dtype=float64)"
"tf.Tensor(0.00012145870154537269, shape=(), dtype=float64)","tf.Tensor(0.02024520141535118, shape=(), dtype=float64)"
"tf.Tensor(0.00011903920721691225, shape=(), dtype=float64)","tf.Tensor(0.018663255039296524, shape=(), dtype=float64)"
"tf.Tensor(0.00011381650629815772, shape=(), dtype=float64)","tf.Tensor(0.019456067698424034, shape=(), dtype=float64)"
"tf.Tensor(0.0001250287915560429, shape=(), dtype=float64)","tf.Tensor(0.016370706062037187, shape=(), dtype=float64)"
"tf.Tensor(0.00011436976648372082, shape=(), dtype=float64)","tf.Tensor(0.021910053274565706, shape=(), dtype=float64)"
"tf.Tensor(0.00011974437134229267, shape=(), dtype=float64)","tf.Tensor(0.02015607444270754, shape=(), dtype=float64)"
"tf.Tensor(0.00010803605076446595, shape=(), dtype=float64)","tf.Tensor(0.018875105773234337, shape=(), dtype=float64)"
"tf.Tensor(0.00011244556119783183, shape=(), dtype=float64)","tf.Tensor(0.01797610395546985, shape=(), dtype=float64)"
"tf.Tensor(0.00012489825576360848, shape=(), dtype=float64)","tf.Tensor(0.0188313173268941, shape=(), dtype=float64)"
"tf.Tensor(0.00011129471098472474, shape=(), dtype=float64)","tf.Tensor(0.019238643979347967, shape=(), dtype=float64)"
"tf.Tensor(0.00010334556860589867, shape=(), dtype=float64)","tf.Tensor(0.019550142387143036, shape=(), dtype=float64)"
"tf.Tensor(0.00011402444347763071, shape=(), dtype=float64)","tf.Tensor(0.016471672914712913, shape=(), dtype=float64)"
"tf.Tensor(0.00011699126695877426, shape=(), dtype=float64)","tf.Tensor(0.018306527706779777, shape=(), dtype=float64)"
"tf.Tensor(0.00012552061540146422, shape=(), dtype=float64)","tf.Tensor(0.019726366462491627, shape=(), dtype=float64)"
"tf.Tensor(0.00013258399524622528, shape=(), dtype=float64)","tf.Tensor(0.018319150751834993, shape=(), dtype=float64)"
"tf.Tensor(0.0001189012753052074, shape=(), dtype=float64)","tf.Tensor(0.017302554992405402, shape=(), dtype=float64)"
"tf.Tensor(9.116600003805402e-05, shape=(), dtype=float64)","tf.Tensor(0.01798344757589467, shape=(), dtype=float64)"
"tf.Tensor(0.00010635558539360941, shape=(), dtype=float64)","tf.Tensor(0.018438192104591578, shape=(), dtype=float64)"
"tf.Tensor(0.00010858111338934037, shape=(), dtype=float64)","tf.Tensor(0.01916283628074988, shape=(), dtype=float64)"
"tf.Tensor(0.00010666902809106949, shape=(), dtype=float64)","tf.Tensor(0.020281085926021594, shape=(), dtype=float64)"
"tf.Tensor(0.00010027143851520191, shape=(), dtype=float64)","tf.Tensor(0.018386829656071753, shape=(), dtype=float64)"
"tf.Tensor(0.0001253022550177288, shape=(), dtype=float64)","tf.Tensor(0.018843447840769655, shape=(), dtype=float64)"
"tf.Tensor(0.00013912746747897937, shape=(), dtype=float64)","tf.Tensor(0.019262733400780344, shape=(), dtype=float64)"
"tf.Tensor(0.00010830020584703431, shape=(), dtype=float64)","tf.Tensor(0.01877375806862982, shape=(), dtype=float64)"
"tf.Tensor(9.252319961331456e-05, shape=(), dtype=float64)","tf.Tensor(0.01782504651777621, shape=(), dtype=float64)"
"tf.Tensor(9.092869268267265e-05, shape=(), dtype=float64)","tf.Tensor(0.01741022361814604, shape=(), dtype=float64)"
"tf.Tensor(0.00011450993898106057, shape=(), dtype=float64)","tf.Tensor(0.02015821250310045, shape=(), dtype=float64)"
"tf.Tensor(0.00010640597283501869, shape=(), dtype=float64)","tf.Tensor(0.017546903032336268, shape=(), dtype=float64)"
"tf.Tensor(0.00011761126831143233, shape=(), dtype=float64)","tf.Tensor(0.02100188261802506, shape=(), dtype=float64)"
"tf.Tensor(0.00010474534598089952, shape=(), dtype=float64)","tf.Tensor(0.019472805611707854, shape=(), dtype=float64)"
"tf.Tensor(0.0001054176141445521, shape=(), dtype=float64)","tf.Tensor(0.018939841486064212, shape=(), dtype=float64)"
"tf.Tensor(9.363692979776051e-05, shape=(), dtype=float64)","tf.Tensor(0.018137139328544032, shape=(), dtype=float64)"
"tf.Tensor(0.00011964710543448157, shape=(), dtype=float64)","tf.Tensor(0.019005731026851453, shape=(), dtype=float64)"
"tf.Tensor(9.578270521689788e-05, shape=(), dtype=float64)","tf.Tensor(0.018931293278394257, shape=(), dtype=float64)"
"tf.Tensor(0.00010919824888349645, shape=(), dtype=float64)","tf.Tensor(0.018838735152623586, shape=(), dtype=float64)"
"tf.Tensor(0.00010234539386195996, shape=(), dtype=float64)","tf.Tensor(0.02021758609909849, shape=(), dtype=float64)"
"tf.Tensor(0.0001106002315849763, shape=(), dtype=float64)","tf.Tensor(0.016572643911360666, shape=(), dtype=float64)"
