err,val_err
"tf.Tensor(0.0006160506308188188, shape=(), dtype=float64)","tf.Tensor(0.0009939620733499807, shape=(), dtype=float64)"
"tf.Tensor(0.0006117421910830641, shape=(), dtype=float64)","tf.Tensor(0.0009920201327520907, shape=(), dtype=float64)"
"tf.Tensor(0.0006119928092314802, shape=(), dtype=float64)","tf.Tensor(0.0011695017535116852, shape=(), dtype=float64)"
"tf.Tensor(0.0006098650832888809, shape=(), dtype=float64)","tf.Tensor(0.001179259727186376, shape=(), dtype=float64)"
"tf.Tensor(0.0006129760933088062, shape=(), dtype=float64)","tf.Tensor(0.00105300017857255, shape=(), dtype=float64)"
"tf.Tensor(0.0006110073072897818, shape=(), dtype=float64)","tf.Tensor(0.0008912708587909193, shape=(), dtype=float64)"
"tf.Tensor(0.000610843686145027, shape=(), dtype=float64)","tf.Tensor(0.0008226467900835982, shape=(), dtype=float64)"
"tf.Tensor(0.0006125779646548726, shape=(), dtype=float64)","tf.Tensor(0.001140084115358954, shape=(), dtype=float64)"
"tf.Tensor(0.0006113838768275494, shape=(), dtype=float64)","tf.Tensor(0.0012755688441644477, shape=(), dtype=float64)"
"tf.Tensor(0.000609965050658687, shape=(), dtype=float64)","tf.Tensor(0.001119895842823332, shape=(), dtype=float64)"
"tf.Tensor(0.0006111906543794527, shape=(), dtype=float64)","tf.Tensor(0.0016647490082595366, shape=(), dtype=float64)"
"tf.Tensor(0.0006108042976539779, shape=(), dtype=float64)","tf.Tensor(0.0016852621767941731, shape=(), dtype=float64)"
"tf.Tensor(0.0006103984883792027, shape=(), dtype=float64)","tf.Tensor(0.0010432875284422034, shape=(), dtype=float64)"
"tf.Tensor(0.0006126156478513828, shape=(), dtype=float64)","tf.Tensor(0.0015965174940778502, shape=(), dtype=float64)"
"tf.Tensor(0.0006099534809290904, shape=(), dtype=float64)","tf.Tensor(0.0011500612015416247, shape=(), dtype=float64)"
"tf.Tensor(0.0006030842827387258, shape=(), dtype=float64)","tf.Tensor(0.0016117556596788704, shape=(), dtype=float64)"
"tf.Tensor(0.0006030416434991081, shape=(), dtype=float64)","tf.Tensor(0.0013955314458901893, shape=(), dtype=float64)"
"tf.Tensor(0.000603626917611689, shape=(), dtype=float64)","tf.Tensor(0.0015310530722416778, shape=(), dtype=float64)"
"tf.Tensor(0.0006005018951305495, shape=(), dtype=float64)","tf.Tensor(0.0012496622382846087, shape=(), dtype=float64)"
"tf.Tensor(0.0006021108655602142, shape=(), dtype=float64)","tf.Tensor(0.0013777636455938444, shape=(), dtype=float64)"
"tf.Tensor(0.000605742628677933, shape=(), dtype=float64)","tf.Tensor(0.002773623532046284, shape=(), dtype=float64)"
"tf.Tensor(0.0006003258293205694, shape=(), dtype=float64)","tf.Tensor(0.0023367764571659857, shape=(), dtype=float64)"
"tf.Tensor(0.000601671924293151, shape=(), dtype=float64)","tf.Tensor(0.0026190294727406276, shape=(), dtype=float64)"
"tf.Tensor(0.0005998205931925885, shape=(), dtype=float64)","tf.Tensor(0.0021375643358655773, shape=(), dtype=float64)"
"tf.Tensor(0.0006030290399321826, shape=(), dtype=float64)","tf.Tensor(0.002561965769803619, shape=(), dtype=float64)"
"tf.Tensor(0.0006027333905829467, shape=(), dtype=float64)","tf.Tensor(0.0024275337771385657, shape=(), dtype=float64)"
"tf.Tensor(0.0006050367436477245, shape=(), dtype=float64)","tf.Tensor(0.0022428756578965815, shape=(), dtype=float64)"
"tf.Tensor(0.0006028357942388398, shape=(), dtype=float64)","tf.Tensor(0.002652109151763949, shape=(), dtype=float64)"
"tf.Tensor(0.0006039095132227561, shape=(), dtype=float64)","tf.Tensor(0.00196933798690803, shape=(), dtype=float64)"
"tf.Tensor(0.0006028098712493953, shape=(), dtype=float64)","tf.Tensor(0.002197059154866276, shape=(), dtype=float64)"
"tf.Tensor(0.0006026006219794504, shape=(), dtype=float64)","tf.Tensor(0.002475193827057319, shape=(), dtype=float64)"
"tf.Tensor(0.0006015315430738897, shape=(), dtype=float64)","tf.Tensor(0.0026178062088274058, shape=(), dtype=float64)"
"tf.Tensor(0.0006043654458468048, shape=(), dtype=float64)","tf.Tensor(0.0021819498053640874, shape=(), dtype=float64)"
"tf.Tensor(0.0006040018279928619, shape=(), dtype=float64)","tf.Tensor(0.0018152702892309796, shape=(), dtype=float64)"
"tf.Tensor(0.0006040814652266221, shape=(), dtype=float64)","tf.Tensor(0.0030100251891643256, shape=(), dtype=float64)"
"tf.Tensor(0.0006017068165036198, shape=(), dtype=float64)","tf.Tensor(0.0022862484598601663, shape=(), dtype=float64)"
"tf.Tensor(0.0006051371556761241, shape=(), dtype=float64)","tf.Tensor(0.002778641822858529, shape=(), dtype=float64)"
"tf.Tensor(0.000600902990631487, shape=(), dtype=float64)","tf.Tensor(0.0026302087199312945, shape=(), dtype=float64)"
"tf.Tensor(0.0006060945037333592, shape=(), dtype=float64)","tf.Tensor(0.0023223803253705926, shape=(), dtype=float64)"
"tf.Tensor(0.0006019143468305367, shape=(), dtype=float64)","tf.Tensor(0.002015504822617252, shape=(), dtype=float64)"
"tf.Tensor(0.0006003720367606862, shape=(), dtype=float64)","tf.Tensor(0.0028194087376038164, shape=(), dtype=float64)"
"tf.Tensor(0.0006024925591662567, shape=(), dtype=float64)","tf.Tensor(0.0028590804016010176, shape=(), dtype=float64)"
"tf.Tensor(0.0006032177865035012, shape=(), dtype=float64)","tf.Tensor(0.0025627940933060636, shape=(), dtype=float64)"
"tf.Tensor(0.000602717916700879, shape=(), dtype=float64)","tf.Tensor(0.002449181055418585, shape=(), dtype=float64)"
"tf.Tensor(0.000604854167604622, shape=(), dtype=float64)","tf.Tensor(0.002310859002787135, shape=(), dtype=float64)"
"tf.Tensor(0.0006037781256174837, shape=(), dtype=float64)","tf.Tensor(0.002769038463154386, shape=(), dtype=float64)"
"tf.Tensor(0.0006025670813793102, shape=(), dtype=float64)","tf.Tensor(0.002585278220174309, shape=(), dtype=float64)"
"tf.Tensor(0.000604504602136695, shape=(), dtype=float64)","tf.Tensor(0.0019984200691990405, shape=(), dtype=float64)"
"tf.Tensor(0.0006011404195079345, shape=(), dtype=float64)","tf.Tensor(0.002483203051499477, shape=(), dtype=float64)"
"tf.Tensor(0.0006038688691009856, shape=(), dtype=float64)","tf.Tensor(0.0023352076120650867, shape=(), dtype=float64)"
"tf.Tensor(0.0006017294998134231, shape=(), dtype=float64)","tf.Tensor(0.0024517895744632467, shape=(), dtype=float64)"
"tf.Tensor(0.0006024566129759802, shape=(), dtype=float64)","tf.Tensor(0.0023753347469951465, shape=(), dtype=float64)"
"tf.Tensor(0.0006028678370288624, shape=(), dtype=float64)","tf.Tensor(0.002614564899942157, shape=(), dtype=float64)"
"tf.Tensor(0.0006030886577853883, shape=(), dtype=float64)","tf.Tensor(0.0030691835313104965, shape=(), dtype=float64)"
"tf.Tensor(0.0006024960362838929, shape=(), dtype=float64)","tf.Tensor(0.0020045041472349285, shape=(), dtype=float64)"
"tf.Tensor(0.0006023925516618386, shape=(), dtype=float64)","tf.Tensor(0.002219576751814009, shape=(), dtype=float64)"
"tf.Tensor(0.0006018690863158108, shape=(), dtype=float64)","tf.Tensor(0.002220295412599753, shape=(), dtype=float64)"
"tf.Tensor(0.0006040660870473954, shape=(), dtype=float64)","tf.Tensor(0.002340850218515269, shape=(), dtype=float64)"
"tf.Tensor(0.0006014172936284223, shape=(), dtype=float64)","tf.Tensor(0.0026940308265239006, shape=(), dtype=float64)"
"tf.Tensor(0.0006025228925926983, shape=(), dtype=float64)","tf.Tensor(0.002228260292357152, shape=(), dtype=float64)"
"tf.Tensor(0.0006007724927071242, shape=(), dtype=float64)","tf.Tensor(0.002146582390352202, shape=(), dtype=float64)"
"tf.Tensor(0.0006026443077350442, shape=(), dtype=float64)","tf.Tensor(0.0031561266374352925, shape=(), dtype=float64)"
"tf.Tensor(0.0006016643261867158, shape=(), dtype=float64)","tf.Tensor(0.0023145144353378163, shape=(), dtype=float64)"
"tf.Tensor(0.0006018330891022873, shape=(), dtype=float64)","tf.Tensor(0.0021095518619162045, shape=(), dtype=float64)"
"tf.Tensor(0.0006026122312195689, shape=(), dtype=float64)","tf.Tensor(0.0024348465933570645, shape=(), dtype=float64)"
"tf.Tensor(0.00060339710442295, shape=(), dtype=float64)","tf.Tensor(0.002544732830637495, shape=(), dtype=float64)"
"tf.Tensor(0.0006034480137808738, shape=(), dtype=float64)","tf.Tensor(0.0023699221044567484, shape=(), dtype=float64)"
"tf.Tensor(0.000600783698216984, shape=(), dtype=float64)","tf.Tensor(0.0024840124881312167, shape=(), dtype=float64)"
"tf.Tensor(0.0006016527546773425, shape=(), dtype=float64)","tf.Tensor(0.0024512430825798597, shape=(), dtype=float64)"
"tf.Tensor(0.0006008382127104157, shape=(), dtype=float64)","tf.Tensor(0.0033275494116659526, shape=(), dtype=float64)"
"tf.Tensor(0.0006013646985835419, shape=(), dtype=float64)","tf.Tensor(0.002569637027938436, shape=(), dtype=float64)"
"tf.Tensor(0.0006013869914492754, shape=(), dtype=float64)","tf.Tensor(0.0027120111928868634, shape=(), dtype=float64)"
"tf.Tensor(0.0006016978509756773, shape=(), dtype=float64)","tf.Tensor(0.0023091937210054482, shape=(), dtype=float64)"
"tf.Tensor(0.0006012747661430262, shape=(), dtype=float64)","tf.Tensor(0.002583796288082999, shape=(), dtype=float64)"
"tf.Tensor(0.000604309968003922, shape=(), dtype=float64)","tf.Tensor(0.002605974793561865, shape=(), dtype=float64)"
"tf.Tensor(0.0006026674580328622, shape=(), dtype=float64)","tf.Tensor(0.0018862847940317373, shape=(), dtype=float64)"
"tf.Tensor(0.0006016705598815826, shape=(), dtype=float64)","tf.Tensor(0.002740579654122944, shape=(), dtype=float64)"
"tf.Tensor(0.0006029176745678898, shape=(), dtype=float64)","tf.Tensor(0.002271156608883467, shape=(), dtype=float64)"
"tf.Tensor(0.0006004658669555224, shape=(), dtype=float64)","tf.Tensor(0.0022788491352903873, shape=(), dtype=float64)"
"tf.Tensor(0.0006002461624972142, shape=(), dtype=float64)","tf.Tensor(0.00213069941970119, shape=(), dtype=float64)"
"tf.Tensor(0.0006021489142251176, shape=(), dtype=float64)","tf.Tensor(0.002588134419665191, shape=(), dtype=float64)"
"tf.Tensor(0.0006028648363683829, shape=(), dtype=float64)","tf.Tensor(0.003033728626892917, shape=(), dtype=float64)"
"tf.Tensor(0.0006030463995998425, shape=(), dtype=float64)","tf.Tensor(0.002585263152000878, shape=(), dtype=float64)"
"tf.Tensor(0.0006032225086219393, shape=(), dtype=float64)","tf.Tensor(0.003067817432387912, shape=(), dtype=float64)"
"tf.Tensor(0.0006028377637057532, shape=(), dtype=float64)","tf.Tensor(0.0029489797563691483, shape=(), dtype=float64)"
"tf.Tensor(0.000600482901124505, shape=(), dtype=float64)","tf.Tensor(0.0030072728462268356, shape=(), dtype=float64)"
"tf.Tensor(0.0006000332923275064, shape=(), dtype=float64)","tf.Tensor(0.0028763721802563874, shape=(), dtype=float64)"
"tf.Tensor(0.0006025610747556687, shape=(), dtype=float64)","tf.Tensor(0.0028680393605544485, shape=(), dtype=float64)"
"tf.Tensor(0.0006016875792464978, shape=(), dtype=float64)","tf.Tensor(0.0026674648943305367, shape=(), dtype=float64)"
"tf.Tensor(0.0006006646881071381, shape=(), dtype=float64)","tf.Tensor(0.0026230362759144636, shape=(), dtype=float64)"
"tf.Tensor(0.0006021531729137613, shape=(), dtype=float64)","tf.Tensor(0.0027001637999592184, shape=(), dtype=float64)"
"tf.Tensor(0.0006016960188133583, shape=(), dtype=float64)","tf.Tensor(0.0027436476543973203, shape=(), dtype=float64)"
"tf.Tensor(0.000601587701239573, shape=(), dtype=float64)","tf.Tensor(0.002810594006077698, shape=(), dtype=float64)"
"tf.Tensor(0.000600612882418784, shape=(), dtype=float64)","tf.Tensor(0.0032826589121520253, shape=(), dtype=float64)"
"tf.Tensor(0.0006050352825666832, shape=(), dtype=float64)","tf.Tensor(0.0028127134547408636, shape=(), dtype=float64)"
"tf.Tensor(0.0006029258900488778, shape=(), dtype=float64)","tf.Tensor(0.0029171240808588284, shape=(), dtype=float64)"
"tf.Tensor(0.0006016849067982013, shape=(), dtype=float64)","tf.Tensor(0.0027318011285555476, shape=(), dtype=float64)"
"tf.Tensor(0.0006000110023802254, shape=(), dtype=float64)","tf.Tensor(0.0025857977082356784, shape=(), dtype=float64)"
"tf.Tensor(0.0006025288638026121, shape=(), dtype=float64)","tf.Tensor(0.0030916650461789976, shape=(), dtype=float64)"
"tf.Tensor(0.0006033262574788238, shape=(), dtype=float64)","tf.Tensor(0.002750587344385807, shape=(), dtype=float64)"
"tf.Tensor(0.0006027528066542993, shape=(), dtype=float64)","tf.Tensor(0.0031457968545018223, shape=(), dtype=float64)"
"tf.Tensor(0.0006004811106805385, shape=(), dtype=float64)","tf.Tensor(0.0027603750503451627, shape=(), dtype=float64)"
"tf.Tensor(0.0006044447549276602, shape=(), dtype=float64)","tf.Tensor(0.0031832603629945878, shape=(), dtype=float64)"
"tf.Tensor(0.0006066587189884879, shape=(), dtype=float64)","tf.Tensor(0.002436217098490215, shape=(), dtype=float64)"
"tf.Tensor(0.000602029354068405, shape=(), dtype=float64)","tf.Tensor(0.0027400183671131874, shape=(), dtype=float64)"
"tf.Tensor(0.0006026794923628062, shape=(), dtype=float64)","tf.Tensor(0.002912168470137306, shape=(), dtype=float64)"
"tf.Tensor(0.0006022140526872932, shape=(), dtype=float64)","tf.Tensor(0.002670367544496061, shape=(), dtype=float64)"
"tf.Tensor(0.0006014696634084816, shape=(), dtype=float64)","tf.Tensor(0.0027969215610871615, shape=(), dtype=float64)"
"tf.Tensor(0.0006008479091836357, shape=(), dtype=float64)","tf.Tensor(0.0025526531186872187, shape=(), dtype=float64)"
"tf.Tensor(0.0006007933314882375, shape=(), dtype=float64)","tf.Tensor(0.002662370696243938, shape=(), dtype=float64)"
"tf.Tensor(0.0006030148246826051, shape=(), dtype=float64)","tf.Tensor(0.002554811717035705, shape=(), dtype=float64)"
"tf.Tensor(0.0006004620327322536, shape=(), dtype=float64)","tf.Tensor(0.0028024275662328043, shape=(), dtype=float64)"
"tf.Tensor(0.0006026530020794533, shape=(), dtype=float64)","tf.Tensor(0.003018050417648203, shape=(), dtype=float64)"
"tf.Tensor(0.0006018757645990107, shape=(), dtype=float64)","tf.Tensor(0.0025794135006176966, shape=(), dtype=float64)"
"tf.Tensor(0.000603376744204958, shape=(), dtype=float64)","tf.Tensor(0.002560327244140152, shape=(), dtype=float64)"
"tf.Tensor(0.0006033381115381801, shape=(), dtype=float64)","tf.Tensor(0.002703644331960903, shape=(), dtype=float64)"
"tf.Tensor(0.0005988900846560041, shape=(), dtype=float64)","tf.Tensor(0.002715601125158193, shape=(), dtype=float64)"
"tf.Tensor(0.0006034414546877563, shape=(), dtype=float64)","tf.Tensor(0.0025093648071972913, shape=(), dtype=float64)"
"tf.Tensor(0.0006037927112638018, shape=(), dtype=float64)","tf.Tensor(0.0024772494186696835, shape=(), dtype=float64)"
"tf.Tensor(0.0006020590100363261, shape=(), dtype=float64)","tf.Tensor(0.00209898396523091, shape=(), dtype=float64)"
"tf.Tensor(0.0006017913680768525, shape=(), dtype=float64)","tf.Tensor(0.0031698062429235127, shape=(), dtype=float64)"
"tf.Tensor(0.0005999846602572914, shape=(), dtype=float64)","tf.Tensor(0.0027046598911438214, shape=(), dtype=float64)"
"tf.Tensor(0.0006042085749955011, shape=(), dtype=float64)","tf.Tensor(0.002451431449101995, shape=(), dtype=float64)"
"tf.Tensor(0.0006025211734607986, shape=(), dtype=float64)","tf.Tensor(0.002766911755092703, shape=(), dtype=float64)"
"tf.Tensor(0.0006028581461331526, shape=(), dtype=float64)","tf.Tensor(0.0026072294089165902, shape=(), dtype=float64)"
