err,val_err
"tf.Tensor(5.924694857754757e-05, shape=(), dtype=float64)","tf.Tensor(0.00806567039750039, shape=(), dtype=float64)"
"tf.Tensor(6.486997856288959e-05, shape=(), dtype=float64)","tf.Tensor(0.008335926749351947, shape=(), dtype=float64)"
"tf.Tensor(6.06675877146648e-05, shape=(), dtype=float64)","tf.Tensor(0.008496836896836328, shape=(), dtype=float64)"
"tf.Tensor(6.510893186206204e-05, shape=(), dtype=float64)","tf.Tensor(0.007986003423068225, shape=(), dtype=float64)"
"tf.Tensor(6.487745609063162e-05, shape=(), dtype=float64)","tf.Tensor(0.007984782283348788, shape=(), dtype=float64)"
"tf.Tensor(6.0883780075770384e-05, shape=(), dtype=float64)","tf.Tensor(0.008299901184056812, shape=(), dtype=float64)"
"tf.Tensor(6.306372129062212e-05, shape=(), dtype=float64)","tf.Tensor(0.007945614031761037, shape=(), dtype=float64)"
"tf.Tensor(6.638565802131111e-05, shape=(), dtype=float64)","tf.Tensor(0.009415910564911385, shape=(), dtype=float64)"
"tf.Tensor(6.853010568658108e-05, shape=(), dtype=float64)","tf.Tensor(0.009598442822409322, shape=(), dtype=float64)"
"tf.Tensor(6.166177652719781e-05, shape=(), dtype=float64)","tf.Tensor(0.008334050368671282, shape=(), dtype=float64)"
"tf.Tensor(6.443802509847333e-05, shape=(), dtype=float64)","tf.Tensor(0.008226672847059899, shape=(), dtype=float64)"
"tf.Tensor(6.611829254447311e-05, shape=(), dtype=float64)","tf.Tensor(0.008835558407671843, shape=(), dtype=float64)"
"tf.Tensor(6.721802244321823e-05, shape=(), dtype=float64)","tf.Tensor(0.008983394366195947, shape=(), dtype=float64)"
"tf.Tensor(6.595413679377941e-05, shape=(), dtype=float64)","tf.Tensor(0.008777874914283838, shape=(), dtype=float64)"
"tf.Tensor(6.552630190567418e-05, shape=(), dtype=float64)","tf.Tensor(0.008781947783099488, shape=(), dtype=float64)"
"tf.Tensor(6.532187621223682e-05, shape=(), dtype=float64)","tf.Tensor(0.010010685396293335, shape=(), dtype=float64)"
"tf.Tensor(6.127387904191853e-05, shape=(), dtype=float64)","tf.Tensor(0.010331589683532802, shape=(), dtype=float64)"
"tf.Tensor(6.825631129150652e-05, shape=(), dtype=float64)","tf.Tensor(0.008952463527223547, shape=(), dtype=float64)"
"tf.Tensor(6.344395829313638e-05, shape=(), dtype=float64)","tf.Tensor(0.009280135053022158, shape=(), dtype=float64)"
"tf.Tensor(6.514792260078526e-05, shape=(), dtype=float64)","tf.Tensor(0.008460772656211426, shape=(), dtype=float64)"
"tf.Tensor(6.518031188109819e-05, shape=(), dtype=float64)","tf.Tensor(0.008443109083485141, shape=(), dtype=float64)"
"tf.Tensor(7.00441321730629e-05, shape=(), dtype=float64)","tf.Tensor(0.009215237549202816, shape=(), dtype=float64)"
"tf.Tensor(6.35054298035873e-05, shape=(), dtype=float64)","tf.Tensor(0.009257999331841087, shape=(), dtype=float64)"
"tf.Tensor(6.556091251750979e-05, shape=(), dtype=float64)","tf.Tensor(0.007986963812966414, shape=(), dtype=float64)"
"tf.Tensor(6.23600746295566e-05, shape=(), dtype=float64)","tf.Tensor(0.009398544524063425, shape=(), dtype=float64)"
"tf.Tensor(6.546267166846223e-05, shape=(), dtype=float64)","tf.Tensor(0.008471464276058634, shape=(), dtype=float64)"
"tf.Tensor(6.655709951606883e-05, shape=(), dtype=float64)","tf.Tensor(0.008784597432598807, shape=(), dtype=float64)"
"tf.Tensor(6.063805616932081e-05, shape=(), dtype=float64)","tf.Tensor(0.010167155250041384, shape=(), dtype=float64)"
"tf.Tensor(6.374839252942395e-05, shape=(), dtype=float64)","tf.Tensor(0.008987605818388913, shape=(), dtype=float64)"
"tf.Tensor(6.586147609885054e-05, shape=(), dtype=float64)","tf.Tensor(0.009601822196106351, shape=(), dtype=float64)"
"tf.Tensor(6.167165194147875e-05, shape=(), dtype=float64)","tf.Tensor(0.008868078519686996, shape=(), dtype=float64)"
"tf.Tensor(6.413666886075019e-05, shape=(), dtype=float64)","tf.Tensor(0.005617474445144021, shape=(), dtype=float64)"
"tf.Tensor(6.353489174214736e-05, shape=(), dtype=float64)","tf.Tensor(0.006238048315629898, shape=(), dtype=float64)"
"tf.Tensor(6.70789716435726e-05, shape=(), dtype=float64)","tf.Tensor(0.006893485017475641, shape=(), dtype=float64)"
"tf.Tensor(6.401901846861109e-05, shape=(), dtype=float64)","tf.Tensor(0.005320947184204651, shape=(), dtype=float64)"
"tf.Tensor(6.739423937048682e-05, shape=(), dtype=float64)","tf.Tensor(0.007318589495195451, shape=(), dtype=float64)"
"tf.Tensor(6.841959957220865e-05, shape=(), dtype=float64)","tf.Tensor(0.005675955786366384, shape=(), dtype=float64)"
"tf.Tensor(6.642415163918835e-05, shape=(), dtype=float64)","tf.Tensor(0.005329514814628406, shape=(), dtype=float64)"
"tf.Tensor(6.232510965350635e-05, shape=(), dtype=float64)","tf.Tensor(0.005379960822733162, shape=(), dtype=float64)"
"tf.Tensor(6.5811819896059e-05, shape=(), dtype=float64)","tf.Tensor(0.006598637389549513, shape=(), dtype=float64)"
"tf.Tensor(6.635844644569614e-05, shape=(), dtype=float64)","tf.Tensor(0.005579018291543373, shape=(), dtype=float64)"
"tf.Tensor(6.352282437370798e-05, shape=(), dtype=float64)","tf.Tensor(0.00645323581547311, shape=(), dtype=float64)"
"tf.Tensor(6.818283593956784e-05, shape=(), dtype=float64)","tf.Tensor(0.007178613425958825, shape=(), dtype=float64)"
"tf.Tensor(6.314508531858689e-05, shape=(), dtype=float64)","tf.Tensor(0.006560981485332044, shape=(), dtype=float64)"
"tf.Tensor(6.486605486209441e-05, shape=(), dtype=float64)","tf.Tensor(0.006150480967946005, shape=(), dtype=float64)"
"tf.Tensor(6.578268937282094e-05, shape=(), dtype=float64)","tf.Tensor(0.006432639508203028, shape=(), dtype=float64)"
"tf.Tensor(6.63073307996998e-05, shape=(), dtype=float64)","tf.Tensor(0.005751253901021493, shape=(), dtype=float64)"
"tf.Tensor(6.793263301842957e-05, shape=(), dtype=float64)","tf.Tensor(0.006097528619101849, shape=(), dtype=float64)"
"tf.Tensor(6.4370053336095e-05, shape=(), dtype=float64)","tf.Tensor(0.005768460640068714, shape=(), dtype=float64)"
"tf.Tensor(6.401676943043307e-05, shape=(), dtype=float64)","tf.Tensor(0.0069183461726744265, shape=(), dtype=float64)"
"tf.Tensor(6.765940341627965e-05, shape=(), dtype=float64)","tf.Tensor(0.005382428488991643, shape=(), dtype=float64)"
"tf.Tensor(6.141161381059413e-05, shape=(), dtype=float64)","tf.Tensor(0.005962425152244339, shape=(), dtype=float64)"
"tf.Tensor(6.683157464893347e-05, shape=(), dtype=float64)","tf.Tensor(0.005718208050796261, shape=(), dtype=float64)"
"tf.Tensor(7.112930550947806e-05, shape=(), dtype=float64)","tf.Tensor(0.0070478289073574564, shape=(), dtype=float64)"
"tf.Tensor(7.097965857559098e-05, shape=(), dtype=float64)","tf.Tensor(0.006297577854242811, shape=(), dtype=float64)"
"tf.Tensor(6.810475907428914e-05, shape=(), dtype=float64)","tf.Tensor(0.005093173912398715, shape=(), dtype=float64)"
"tf.Tensor(6.703232030991594e-05, shape=(), dtype=float64)","tf.Tensor(0.006253542963011472, shape=(), dtype=float64)"
"tf.Tensor(6.602939209516143e-05, shape=(), dtype=float64)","tf.Tensor(0.007388695423146726, shape=(), dtype=float64)"
"tf.Tensor(6.821526768996463e-05, shape=(), dtype=float64)","tf.Tensor(0.007643892365769292, shape=(), dtype=float64)"
"tf.Tensor(6.331658214968003e-05, shape=(), dtype=float64)","tf.Tensor(0.007543118565066501, shape=(), dtype=float64)"
"tf.Tensor(6.368855270443965e-05, shape=(), dtype=float64)","tf.Tensor(0.0068850843370532235, shape=(), dtype=float64)"
"tf.Tensor(7.285479005540699e-05, shape=(), dtype=float64)","tf.Tensor(0.007946992011016379, shape=(), dtype=float64)"
"tf.Tensor(6.44596992869244e-05, shape=(), dtype=float64)","tf.Tensor(0.007713238964278951, shape=(), dtype=float64)"
"tf.Tensor(6.943074409894842e-05, shape=(), dtype=float64)","tf.Tensor(0.006995132211431179, shape=(), dtype=float64)"
"tf.Tensor(6.627760083446545e-05, shape=(), dtype=float64)","tf.Tensor(0.007505240619938395, shape=(), dtype=float64)"
"tf.Tensor(6.972277122114617e-05, shape=(), dtype=float64)","tf.Tensor(0.006225431268398426, shape=(), dtype=float64)"
"tf.Tensor(6.299814643508253e-05, shape=(), dtype=float64)","tf.Tensor(0.00729160985186853, shape=(), dtype=float64)"
"tf.Tensor(6.67715813170405e-05, shape=(), dtype=float64)","tf.Tensor(0.006067043724414583, shape=(), dtype=float64)"
"tf.Tensor(6.394410787099622e-05, shape=(), dtype=float64)","tf.Tensor(0.008497463897582448, shape=(), dtype=float64)"
"tf.Tensor(6.339833339561588e-05, shape=(), dtype=float64)","tf.Tensor(0.005662677855565583, shape=(), dtype=float64)"
"tf.Tensor(6.273520695239737e-05, shape=(), dtype=float64)","tf.Tensor(0.005591379066132111, shape=(), dtype=float64)"
"tf.Tensor(6.539487543123219e-05, shape=(), dtype=float64)","tf.Tensor(0.006913378470375095, shape=(), dtype=float64)"
"tf.Tensor(6.317058971116841e-05, shape=(), dtype=float64)","tf.Tensor(0.006127348559771017, shape=(), dtype=float64)"
"tf.Tensor(6.80060485728346e-05, shape=(), dtype=float64)","tf.Tensor(0.006620178380617483, shape=(), dtype=float64)"
"tf.Tensor(6.685476937399684e-05, shape=(), dtype=float64)","tf.Tensor(0.0071057156902119434, shape=(), dtype=float64)"
"tf.Tensor(6.55344718735977e-05, shape=(), dtype=float64)","tf.Tensor(0.005713024076459962, shape=(), dtype=float64)"
"tf.Tensor(6.540718369052489e-05, shape=(), dtype=float64)","tf.Tensor(0.006868843340326691, shape=(), dtype=float64)"
"tf.Tensor(6.279296821505097e-05, shape=(), dtype=float64)","tf.Tensor(0.006827698088549587, shape=(), dtype=float64)"
"tf.Tensor(6.711789733707312e-05, shape=(), dtype=float64)","tf.Tensor(0.005477565418043134, shape=(), dtype=float64)"
"tf.Tensor(6.538254662939021e-05, shape=(), dtype=float64)","tf.Tensor(0.007001945882725757, shape=(), dtype=float64)"
"tf.Tensor(6.670906003157657e-05, shape=(), dtype=float64)","tf.Tensor(0.0055958336846406685, shape=(), dtype=float64)"
"tf.Tensor(6.790063444637528e-05, shape=(), dtype=float64)","tf.Tensor(0.006802116055101315, shape=(), dtype=float64)"
"tf.Tensor(6.275831659692309e-05, shape=(), dtype=float64)","tf.Tensor(0.006185471641365412, shape=(), dtype=float64)"
"tf.Tensor(6.400890014803066e-05, shape=(), dtype=float64)","tf.Tensor(0.007824688768558154, shape=(), dtype=float64)"
"tf.Tensor(6.933428111834987e-05, shape=(), dtype=float64)","tf.Tensor(0.005532150055646211, shape=(), dtype=float64)"
"tf.Tensor(6.764161728223506e-05, shape=(), dtype=float64)","tf.Tensor(0.005830441519923626, shape=(), dtype=float64)"
"tf.Tensor(6.651116260070567e-05, shape=(), dtype=float64)","tf.Tensor(0.006245571265530075, shape=(), dtype=float64)"
"tf.Tensor(6.740576908612924e-05, shape=(), dtype=float64)","tf.Tensor(0.006587709672361186, shape=(), dtype=float64)"
"tf.Tensor(7.228441897712476e-05, shape=(), dtype=float64)","tf.Tensor(0.005772341914523008, shape=(), dtype=float64)"
"tf.Tensor(7.054535543028638e-05, shape=(), dtype=float64)","tf.Tensor(0.007029244529281996, shape=(), dtype=float64)"
"tf.Tensor(6.278566747566678e-05, shape=(), dtype=float64)","tf.Tensor(0.018123540823785273, shape=(), dtype=float64)"
"tf.Tensor(6.431687585957695e-05, shape=(), dtype=float64)","tf.Tensor(0.012034987928383166, shape=(), dtype=float64)"
"tf.Tensor(6.199133214540105e-05, shape=(), dtype=float64)","tf.Tensor(0.014607564973894966, shape=(), dtype=float64)"
"tf.Tensor(6.101707721423972e-05, shape=(), dtype=float64)","tf.Tensor(0.014716963322950584, shape=(), dtype=float64)"
"tf.Tensor(6.150410150486814e-05, shape=(), dtype=float64)","tf.Tensor(0.013282916441482348, shape=(), dtype=float64)"
"tf.Tensor(6.197428564106322e-05, shape=(), dtype=float64)","tf.Tensor(0.016301471546128897, shape=(), dtype=float64)"
"tf.Tensor(6.578811398775823e-05, shape=(), dtype=float64)","tf.Tensor(0.016145180515453793, shape=(), dtype=float64)"
"tf.Tensor(6.208593373245122e-05, shape=(), dtype=float64)","tf.Tensor(0.012902313212613344, shape=(), dtype=float64)"
"tf.Tensor(6.658464257450265e-05, shape=(), dtype=float64)","tf.Tensor(0.01403633051956687, shape=(), dtype=float64)"
"tf.Tensor(6.687983310673588e-05, shape=(), dtype=float64)","tf.Tensor(0.013163860139719319, shape=(), dtype=float64)"
"tf.Tensor(6.213637172991585e-05, shape=(), dtype=float64)","tf.Tensor(0.0206696761761002, shape=(), dtype=float64)"
"tf.Tensor(6.26984708571633e-05, shape=(), dtype=float64)","tf.Tensor(0.018331558226645315, shape=(), dtype=float64)"
"tf.Tensor(5.8657663830229174e-05, shape=(), dtype=float64)","tf.Tensor(0.018177169886359167, shape=(), dtype=float64)"
"tf.Tensor(6.235603772145881e-05, shape=(), dtype=float64)","tf.Tensor(0.017752052597811593, shape=(), dtype=float64)"
"tf.Tensor(6.15835484126923e-05, shape=(), dtype=float64)","tf.Tensor(0.023272812604661856, shape=(), dtype=float64)"
"tf.Tensor(6.388258881797582e-05, shape=(), dtype=float64)","tf.Tensor(0.011976825231923146, shape=(), dtype=float64)"
"tf.Tensor(6.095727809918096e-05, shape=(), dtype=float64)","tf.Tensor(0.016618694911864205, shape=(), dtype=float64)"
"tf.Tensor(6.043219842891156e-05, shape=(), dtype=float64)","tf.Tensor(0.011748340601762244, shape=(), dtype=float64)"
"tf.Tensor(6.441631304251404e-05, shape=(), dtype=float64)","tf.Tensor(0.01855141625184099, shape=(), dtype=float64)"
"tf.Tensor(6.735750583768284e-05, shape=(), dtype=float64)","tf.Tensor(0.014407039545680808, shape=(), dtype=float64)"
"tf.Tensor(6.278061696488306e-05, shape=(), dtype=float64)","tf.Tensor(0.017028901512867713, shape=(), dtype=float64)"
"tf.Tensor(6.087212702688485e-05, shape=(), dtype=float64)","tf.Tensor(0.015874904647591146, shape=(), dtype=float64)"
"tf.Tensor(6.395474731394993e-05, shape=(), dtype=float64)","tf.Tensor(0.020507075562330716, shape=(), dtype=float64)"
"tf.Tensor(5.9258803610893366e-05, shape=(), dtype=float64)","tf.Tensor(0.01281168031596238, shape=(), dtype=float64)"
"tf.Tensor(6.304037865647954e-05, shape=(), dtype=float64)","tf.Tensor(0.016164658836831287, shape=(), dtype=float64)"
"tf.Tensor(5.9944902336986164e-05, shape=(), dtype=float64)","tf.Tensor(0.01502301424250374, shape=(), dtype=float64)"
"tf.Tensor(6.032296921278593e-05, shape=(), dtype=float64)","tf.Tensor(0.019468239193571376, shape=(), dtype=float64)"
"tf.Tensor(6.264094873666361e-05, shape=(), dtype=float64)","tf.Tensor(0.021293660462856377, shape=(), dtype=float64)"
"tf.Tensor(6.447581985148421e-05, shape=(), dtype=float64)","tf.Tensor(0.015139504689324046, shape=(), dtype=float64)"
"tf.Tensor(6.129098115254452e-05, shape=(), dtype=float64)","tf.Tensor(0.01595923740810339, shape=(), dtype=float64)"
"tf.Tensor(6.362309035556412e-05, shape=(), dtype=float64)","tf.Tensor(0.019418878120390035, shape=(), dtype=float64)"
"tf.Tensor(6.352532311589912e-05, shape=(), dtype=float64)","tf.Tensor(0.0158183524330486, shape=(), dtype=float64)"
"tf.Tensor(6.863121359008637e-05, shape=(), dtype=float64)","tf.Tensor(0.015905741714702215, shape=(), dtype=float64)"
"tf.Tensor(6.300603489306894e-05, shape=(), dtype=float64)","tf.Tensor(0.015547546008266461, shape=(), dtype=float64)"
"tf.Tensor(6.44437453452563e-05, shape=(), dtype=float64)","tf.Tensor(0.012967260985175571, shape=(), dtype=float64)"
"tf.Tensor(6.29226810358228e-05, shape=(), dtype=float64)","tf.Tensor(0.010942207050428147, shape=(), dtype=float64)"
"tf.Tensor(6.118687475149247e-05, shape=(), dtype=float64)","tf.Tensor(0.01915335527338637, shape=(), dtype=float64)"
"tf.Tensor(6.597680002849207e-05, shape=(), dtype=float64)","tf.Tensor(0.016327604533082428, shape=(), dtype=float64)"
"tf.Tensor(6.151392666068828e-05, shape=(), dtype=float64)","tf.Tensor(0.010143396725189878, shape=(), dtype=float64)"
"tf.Tensor(6.153900111550403e-05, shape=(), dtype=float64)","tf.Tensor(0.015902727413546442, shape=(), dtype=float64)"
"tf.Tensor(6.42662109776843e-05, shape=(), dtype=float64)","tf.Tensor(0.016061188346332408, shape=(), dtype=float64)"
"tf.Tensor(6.194577235984991e-05, shape=(), dtype=float64)","tf.Tensor(0.012639237865122976, shape=(), dtype=float64)"
"tf.Tensor(6.244377624719652e-05, shape=(), dtype=float64)","tf.Tensor(0.017212128527005585, shape=(), dtype=float64)"
"tf.Tensor(6.600024285207991e-05, shape=(), dtype=float64)","tf.Tensor(0.011342143540694209, shape=(), dtype=float64)"
"tf.Tensor(6.799663126727499e-05, shape=(), dtype=float64)","tf.Tensor(0.015265157874568811, shape=(), dtype=float64)"
"tf.Tensor(6.133409282942915e-05, shape=(), dtype=float64)","tf.Tensor(0.014312494195476979, shape=(), dtype=float64)"
"tf.Tensor(6.600484556958043e-05, shape=(), dtype=float64)","tf.Tensor(0.018686057462515344, shape=(), dtype=float64)"
"tf.Tensor(6.381676059682665e-05, shape=(), dtype=float64)","tf.Tensor(0.015373860679796389, shape=(), dtype=float64)"
"tf.Tensor(6.429509008415978e-05, shape=(), dtype=float64)","tf.Tensor(0.010304760278722593, shape=(), dtype=float64)"
"tf.Tensor(5.922055428067022e-05, shape=(), dtype=float64)","tf.Tensor(0.010669249537807741, shape=(), dtype=float64)"
"tf.Tensor(6.031928480983995e-05, shape=(), dtype=float64)","tf.Tensor(0.010335860799075794, shape=(), dtype=float64)"
"tf.Tensor(6.156238681691409e-05, shape=(), dtype=float64)","tf.Tensor(0.01443146949052799, shape=(), dtype=float64)"
"tf.Tensor(6.355640335392727e-05, shape=(), dtype=float64)","tf.Tensor(0.015180934524463344, shape=(), dtype=float64)"
"tf.Tensor(6.300273130753736e-05, shape=(), dtype=float64)","tf.Tensor(0.01965668595230635, shape=(), dtype=float64)"
"tf.Tensor(6.473162914327765e-05, shape=(), dtype=float64)","tf.Tensor(0.017523752480069252, shape=(), dtype=float64)"
"tf.Tensor(6.403993342983037e-05, shape=(), dtype=float64)","tf.Tensor(0.015685946006905132, shape=(), dtype=float64)"
"tf.Tensor(6.380442762256903e-05, shape=(), dtype=float64)","tf.Tensor(0.012284473444406878, shape=(), dtype=float64)"
"tf.Tensor(6.454155370506105e-05, shape=(), dtype=float64)","tf.Tensor(0.013392282982029487, shape=(), dtype=float64)"
"tf.Tensor(6.256085410794507e-05, shape=(), dtype=float64)","tf.Tensor(0.012043253320246826, shape=(), dtype=float64)"
"tf.Tensor(6.361824072080439e-05, shape=(), dtype=float64)","tf.Tensor(0.012488434038773791, shape=(), dtype=float64)"
"tf.Tensor(6.270387469576092e-05, shape=(), dtype=float64)","tf.Tensor(0.011164872253586105, shape=(), dtype=float64)"
"tf.Tensor(5.910174067517152e-05, shape=(), dtype=float64)","tf.Tensor(0.009647756688793675, shape=(), dtype=float64)"
"tf.Tensor(6.784443665213526e-05, shape=(), dtype=float64)","tf.Tensor(0.013854658535621206, shape=(), dtype=float64)"
"tf.Tensor(6.487018838542753e-05, shape=(), dtype=float64)","tf.Tensor(0.017085943772433086, shape=(), dtype=float64)"
"tf.Tensor(6.559742295101703e-05, shape=(), dtype=float64)","tf.Tensor(0.014676738127377121, shape=(), dtype=float64)"
"tf.Tensor(6.195062474906173e-05, shape=(), dtype=float64)","tf.Tensor(0.017621674843475175, shape=(), dtype=float64)"
"tf.Tensor(6.663551629124037e-05, shape=(), dtype=float64)","tf.Tensor(0.015586916913544673, shape=(), dtype=float64)"
"tf.Tensor(6.288166045864086e-05, shape=(), dtype=float64)","tf.Tensor(0.009861997602438777, shape=(), dtype=float64)"
"tf.Tensor(6.297749806225804e-05, shape=(), dtype=float64)","tf.Tensor(0.014111343368443033, shape=(), dtype=float64)"
"tf.Tensor(6.600357007184833e-05, shape=(), dtype=float64)","tf.Tensor(0.010230405260065337, shape=(), dtype=float64)"
"tf.Tensor(6.26919477914587e-05, shape=(), dtype=float64)","tf.Tensor(0.008783701204375948, shape=(), dtype=float64)"
"tf.Tensor(6.08652353720523e-05, shape=(), dtype=float64)","tf.Tensor(0.015420735568323225, shape=(), dtype=float64)"
"tf.Tensor(6.0408842727652074e-05, shape=(), dtype=float64)","tf.Tensor(0.012768929508801284, shape=(), dtype=float64)"
"tf.Tensor(6.137980179612996e-05, shape=(), dtype=float64)","tf.Tensor(0.01356896892427608, shape=(), dtype=float64)"
"tf.Tensor(6.390366755249507e-05, shape=(), dtype=float64)","tf.Tensor(0.006792367074402042, shape=(), dtype=float64)"
"tf.Tensor(6.215196093845954e-05, shape=(), dtype=float64)","tf.Tensor(0.010797597257800263, shape=(), dtype=float64)"
"tf.Tensor(6.479230417343568e-05, shape=(), dtype=float64)","tf.Tensor(0.008766647484742337, shape=(), dtype=float64)"
"tf.Tensor(6.39431656160895e-05, shape=(), dtype=float64)","tf.Tensor(0.008659030875085738, shape=(), dtype=float64)"
"tf.Tensor(6.202525590900117e-05, shape=(), dtype=float64)","tf.Tensor(0.010025726387417536, shape=(), dtype=float64)"
"tf.Tensor(6.397231122981323e-05, shape=(), dtype=float64)","tf.Tensor(0.008352227057741265, shape=(), dtype=float64)"
"tf.Tensor(6.19519549619009e-05, shape=(), dtype=float64)","tf.Tensor(0.006448415171831871, shape=(), dtype=float64)"
"tf.Tensor(6.287914522715648e-05, shape=(), dtype=float64)","tf.Tensor(0.007492190550959919, shape=(), dtype=float64)"
"tf.Tensor(6.61298654797389e-05, shape=(), dtype=float64)","tf.Tensor(0.009301718510779716, shape=(), dtype=float64)"
"tf.Tensor(6.126954267203932e-05, shape=(), dtype=float64)","tf.Tensor(0.008699510430290594, shape=(), dtype=float64)"
"tf.Tensor(5.965883730681125e-05, shape=(), dtype=float64)","tf.Tensor(0.008064516093362627, shape=(), dtype=float64)"
"tf.Tensor(6.110516280496782e-05, shape=(), dtype=float64)","tf.Tensor(0.010572026745819316, shape=(), dtype=float64)"
"tf.Tensor(5.9304374647032635e-05, shape=(), dtype=float64)","tf.Tensor(0.008785305822453866, shape=(), dtype=float64)"
"tf.Tensor(6.147636589763045e-05, shape=(), dtype=float64)","tf.Tensor(0.008389254406718331, shape=(), dtype=float64)"
"tf.Tensor(6.807073916844393e-05, shape=(), dtype=float64)","tf.Tensor(0.008169035015873745, shape=(), dtype=float64)"
