err,val_err
"tf.Tensor(0.004893344966874079, shape=(), dtype=float64)","tf.Tensor(0.003233439538358604, shape=(), dtype=float64)"
"tf.Tensor(0.0048985653985393045, shape=(), dtype=float64)","tf.Tensor(0.0029622202457344577, shape=(), dtype=float64)"
"tf.Tensor(0.0048952657083940225, shape=(), dtype=float64)","tf.Tensor(0.003762577524296526, shape=(), dtype=float64)"
"tf.Tensor(0.004893097430564446, shape=(), dtype=float64)","tf.Tensor(0.003842686373902249, shape=(), dtype=float64)"
"tf.Tensor(0.00489634412976546, shape=(), dtype=float64)","tf.Tensor(0.0032858021405421708, shape=(), dtype=float64)"
"tf.Tensor(0.00489643910139713, shape=(), dtype=float64)","tf.Tensor(0.003778405631603186, shape=(), dtype=float64)"
"tf.Tensor(0.004899966427881092, shape=(), dtype=float64)","tf.Tensor(0.0035791805943646378, shape=(), dtype=float64)"
"tf.Tensor(0.004893238072393237, shape=(), dtype=float64)","tf.Tensor(0.00402403517047058, shape=(), dtype=float64)"
"tf.Tensor(0.0048946481982591016, shape=(), dtype=float64)","tf.Tensor(0.0037605419841932127, shape=(), dtype=float64)"
"tf.Tensor(0.00489488414310805, shape=(), dtype=float64)","tf.Tensor(0.003710886806911522, shape=(), dtype=float64)"
"tf.Tensor(0.0048960390776288665, shape=(), dtype=float64)","tf.Tensor(0.0036634898417658253, shape=(), dtype=float64)"
"tf.Tensor(0.004898066744415672, shape=(), dtype=float64)","tf.Tensor(0.003229948381915055, shape=(), dtype=float64)"
"tf.Tensor(0.004892706447371384, shape=(), dtype=float64)","tf.Tensor(0.003760887603709204, shape=(), dtype=float64)"
"tf.Tensor(0.004893178787247944, shape=(), dtype=float64)","tf.Tensor(0.0038358795114192337, shape=(), dtype=float64)"
"tf.Tensor(0.004894666490697279, shape=(), dtype=float64)","tf.Tensor(0.003794478317779533, shape=(), dtype=float64)"
"tf.Tensor(0.004897800460495621, shape=(), dtype=float64)","tf.Tensor(0.003979346257286243, shape=(), dtype=float64)"
"tf.Tensor(0.004893277995419247, shape=(), dtype=float64)","tf.Tensor(0.003601872824732951, shape=(), dtype=float64)"
"tf.Tensor(0.004895017091165892, shape=(), dtype=float64)","tf.Tensor(0.003242290873779874, shape=(), dtype=float64)"
"tf.Tensor(0.004895039801757062, shape=(), dtype=float64)","tf.Tensor(0.003917762368228736, shape=(), dtype=float64)"
"tf.Tensor(0.004892527080873419, shape=(), dtype=float64)","tf.Tensor(0.003796484203101573, shape=(), dtype=float64)"
"tf.Tensor(0.004893041042929145, shape=(), dtype=float64)","tf.Tensor(0.0038612395256094334, shape=(), dtype=float64)"
"tf.Tensor(0.004891583506720348, shape=(), dtype=float64)","tf.Tensor(0.003945803698357917, shape=(), dtype=float64)"
"tf.Tensor(0.004891960810647827, shape=(), dtype=float64)","tf.Tensor(0.003633367560241207, shape=(), dtype=float64)"
"tf.Tensor(0.004889551259367369, shape=(), dtype=float64)","tf.Tensor(0.004034027531555965, shape=(), dtype=float64)"
"tf.Tensor(0.004895070136858876, shape=(), dtype=float64)","tf.Tensor(0.0038537906803510873, shape=(), dtype=float64)"
"tf.Tensor(0.004894075508831627, shape=(), dtype=float64)","tf.Tensor(0.0038650529597020985, shape=(), dtype=float64)"
"tf.Tensor(0.004891367932036094, shape=(), dtype=float64)","tf.Tensor(0.003380679897104406, shape=(), dtype=float64)"
"tf.Tensor(0.0048967556786861715, shape=(), dtype=float64)","tf.Tensor(0.0039027340346062794, shape=(), dtype=float64)"
"tf.Tensor(0.004895763102819913, shape=(), dtype=float64)","tf.Tensor(0.003905398749119417, shape=(), dtype=float64)"
"tf.Tensor(0.004894969278040654, shape=(), dtype=float64)","tf.Tensor(0.004151994993313925, shape=(), dtype=float64)"
"tf.Tensor(0.004893641128289923, shape=(), dtype=float64)","tf.Tensor(0.00395433032283374, shape=(), dtype=float64)"
"tf.Tensor(0.0048942259060829945, shape=(), dtype=float64)","tf.Tensor(0.00418241003103933, shape=(), dtype=float64)"
"tf.Tensor(0.004894260000162855, shape=(), dtype=float64)","tf.Tensor(0.003924655438215912, shape=(), dtype=float64)"
"tf.Tensor(0.004893844554823084, shape=(), dtype=float64)","tf.Tensor(0.0041418870039578864, shape=(), dtype=float64)"
"tf.Tensor(0.0048956968258138025, shape=(), dtype=float64)","tf.Tensor(0.004092960382804897, shape=(), dtype=float64)"
"tf.Tensor(0.004892460476870946, shape=(), dtype=float64)","tf.Tensor(0.003930357455036066, shape=(), dtype=float64)"
"tf.Tensor(0.0048931255809965685, shape=(), dtype=float64)","tf.Tensor(0.004161613880970758, shape=(), dtype=float64)"
"tf.Tensor(0.004907915253484406, shape=(), dtype=float64)","tf.Tensor(0.004047051049093381, shape=(), dtype=float64)"
"tf.Tensor(0.004913910187556255, shape=(), dtype=float64)","tf.Tensor(0.004124848704872032, shape=(), dtype=float64)"
"tf.Tensor(0.004916491616787762, shape=(), dtype=float64)","tf.Tensor(0.004023644350020762, shape=(), dtype=float64)"
"tf.Tensor(0.00491208301445906, shape=(), dtype=float64)","tf.Tensor(0.004070239473920705, shape=(), dtype=float64)"
"tf.Tensor(0.004915004469727472, shape=(), dtype=float64)","tf.Tensor(0.004031120291940906, shape=(), dtype=float64)"
"tf.Tensor(0.004913907455431461, shape=(), dtype=float64)","tf.Tensor(0.004159199070234552, shape=(), dtype=float64)"
"tf.Tensor(0.004913199826111084, shape=(), dtype=float64)","tf.Tensor(0.0038239286086265557, shape=(), dtype=float64)"
"tf.Tensor(0.004912465211398969, shape=(), dtype=float64)","tf.Tensor(0.003826071674274038, shape=(), dtype=float64)"
"tf.Tensor(0.004913521495770322, shape=(), dtype=float64)","tf.Tensor(0.003971628054770281, shape=(), dtype=float64)"
"tf.Tensor(0.004913197088442668, shape=(), dtype=float64)","tf.Tensor(0.004027497355828007, shape=(), dtype=float64)"
"tf.Tensor(0.0049140799537773045, shape=(), dtype=float64)","tf.Tensor(0.0038024582311262417, shape=(), dtype=float64)"
"tf.Tensor(0.004913152980517711, shape=(), dtype=float64)","tf.Tensor(0.003764141880866296, shape=(), dtype=float64)"
"tf.Tensor(0.0049170506639152406, shape=(), dtype=float64)","tf.Tensor(0.0039074029359677425, shape=(), dtype=float64)"
"tf.Tensor(0.004914410827645783, shape=(), dtype=float64)","tf.Tensor(0.0037303003662230985, shape=(), dtype=float64)"
"tf.Tensor(0.004913665475418177, shape=(), dtype=float64)","tf.Tensor(0.004151798412977752, shape=(), dtype=float64)"
"tf.Tensor(0.004915628304900632, shape=(), dtype=float64)","tf.Tensor(0.0039300197944064095, shape=(), dtype=float64)"
"tf.Tensor(0.004913532780856093, shape=(), dtype=float64)","tf.Tensor(0.0038717329846903762, shape=(), dtype=float64)"
"tf.Tensor(0.0049157261987181865, shape=(), dtype=float64)","tf.Tensor(0.004223328586824923, shape=(), dtype=float64)"
"tf.Tensor(0.004913112740683119, shape=(), dtype=float64)","tf.Tensor(0.0038727621981368013, shape=(), dtype=float64)"
"tf.Tensor(0.004914984891549304, shape=(), dtype=float64)","tf.Tensor(0.003986358737147338, shape=(), dtype=float64)"
"tf.Tensor(0.004914795028134418, shape=(), dtype=float64)","tf.Tensor(0.004208173850386894, shape=(), dtype=float64)"
"tf.Tensor(0.004914143657351139, shape=(), dtype=float64)","tf.Tensor(0.004008504543771891, shape=(), dtype=float64)"
"tf.Tensor(0.004911201235911345, shape=(), dtype=float64)","tf.Tensor(0.0038090012098781195, shape=(), dtype=float64)"
"tf.Tensor(0.004914004332835957, shape=(), dtype=float64)","tf.Tensor(0.0038008994061216233, shape=(), dtype=float64)"
"tf.Tensor(0.0049168231371072724, shape=(), dtype=float64)","tf.Tensor(0.0037297722316973116, shape=(), dtype=float64)"
"tf.Tensor(0.00491343907069331, shape=(), dtype=float64)","tf.Tensor(0.003827459017043321, shape=(), dtype=float64)"
"tf.Tensor(0.004912045658185075, shape=(), dtype=float64)","tf.Tensor(0.00413711262883522, shape=(), dtype=float64)"
"tf.Tensor(0.004912941023380312, shape=(), dtype=float64)","tf.Tensor(0.003602317190139803, shape=(), dtype=float64)"
"tf.Tensor(0.004912052267377131, shape=(), dtype=float64)","tf.Tensor(0.0036014482846747887, shape=(), dtype=float64)"
"tf.Tensor(0.004911911422670534, shape=(), dtype=float64)","tf.Tensor(0.0034884890686787697, shape=(), dtype=float64)"
"tf.Tensor(0.004913288554530083, shape=(), dtype=float64)","tf.Tensor(0.0035646086086065353, shape=(), dtype=float64)"
"tf.Tensor(0.004912520707208014, shape=(), dtype=float64)","tf.Tensor(0.003708546839005574, shape=(), dtype=float64)"
"tf.Tensor(0.004913024658938738, shape=(), dtype=float64)","tf.Tensor(0.003775534235508961, shape=(), dtype=float64)"
"tf.Tensor(0.0049141215585515085, shape=(), dtype=float64)","tf.Tensor(0.004030046404630756, shape=(), dtype=float64)"
"tf.Tensor(0.004913989365861943, shape=(), dtype=float64)","tf.Tensor(0.003975335681016251, shape=(), dtype=float64)"
"tf.Tensor(0.004913266125840329, shape=(), dtype=float64)","tf.Tensor(0.0032218221517538357, shape=(), dtype=float64)"
"tf.Tensor(0.004913798193900515, shape=(), dtype=float64)","tf.Tensor(0.0038401583343248675, shape=(), dtype=float64)"
"tf.Tensor(0.004912951892441968, shape=(), dtype=float64)","tf.Tensor(0.003576815832588052, shape=(), dtype=float64)"
"tf.Tensor(0.004912625147091831, shape=(), dtype=float64)","tf.Tensor(0.0037246444839004445, shape=(), dtype=float64)"
"tf.Tensor(0.004914716212934518, shape=(), dtype=float64)","tf.Tensor(0.0035287718945373647, shape=(), dtype=float64)"
"tf.Tensor(0.004910316085251773, shape=(), dtype=float64)","tf.Tensor(0.003628419218016655, shape=(), dtype=float64)"
"tf.Tensor(0.004914200726797064, shape=(), dtype=float64)","tf.Tensor(0.003226042058858618, shape=(), dtype=float64)"
"tf.Tensor(0.004910704493341051, shape=(), dtype=float64)","tf.Tensor(0.0036771733294029734, shape=(), dtype=float64)"
"tf.Tensor(0.004913928288077817, shape=(), dtype=float64)","tf.Tensor(0.0037553604212488345, shape=(), dtype=float64)"
"tf.Tensor(0.0049111813072040865, shape=(), dtype=float64)","tf.Tensor(0.0035050275723711483, shape=(), dtype=float64)"
"tf.Tensor(0.004912366730757326, shape=(), dtype=float64)","tf.Tensor(0.003431378004610744, shape=(), dtype=float64)"
"tf.Tensor(0.004915604382642146, shape=(), dtype=float64)","tf.Tensor(0.0034868845619773587, shape=(), dtype=float64)"
"tf.Tensor(0.004911705935854755, shape=(), dtype=float64)","tf.Tensor(0.0038402550327440188, shape=(), dtype=float64)"
"tf.Tensor(0.0049138423763180564, shape=(), dtype=float64)","tf.Tensor(0.003566472212704662, shape=(), dtype=float64)"
"tf.Tensor(0.004915372519734357, shape=(), dtype=float64)","tf.Tensor(0.0034594123732707856, shape=(), dtype=float64)"
"tf.Tensor(0.004912563827145805, shape=(), dtype=float64)","tf.Tensor(0.0035812614732119324, shape=(), dtype=float64)"
"tf.Tensor(0.004914354335340381, shape=(), dtype=float64)","tf.Tensor(0.0038773112464108228, shape=(), dtype=float64)"
"tf.Tensor(0.004912177674351875, shape=(), dtype=float64)","tf.Tensor(0.0033874090550355925, shape=(), dtype=float64)"
"tf.Tensor(0.004914076797912984, shape=(), dtype=float64)","tf.Tensor(0.0035989704209496475, shape=(), dtype=float64)"
"tf.Tensor(0.004911988257593366, shape=(), dtype=float64)","tf.Tensor(0.0032471233922171665, shape=(), dtype=float64)"
"tf.Tensor(0.00491444830213726, shape=(), dtype=float64)","tf.Tensor(0.0030472359805416376, shape=(), dtype=float64)"
"tf.Tensor(0.0049130954685785, shape=(), dtype=float64)","tf.Tensor(0.0032573446817864638, shape=(), dtype=float64)"
"tf.Tensor(0.004912650350911923, shape=(), dtype=float64)","tf.Tensor(0.0026233556408974098, shape=(), dtype=float64)"
"tf.Tensor(0.004913778213568958, shape=(), dtype=float64)","tf.Tensor(0.0026259174844963564, shape=(), dtype=float64)"
"tf.Tensor(0.004913659302610981, shape=(), dtype=float64)","tf.Tensor(0.0023909542951607854, shape=(), dtype=float64)"
"tf.Tensor(0.004913959799098178, shape=(), dtype=float64)","tf.Tensor(0.002966000953122655, shape=(), dtype=float64)"
"tf.Tensor(0.004912382749643496, shape=(), dtype=float64)","tf.Tensor(0.00279423200636992, shape=(), dtype=float64)"
"tf.Tensor(0.004912788155707228, shape=(), dtype=float64)","tf.Tensor(0.0032537278651713175, shape=(), dtype=float64)"
"tf.Tensor(0.0049146613246217824, shape=(), dtype=float64)","tf.Tensor(0.003178936362772962, shape=(), dtype=float64)"
"tf.Tensor(0.004911859290542693, shape=(), dtype=float64)","tf.Tensor(0.0025388362033123774, shape=(), dtype=float64)"
"tf.Tensor(0.004913935680280839, shape=(), dtype=float64)","tf.Tensor(0.002826847761512948, shape=(), dtype=float64)"
"tf.Tensor(0.004913316601818222, shape=(), dtype=float64)","tf.Tensor(0.0031190314237588145, shape=(), dtype=float64)"
"tf.Tensor(0.004912402764109553, shape=(), dtype=float64)","tf.Tensor(0.0029701691568669846, shape=(), dtype=float64)"
"tf.Tensor(0.004913576053659466, shape=(), dtype=float64)","tf.Tensor(0.0029613549463558767, shape=(), dtype=float64)"
"tf.Tensor(0.0049123337743565195, shape=(), dtype=float64)","tf.Tensor(0.002995757886613566, shape=(), dtype=float64)"
"tf.Tensor(0.004915653481374341, shape=(), dtype=float64)","tf.Tensor(0.002710890863072949, shape=(), dtype=float64)"
"tf.Tensor(0.00491341111159651, shape=(), dtype=float64)","tf.Tensor(0.003131944146873805, shape=(), dtype=float64)"
"tf.Tensor(0.004916300109275797, shape=(), dtype=float64)","tf.Tensor(0.002577511015912708, shape=(), dtype=float64)"
"tf.Tensor(0.00491265784296516, shape=(), dtype=float64)","tf.Tensor(0.002384541124583332, shape=(), dtype=float64)"
"tf.Tensor(0.004913651990005393, shape=(), dtype=float64)","tf.Tensor(0.0024694589528211092, shape=(), dtype=float64)"
"tf.Tensor(0.004914786229125556, shape=(), dtype=float64)","tf.Tensor(0.0031995744434032344, shape=(), dtype=float64)"
"tf.Tensor(0.00491470333666378, shape=(), dtype=float64)","tf.Tensor(0.0031472745451259147, shape=(), dtype=float64)"
"tf.Tensor(0.00491522042806535, shape=(), dtype=float64)","tf.Tensor(0.003168760655665687, shape=(), dtype=float64)"
"tf.Tensor(0.004911691630363667, shape=(), dtype=float64)","tf.Tensor(0.0028489013996616445, shape=(), dtype=float64)"
"tf.Tensor(0.004915143771825042, shape=(), dtype=float64)","tf.Tensor(0.0026145984057580297, shape=(), dtype=float64)"
"tf.Tensor(0.004916930460443859, shape=(), dtype=float64)","tf.Tensor(0.0027091924818070257, shape=(), dtype=float64)"
"tf.Tensor(0.004911400167325106, shape=(), dtype=float64)","tf.Tensor(0.002772032790734965, shape=(), dtype=float64)"
"tf.Tensor(0.004913443902306044, shape=(), dtype=float64)","tf.Tensor(0.003006796275943381, shape=(), dtype=float64)"
"tf.Tensor(0.004910668073963149, shape=(), dtype=float64)","tf.Tensor(0.0029043491858491716, shape=(), dtype=float64)"
"tf.Tensor(0.004913824981339569, shape=(), dtype=float64)","tf.Tensor(0.0027442366424800207, shape=(), dtype=float64)"
"tf.Tensor(0.0049137016725957754, shape=(), dtype=float64)","tf.Tensor(0.0024303466834472726, shape=(), dtype=float64)"
"tf.Tensor(0.0049142979639219325, shape=(), dtype=float64)","tf.Tensor(0.0026952860645186164, shape=(), dtype=float64)"
"tf.Tensor(0.00491494865984473, shape=(), dtype=float64)","tf.Tensor(0.0028694057859745556, shape=(), dtype=float64)"
"tf.Tensor(0.004914702524404596, shape=(), dtype=float64)","tf.Tensor(0.002007489139105935, shape=(), dtype=float64)"
"tf.Tensor(0.004914109640999546, shape=(), dtype=float64)","tf.Tensor(0.0028954098199516823, shape=(), dtype=float64)"
"tf.Tensor(0.004912223413449298, shape=(), dtype=float64)","tf.Tensor(0.0031677638907323118, shape=(), dtype=float64)"
"tf.Tensor(0.004914793250409544, shape=(), dtype=float64)","tf.Tensor(0.003002360736246855, shape=(), dtype=float64)"
"tf.Tensor(0.004912291816390934, shape=(), dtype=float64)","tf.Tensor(0.0030382929213968986, shape=(), dtype=float64)"
"tf.Tensor(0.004912377957212192, shape=(), dtype=float64)","tf.Tensor(0.0029126641064110385, shape=(), dtype=float64)"
"tf.Tensor(0.0049149244975507335, shape=(), dtype=float64)","tf.Tensor(0.002654967294041669, shape=(), dtype=float64)"
"tf.Tensor(0.004913540010692942, shape=(), dtype=float64)","tf.Tensor(0.0026789187689774184, shape=(), dtype=float64)"
"tf.Tensor(0.004910757102015357, shape=(), dtype=float64)","tf.Tensor(0.003223171341778864, shape=(), dtype=float64)"
"tf.Tensor(0.0049114319539376415, shape=(), dtype=float64)","tf.Tensor(0.0029248457019600714, shape=(), dtype=float64)"
"tf.Tensor(0.0049171384638869884, shape=(), dtype=float64)","tf.Tensor(0.0029339844766867896, shape=(), dtype=float64)"
"tf.Tensor(0.0049126647307918565, shape=(), dtype=float64)","tf.Tensor(0.00275169057345781, shape=(), dtype=float64)"
"tf.Tensor(0.004914021241805994, shape=(), dtype=float64)","tf.Tensor(0.002266959706410421, shape=(), dtype=float64)"
"tf.Tensor(0.004914066818517071, shape=(), dtype=float64)","tf.Tensor(0.003003144947877218, shape=(), dtype=float64)"
"tf.Tensor(0.004916442882124378, shape=(), dtype=float64)","tf.Tensor(0.0026904648396141144, shape=(), dtype=float64)"
"tf.Tensor(0.00491553647811402, shape=(), dtype=float64)","tf.Tensor(0.002588922258419229, shape=(), dtype=float64)"
"tf.Tensor(0.004911824443095157, shape=(), dtype=float64)","tf.Tensor(0.0022221489240564435, shape=(), dtype=float64)"
"tf.Tensor(0.004914416267427392, shape=(), dtype=float64)","tf.Tensor(0.00285808466197149, shape=(), dtype=float64)"
"tf.Tensor(0.004913085289653861, shape=(), dtype=float64)","tf.Tensor(0.0032138228371460615, shape=(), dtype=float64)"
"tf.Tensor(0.004915991334027915, shape=(), dtype=float64)","tf.Tensor(0.003148232268973892, shape=(), dtype=float64)"
"tf.Tensor(0.004913813518454826, shape=(), dtype=float64)","tf.Tensor(0.002964701057946227, shape=(), dtype=float64)"
"tf.Tensor(0.0049123632607586416, shape=(), dtype=float64)","tf.Tensor(0.0027629782186397115, shape=(), dtype=float64)"
"tf.Tensor(0.0049138550304965185, shape=(), dtype=float64)","tf.Tensor(0.0026739691927051158, shape=(), dtype=float64)"
"tf.Tensor(0.004916346549492519, shape=(), dtype=float64)","tf.Tensor(0.0030467265791629563, shape=(), dtype=float64)"
"tf.Tensor(0.004915340856126949, shape=(), dtype=float64)","tf.Tensor(0.0026699136093384724, shape=(), dtype=float64)"
"tf.Tensor(0.004914406878130419, shape=(), dtype=float64)","tf.Tensor(0.0029808708268066583, shape=(), dtype=float64)"
"tf.Tensor(0.004914731762321171, shape=(), dtype=float64)","tf.Tensor(0.002977565830807279, shape=(), dtype=float64)"
"tf.Tensor(0.004914145442315296, shape=(), dtype=float64)","tf.Tensor(0.0025742975401678923, shape=(), dtype=float64)"
"tf.Tensor(0.004915897905952132, shape=(), dtype=float64)","tf.Tensor(0.0034139908003669667, shape=(), dtype=float64)"
"tf.Tensor(0.0049150047611996395, shape=(), dtype=float64)","tf.Tensor(0.0028471019838318544, shape=(), dtype=float64)"
"tf.Tensor(0.004914880407239063, shape=(), dtype=float64)","tf.Tensor(0.0029111075636242298, shape=(), dtype=float64)"
"tf.Tensor(0.004913674826988849, shape=(), dtype=float64)","tf.Tensor(0.0025098071735218026, shape=(), dtype=float64)"
"tf.Tensor(0.004916080699111854, shape=(), dtype=float64)","tf.Tensor(0.0031302379792196486, shape=(), dtype=float64)"
"tf.Tensor(0.004913013343629011, shape=(), dtype=float64)","tf.Tensor(0.003378034202304111, shape=(), dtype=float64)"
"tf.Tensor(0.004914292892919793, shape=(), dtype=float64)","tf.Tensor(0.0023693512283857066, shape=(), dtype=float64)"
"tf.Tensor(0.004914797399062493, shape=(), dtype=float64)","tf.Tensor(0.003054327930765075, shape=(), dtype=float64)"
"tf.Tensor(0.004913870047845107, shape=(), dtype=float64)","tf.Tensor(0.0029828128512523074, shape=(), dtype=float64)"
"tf.Tensor(0.004915208279242769, shape=(), dtype=float64)","tf.Tensor(0.003327214757359997, shape=(), dtype=float64)"
"tf.Tensor(0.004914673642653316, shape=(), dtype=float64)","tf.Tensor(0.002409343718166796, shape=(), dtype=float64)"
"tf.Tensor(0.004913354446408647, shape=(), dtype=float64)","tf.Tensor(0.0025600731950487657, shape=(), dtype=float64)"
"tf.Tensor(0.004916684160375996, shape=(), dtype=float64)","tf.Tensor(0.0025203107348860743, shape=(), dtype=float64)"
"tf.Tensor(0.0049137669046067315, shape=(), dtype=float64)","tf.Tensor(0.002615493428084721, shape=(), dtype=float64)"
"tf.Tensor(0.00491320032448964, shape=(), dtype=float64)","tf.Tensor(0.0027597643388093153, shape=(), dtype=float64)"
"tf.Tensor(0.00491218195292444, shape=(), dtype=float64)","tf.Tensor(0.0031489688774185335, shape=(), dtype=float64)"
"tf.Tensor(0.004914421458700269, shape=(), dtype=float64)","tf.Tensor(0.0023010514659905536, shape=(), dtype=float64)"
"tf.Tensor(0.004913388192026314, shape=(), dtype=float64)","tf.Tensor(0.00297165539421868, shape=(), dtype=float64)"
"tf.Tensor(0.004916585612238029, shape=(), dtype=float64)","tf.Tensor(0.0027087616646432715, shape=(), dtype=float64)"
"tf.Tensor(0.004912402744987476, shape=(), dtype=float64)","tf.Tensor(0.002579227552634426, shape=(), dtype=float64)"
"tf.Tensor(0.004914624518449077, shape=(), dtype=float64)","tf.Tensor(0.0029879681759241972, shape=(), dtype=float64)"
"tf.Tensor(0.0049144663974719375, shape=(), dtype=float64)","tf.Tensor(0.003100941015312831, shape=(), dtype=float64)"
"tf.Tensor(0.004912511494186828, shape=(), dtype=float64)","tf.Tensor(0.0025563324346514513, shape=(), dtype=float64)"
"tf.Tensor(0.004915471282383841, shape=(), dtype=float64)","tf.Tensor(0.002834712316166035, shape=(), dtype=float64)"
"tf.Tensor(0.004911480874941722, shape=(), dtype=float64)","tf.Tensor(0.002861107500679256, shape=(), dtype=float64)"
"tf.Tensor(0.004915100605883098, shape=(), dtype=float64)","tf.Tensor(0.0026258227940646863, shape=(), dtype=float64)"
"tf.Tensor(0.004910194847567567, shape=(), dtype=float64)","tf.Tensor(0.0030081345728869098, shape=(), dtype=float64)"
"tf.Tensor(0.00491617767988125, shape=(), dtype=float64)","tf.Tensor(0.002619666082878013, shape=(), dtype=float64)"
"tf.Tensor(0.004915151393404764, shape=(), dtype=float64)","tf.Tensor(0.0027470786736904216, shape=(), dtype=float64)"
"tf.Tensor(0.004912269979071955, shape=(), dtype=float64)","tf.Tensor(0.0029936251472903884, shape=(), dtype=float64)"
"tf.Tensor(0.004914772833677053, shape=(), dtype=float64)","tf.Tensor(0.002871656272937138, shape=(), dtype=float64)"
