err,val_err
"tf.Tensor(0.00011724614162586258, shape=(), dtype=float64)","tf.Tensor(4.7890798489000815e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011579778439240147, shape=(), dtype=float64)","tf.Tensor(7.05407652974397e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011677524873784222, shape=(), dtype=float64)","tf.Tensor(3.3942624740380496e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012588283663186943, shape=(), dtype=float64)","tf.Tensor(6.668920173490645e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00011507290884857342, shape=(), dtype=float64)","tf.Tensor(2.6331586080679074e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012448577711209968, shape=(), dtype=float64)","tf.Tensor(2.3106182107671826e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012662513778148894, shape=(), dtype=float64)","tf.Tensor(3.550468712808433e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010088557396077675, shape=(), dtype=float64)","tf.Tensor(9.538181076474465e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001307077609928555, shape=(), dtype=float64)","tf.Tensor(1.4443434638137002e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012841671573983362, shape=(), dtype=float64)","tf.Tensor(2.0213407903912885e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011969656022814645, shape=(), dtype=float64)","tf.Tensor(6.170399543956427e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012453770416207165, shape=(), dtype=float64)","tf.Tensor(8.86362769785651e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001363160442590322, shape=(), dtype=float64)","tf.Tensor(1.9269841972120566e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001140676212378437, shape=(), dtype=float64)","tf.Tensor(3.838038779286829e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011202908098683087, shape=(), dtype=float64)","tf.Tensor(1.7104806180711473e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012359927639671398, shape=(), dtype=float64)","tf.Tensor(4.104723035833299e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011863282118749403, shape=(), dtype=float64)","tf.Tensor(5.735032876629127e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012037111101567365, shape=(), dtype=float64)","tf.Tensor(4.3763470128326806e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011989219719502413, shape=(), dtype=float64)","tf.Tensor(8.032532008126164e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001267577894288865, shape=(), dtype=float64)","tf.Tensor(4.272114226188319e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012895588836158307, shape=(), dtype=float64)","tf.Tensor(2.66696329252358e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013565027476990205, shape=(), dtype=float64)","tf.Tensor(9.394904738175202e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012384023580009414, shape=(), dtype=float64)","tf.Tensor(6.515718187182398e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012721098490859673, shape=(), dtype=float64)","tf.Tensor(3.229441710549831e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011573448612478787, shape=(), dtype=float64)","tf.Tensor(2.4533755793283674e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012726344934332282, shape=(), dtype=float64)","tf.Tensor(1.6718937112194387e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012398673733561745, shape=(), dtype=float64)","tf.Tensor(1.948460990332165e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010384867763890873, shape=(), dtype=float64)","tf.Tensor(1.9697947722868514e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012518606122347969, shape=(), dtype=float64)","tf.Tensor(1.2327956699304451e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012488986214091643, shape=(), dtype=float64)","tf.Tensor(4.529751182826104e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00013415700065913915, shape=(), dtype=float64)","tf.Tensor(3.2431940375430494e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012280026821803394, shape=(), dtype=float64)","tf.Tensor(4.058261711441695e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012950591555560922, shape=(), dtype=float64)","tf.Tensor(2.5464846589120274e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013385731131114524, shape=(), dtype=float64)","tf.Tensor(2.374447232140168e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011449357364802393, shape=(), dtype=float64)","tf.Tensor(4.5874175200085235e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013532115628525613, shape=(), dtype=float64)","tf.Tensor(5.579053209829724e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011420245189637366, shape=(), dtype=float64)","tf.Tensor(2.86030897023908e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012185024367114975, shape=(), dtype=float64)","tf.Tensor(2.6675362383196975e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011761067264503344, shape=(), dtype=float64)","tf.Tensor(3.288245121399647e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010854941001076036, shape=(), dtype=float64)","tf.Tensor(2.0224159345581446e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00014160308276846064, shape=(), dtype=float64)","tf.Tensor(2.927887749961215e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012554163549891153, shape=(), dtype=float64)","tf.Tensor(5.837278959603942e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010455850978437229, shape=(), dtype=float64)","tf.Tensor(2.8297215953811667e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010910709948349265, shape=(), dtype=float64)","tf.Tensor(2.4990003527662808e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001252856100121637, shape=(), dtype=float64)","tf.Tensor(1.8908228082473927e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012412689094340145, shape=(), dtype=float64)","tf.Tensor(6.236090407154243e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011989054879284872, shape=(), dtype=float64)","tf.Tensor(2.548412209071544e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013326839372334047, shape=(), dtype=float64)","tf.Tensor(1.4679144133169937e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011623043663491689, shape=(), dtype=float64)","tf.Tensor(6.625899232735573e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011816557998092337, shape=(), dtype=float64)","tf.Tensor(3.0216834994833198e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011294846679264493, shape=(), dtype=float64)","tf.Tensor(1.4469722341818284e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010029760537461087, shape=(), dtype=float64)","tf.Tensor(4.57548054289648e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011921044807985177, shape=(), dtype=float64)","tf.Tensor(5.1484853403008814e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013420154902054793, shape=(), dtype=float64)","tf.Tensor(5.0780093627386265e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00014365978116819299, shape=(), dtype=float64)","tf.Tensor(2.6764228348011655e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001270520132794686, shape=(), dtype=float64)","tf.Tensor(1.753357355484072e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013448485648040093, shape=(), dtype=float64)","tf.Tensor(2.0072493537241366e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011741460727368126, shape=(), dtype=float64)","tf.Tensor(9.482896016573271e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011933789326569728, shape=(), dtype=float64)","tf.Tensor(5.366509248467621e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010052211628171829, shape=(), dtype=float64)","tf.Tensor(5.233735529652579e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012268229663858977, shape=(), dtype=float64)","tf.Tensor(5.2291839103583727e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011284111092474973, shape=(), dtype=float64)","tf.Tensor(2.396311491192907e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012674809313344213, shape=(), dtype=float64)","tf.Tensor(3.746111615541539e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011547388050769643, shape=(), dtype=float64)","tf.Tensor(1.1727782273270436e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012039870868765745, shape=(), dtype=float64)","tf.Tensor(2.5815178093152895e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001305169167637026, shape=(), dtype=float64)","tf.Tensor(9.468388167479769e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001171974827527147, shape=(), dtype=float64)","tf.Tensor(2.5353169622520354e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00014516339113457643, shape=(), dtype=float64)","tf.Tensor(1.1284809068898889e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001316336592327379, shape=(), dtype=float64)","tf.Tensor(5.661848692201102e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012211874944993272, shape=(), dtype=float64)","tf.Tensor(7.2668605602643e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011342227001136514, shape=(), dtype=float64)","tf.Tensor(1.5987501786482775e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012195591834896844, shape=(), dtype=float64)","tf.Tensor(3.46783868318639e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012608487151926688, shape=(), dtype=float64)","tf.Tensor(6.040296372366605e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011317703675050726, shape=(), dtype=float64)","tf.Tensor(1.5953688283675088e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001284009180639014, shape=(), dtype=float64)","tf.Tensor(3.106606921788138e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012505883413952036, shape=(), dtype=float64)","tf.Tensor(5.9725067606612096e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012451636558815513, shape=(), dtype=float64)","tf.Tensor(2.5323917878403934e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011637781070947889, shape=(), dtype=float64)","tf.Tensor(2.230790618848083e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012497989911394516, shape=(), dtype=float64)","tf.Tensor(4.289853663278612e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013037480703033207, shape=(), dtype=float64)","tf.Tensor(5.496267031193867e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001414049333459279, shape=(), dtype=float64)","tf.Tensor(4.047109990783459e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012981199040054315, shape=(), dtype=float64)","tf.Tensor(2.1046454823361785e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011230412015061721, shape=(), dtype=float64)","tf.Tensor(2.1648246096251752e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001307212429483844, shape=(), dtype=float64)","tf.Tensor(1.543567927283859e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012691192369999627, shape=(), dtype=float64)","tf.Tensor(1.878175886640194e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012114964505141544, shape=(), dtype=float64)","tf.Tensor(5.381985291875125e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011112757668002332, shape=(), dtype=float64)","tf.Tensor(6.578117103776364e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012530519186265774, shape=(), dtype=float64)","tf.Tensor(9.19601396951812e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00011955389425237216, shape=(), dtype=float64)","tf.Tensor(3.257933457047769e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012048904847115125, shape=(), dtype=float64)","tf.Tensor(4.739785444278102e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012668308438780877, shape=(), dtype=float64)","tf.Tensor(5.081052525776983e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013519412462496122, shape=(), dtype=float64)","tf.Tensor(6.139356287982108e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012416309870482383, shape=(), dtype=float64)","tf.Tensor(4.5918741661174386e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001332001757457106, shape=(), dtype=float64)","tf.Tensor(6.634636390196251e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013245872859705133, shape=(), dtype=float64)","tf.Tensor(3.941641188959861e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001305531196936853, shape=(), dtype=float64)","tf.Tensor(2.8904254350072704e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001265759679018175, shape=(), dtype=float64)","tf.Tensor(7.11185190786892e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001288250246855623, shape=(), dtype=float64)","tf.Tensor(0.00016417503170987774, shape=(), dtype=float64)"
"tf.Tensor(0.00012419248721676828, shape=(), dtype=float64)","tf.Tensor(2.9259360548896547e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001344320730559902, shape=(), dtype=float64)","tf.Tensor(1.5736649632361488e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013102340872631722, shape=(), dtype=float64)","tf.Tensor(3.89007656364774e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001297112370056167, shape=(), dtype=float64)","tf.Tensor(7.624863261739204e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011605251991508534, shape=(), dtype=float64)","tf.Tensor(2.5015669569651335e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011948503283656456, shape=(), dtype=float64)","tf.Tensor(4.632933965677513e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013099456919602416, shape=(), dtype=float64)","tf.Tensor(3.2011475262050827e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011072899194763733, shape=(), dtype=float64)","tf.Tensor(8.403484501506237e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012341381045861778, shape=(), dtype=float64)","tf.Tensor(3.8384999830703294e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001248987303654935, shape=(), dtype=float64)","tf.Tensor(4.019990375182246e-05, shape=(), dtype=float64)"
"tf.Tensor(9.253093581098477e-05, shape=(), dtype=float64)","tf.Tensor(8.733449971932639e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00011657025244025746, shape=(), dtype=float64)","tf.Tensor(0.00013936746339093288, shape=(), dtype=float64)"
"tf.Tensor(0.00011602203991743503, shape=(), dtype=float64)","tf.Tensor(3.712519667263677e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012758492389907322, shape=(), dtype=float64)","tf.Tensor(0.00010181493734466773, shape=(), dtype=float64)"
"tf.Tensor(0.00012119236460423789, shape=(), dtype=float64)","tf.Tensor(3.52000221060401e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011787447965290923, shape=(), dtype=float64)","tf.Tensor(7.478292020292417e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012577464449304372, shape=(), dtype=float64)","tf.Tensor(1.566166084944584e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010740850950632286, shape=(), dtype=float64)","tf.Tensor(3.7012164616819095e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013507003305453664, shape=(), dtype=float64)","tf.Tensor(3.337834074774133e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013078513380535912, shape=(), dtype=float64)","tf.Tensor(4.625922642163892e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013357716372918948, shape=(), dtype=float64)","tf.Tensor(3.3294806998233785e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012570928663694074, shape=(), dtype=float64)","tf.Tensor(3.7160731651720572e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001236010982482672, shape=(), dtype=float64)","tf.Tensor(4.801672713190668e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001183989496556148, shape=(), dtype=float64)","tf.Tensor(7.364375390352775e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00012182508531096807, shape=(), dtype=float64)","tf.Tensor(4.711512647686914e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011273191457627081, shape=(), dtype=float64)","tf.Tensor(3.77317965631538e-05, shape=(), dtype=float64)"
"tf.Tensor(0.000131686237672653, shape=(), dtype=float64)","tf.Tensor(8.428602552371194e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011501483987152987, shape=(), dtype=float64)","tf.Tensor(3.178029174280341e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012487902964027325, shape=(), dtype=float64)","tf.Tensor(2.936757549157018e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011542774299305818, shape=(), dtype=float64)","tf.Tensor(0.00011098780992267199, shape=(), dtype=float64)"
"tf.Tensor(0.00011616654939339768, shape=(), dtype=float64)","tf.Tensor(2.0534667247798416e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012805779223512182, shape=(), dtype=float64)","tf.Tensor(9.536739398519469e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011110706348760714, shape=(), dtype=float64)","tf.Tensor(1.7032062342731118e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011874546965722072, shape=(), dtype=float64)","tf.Tensor(5.308474994478847e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001000987586736704, shape=(), dtype=float64)","tf.Tensor(8.017255071899752e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012495857811177917, shape=(), dtype=float64)","tf.Tensor(3.370094915742062e-05, shape=(), dtype=float64)"
"tf.Tensor(9.900783099127346e-05, shape=(), dtype=float64)","tf.Tensor(7.214875193734026e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010869877122600581, shape=(), dtype=float64)","tf.Tensor(8.933921193529949e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011793092778299349, shape=(), dtype=float64)","tf.Tensor(1.8507148396357073e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00013606375616453893, shape=(), dtype=float64)","tf.Tensor(7.337929563403071e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012979282493544148, shape=(), dtype=float64)","tf.Tensor(1.7262563023214752e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011794941618496596, shape=(), dtype=float64)","tf.Tensor(1.613313474660664e-05, shape=(), dtype=float64)"
"tf.Tensor(9.171509560550745e-05, shape=(), dtype=float64)","tf.Tensor(1.1949926045349194e-05, shape=(), dtype=float64)"
"tf.Tensor(9.453372678663065e-05, shape=(), dtype=float64)","tf.Tensor(5.0186407585885876e-05, shape=(), dtype=float64)"
"tf.Tensor(9.685092946525984e-05, shape=(), dtype=float64)","tf.Tensor(2.1517394280209536e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011635584197128133, shape=(), dtype=float64)","tf.Tensor(8.497798165388998e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011403081560422434, shape=(), dtype=float64)","tf.Tensor(6.034788357968591e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001061522751493945, shape=(), dtype=float64)","tf.Tensor(3.6358781995362765e-05, shape=(), dtype=float64)"
"tf.Tensor(9.47603443707906e-05, shape=(), dtype=float64)","tf.Tensor(4.750682358495601e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010052034216275452, shape=(), dtype=float64)","tf.Tensor(0.00011079569953046358, shape=(), dtype=float64)"
"tf.Tensor(0.00012107178557092784, shape=(), dtype=float64)","tf.Tensor(9.442068893648819e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001174548031619068, shape=(), dtype=float64)","tf.Tensor(4.861353384579088e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011760242633312189, shape=(), dtype=float64)","tf.Tensor(7.88523619526802e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001492490214490538, shape=(), dtype=float64)","tf.Tensor(2.223201609971497e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010448763810227755, shape=(), dtype=float64)","tf.Tensor(2.6945628140890326e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010427465443582243, shape=(), dtype=float64)","tf.Tensor(1.9465371644940955e-05, shape=(), dtype=float64)"
"tf.Tensor(0.000124337326090205, shape=(), dtype=float64)","tf.Tensor(3.8536359341109946e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011510846188129051, shape=(), dtype=float64)","tf.Tensor(2.0151712142242387e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011796435013406392, shape=(), dtype=float64)","tf.Tensor(8.130862937516476e-06, shape=(), dtype=float64)"
"tf.Tensor(0.0001032588160339001, shape=(), dtype=float64)","tf.Tensor(1.65534380825888e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011520412602339066, shape=(), dtype=float64)","tf.Tensor(2.1574292191256363e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010289750415251027, shape=(), dtype=float64)","tf.Tensor(3.073193936978139e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011072073589611603, shape=(), dtype=float64)","tf.Tensor(9.03224682416413e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001025752265841935, shape=(), dtype=float64)","tf.Tensor(7.661112492480877e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010071003298504693, shape=(), dtype=float64)","tf.Tensor(9.64666150168002e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00012097161210703062, shape=(), dtype=float64)","tf.Tensor(4.459981694298336e-05, shape=(), dtype=float64)"
"tf.Tensor(8.855099703884071e-05, shape=(), dtype=float64)","tf.Tensor(5.388130367427851e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00010219627592432893, shape=(), dtype=float64)","tf.Tensor(3.4088698178283324e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001246742477630303, shape=(), dtype=float64)","tf.Tensor(6.062188679956216e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011143257365094563, shape=(), dtype=float64)","tf.Tensor(3.079832634291593e-05, shape=(), dtype=float64)"
"tf.Tensor(0.00011481341465288321, shape=(), dtype=float64)","tf.Tensor(8.529125643094571e-05, shape=(), dtype=float64)"
"tf.Tensor(0.0001365079846973428, shape=(), dtype=float64)","tf.Tensor(9.348362392086198e-06, shape=(), dtype=float64)"
"tf.Tensor(0.00011384994251883812, shape=(), dtype=float64)","tf.Tensor(1.8876014991001144e-05, shape=(), dtype=float64)"
"tf.Tensor(9.758344172178487e-05, shape=(), dtype=float64)","tf.Tensor(2.016226569775095e-05, shape=(), dtype=float64)"
