err,val_err
"tf.Tensor(1.3093147806453368e-05, shape=(), dtype=float64)","tf.Tensor(0.0014403153032908054, shape=(), dtype=float64)"
"tf.Tensor(1.0112989333326992e-05, shape=(), dtype=float64)","tf.Tensor(0.0014240971249912893, shape=(), dtype=float64)"
"tf.Tensor(7.956840325066096e-06, shape=(), dtype=float64)","tf.Tensor(0.001621789260204662, shape=(), dtype=float64)"
"tf.Tensor(1.016077865831991e-05, shape=(), dtype=float64)","tf.Tensor(0.0013529250921520976, shape=(), dtype=float64)"
"tf.Tensor(1.2657281888756187e-05, shape=(), dtype=float64)","tf.Tensor(0.0014356003409682465, shape=(), dtype=float64)"
"tf.Tensor(8.460695904633952e-06, shape=(), dtype=float64)","tf.Tensor(0.0016692117387037374, shape=(), dtype=float64)"
"tf.Tensor(1.0489521957527295e-05, shape=(), dtype=float64)","tf.Tensor(0.0010458612235287996, shape=(), dtype=float64)"
"tf.Tensor(7.759041874217035e-06, shape=(), dtype=float64)","tf.Tensor(0.0014350712262183186, shape=(), dtype=float64)"
"tf.Tensor(8.479262680276952e-06, shape=(), dtype=float64)","tf.Tensor(0.00107011023565953, shape=(), dtype=float64)"
"tf.Tensor(6.597842692780521e-06, shape=(), dtype=float64)","tf.Tensor(0.001476582902786296, shape=(), dtype=float64)"
"tf.Tensor(7.042322455396609e-06, shape=(), dtype=float64)","tf.Tensor(0.0007766169514754384, shape=(), dtype=float64)"
"tf.Tensor(1.0906496317980372e-05, shape=(), dtype=float64)","tf.Tensor(0.0014234404666337787, shape=(), dtype=float64)"
"tf.Tensor(1.277690433129226e-05, shape=(), dtype=float64)","tf.Tensor(0.0015399351919834418, shape=(), dtype=float64)"
"tf.Tensor(1.1208892726513566e-05, shape=(), dtype=float64)","tf.Tensor(0.0014934181733430069, shape=(), dtype=float64)"
"tf.Tensor(7.946045979338067e-06, shape=(), dtype=float64)","tf.Tensor(0.0010498972158034347, shape=(), dtype=float64)"
"tf.Tensor(5.920552807923036e-06, shape=(), dtype=float64)","tf.Tensor(0.0013370169275835912, shape=(), dtype=float64)"
"tf.Tensor(8.466094005542545e-06, shape=(), dtype=float64)","tf.Tensor(0.0014361382784733403, shape=(), dtype=float64)"
"tf.Tensor(7.379433411354697e-06, shape=(), dtype=float64)","tf.Tensor(0.0016877692868208247, shape=(), dtype=float64)"
"tf.Tensor(1.1247269991868426e-05, shape=(), dtype=float64)","tf.Tensor(0.0013804411387736645, shape=(), dtype=float64)"
"tf.Tensor(8.037759072613044e-06, shape=(), dtype=float64)","tf.Tensor(0.0014006017691415439, shape=(), dtype=float64)"
"tf.Tensor(5.842589630876334e-06, shape=(), dtype=float64)","tf.Tensor(0.0012659669694447318, shape=(), dtype=float64)"
"tf.Tensor(5.892419491227133e-06, shape=(), dtype=float64)","tf.Tensor(0.0011630002289769012, shape=(), dtype=float64)"
"tf.Tensor(5.354166929640753e-06, shape=(), dtype=float64)","tf.Tensor(0.0014751071922855128, shape=(), dtype=float64)"
"tf.Tensor(6.92181966818965e-06, shape=(), dtype=float64)","tf.Tensor(0.0012761934123641317, shape=(), dtype=float64)"
"tf.Tensor(5.324251052851992e-06, shape=(), dtype=float64)","tf.Tensor(0.0016169729014975285, shape=(), dtype=float64)"
"tf.Tensor(9.728806109448409e-06, shape=(), dtype=float64)","tf.Tensor(0.0016450552079784206, shape=(), dtype=float64)"
"tf.Tensor(9.765491637538469e-06, shape=(), dtype=float64)","tf.Tensor(0.0011895065669992484, shape=(), dtype=float64)"
"tf.Tensor(8.388695786076592e-06, shape=(), dtype=float64)","tf.Tensor(0.0015314127543778733, shape=(), dtype=float64)"
"tf.Tensor(7.671131220901337e-06, shape=(), dtype=float64)","tf.Tensor(0.001118637678743628, shape=(), dtype=float64)"
"tf.Tensor(9.087981139352066e-06, shape=(), dtype=float64)","tf.Tensor(0.0012053129149111632, shape=(), dtype=float64)"
"tf.Tensor(6.205809079655652e-06, shape=(), dtype=float64)","tf.Tensor(0.0009703807035436318, shape=(), dtype=float64)"
"tf.Tensor(8.64594451024606e-06, shape=(), dtype=float64)","tf.Tensor(0.0015103547514685469, shape=(), dtype=float64)"
"tf.Tensor(1.063549133076103e-05, shape=(), dtype=float64)","tf.Tensor(0.001236459264568745, shape=(), dtype=float64)"
"tf.Tensor(7.159732590645299e-06, shape=(), dtype=float64)","tf.Tensor(0.0012195592075036198, shape=(), dtype=float64)"
"tf.Tensor(1.1927093349436128e-05, shape=(), dtype=float64)","tf.Tensor(0.0012446208358987462, shape=(), dtype=float64)"
"tf.Tensor(8.528837091649075e-06, shape=(), dtype=float64)","tf.Tensor(0.001289546582644878, shape=(), dtype=float64)"
"tf.Tensor(1.3117066730628029e-05, shape=(), dtype=float64)","tf.Tensor(0.0013766943399440346, shape=(), dtype=float64)"
"tf.Tensor(8.997430716916437e-06, shape=(), dtype=float64)","tf.Tensor(0.0013384741327163157, shape=(), dtype=float64)"
"tf.Tensor(1.4646574370858099e-05, shape=(), dtype=float64)","tf.Tensor(0.0012416316335026123, shape=(), dtype=float64)"
"tf.Tensor(6.972277802379814e-06, shape=(), dtype=float64)","tf.Tensor(0.0010531019148856053, shape=(), dtype=float64)"
"tf.Tensor(7.3514493913624434e-06, shape=(), dtype=float64)","tf.Tensor(0.0010260319939799055, shape=(), dtype=float64)"
"tf.Tensor(8.79400771304013e-06, shape=(), dtype=float64)","tf.Tensor(0.0010221912476522583, shape=(), dtype=float64)"
"tf.Tensor(1.1386183880907265e-05, shape=(), dtype=float64)","tf.Tensor(0.0011031186681295093, shape=(), dtype=float64)"
"tf.Tensor(9.964832643408703e-06, shape=(), dtype=float64)","tf.Tensor(0.0012894164765324236, shape=(), dtype=float64)"
"tf.Tensor(5.1879647127727465e-06, shape=(), dtype=float64)","tf.Tensor(0.00117668539560055, shape=(), dtype=float64)"
"tf.Tensor(9.487588162112222e-06, shape=(), dtype=float64)","tf.Tensor(0.0014421609700517996, shape=(), dtype=float64)"
"tf.Tensor(1.0233655639769708e-05, shape=(), dtype=float64)","tf.Tensor(0.0013293116686464916, shape=(), dtype=float64)"
"tf.Tensor(7.3584567042094564e-06, shape=(), dtype=float64)","tf.Tensor(0.0017493192329647263, shape=(), dtype=float64)"
"tf.Tensor(1.0718141089108444e-05, shape=(), dtype=float64)","tf.Tensor(0.0010552654582821586, shape=(), dtype=float64)"
"tf.Tensor(1.1110119621850494e-05, shape=(), dtype=float64)","tf.Tensor(0.0014802843681050873, shape=(), dtype=float64)"
"tf.Tensor(1.4135384014010423e-05, shape=(), dtype=float64)","tf.Tensor(0.0012461030488224074, shape=(), dtype=float64)"
"tf.Tensor(7.0270391510019194e-06, shape=(), dtype=float64)","tf.Tensor(0.0014893265036385885, shape=(), dtype=float64)"
"tf.Tensor(7.522824812708234e-06, shape=(), dtype=float64)","tf.Tensor(0.0011585290098840408, shape=(), dtype=float64)"
"tf.Tensor(8.424645959359252e-06, shape=(), dtype=float64)","tf.Tensor(0.0012845895707470358, shape=(), dtype=float64)"
"tf.Tensor(1.1272458364246943e-05, shape=(), dtype=float64)","tf.Tensor(0.0013560203832907295, shape=(), dtype=float64)"
"tf.Tensor(1.112047494601359e-05, shape=(), dtype=float64)","tf.Tensor(0.0017013743073384195, shape=(), dtype=float64)"
"tf.Tensor(7.821915825475867e-06, shape=(), dtype=float64)","tf.Tensor(0.0012472341500685202, shape=(), dtype=float64)"
"tf.Tensor(1.1954274931159957e-05, shape=(), dtype=float64)","tf.Tensor(0.001351626823811636, shape=(), dtype=float64)"
"tf.Tensor(9.032415813234443e-06, shape=(), dtype=float64)","tf.Tensor(0.0013647731141642446, shape=(), dtype=float64)"
"tf.Tensor(1.0755698039536846e-05, shape=(), dtype=float64)","tf.Tensor(0.001390354484665806, shape=(), dtype=float64)"
"tf.Tensor(9.982251494108932e-06, shape=(), dtype=float64)","tf.Tensor(0.0016095325470002863, shape=(), dtype=float64)"
"tf.Tensor(9.275574265345387e-06, shape=(), dtype=float64)","tf.Tensor(0.0011121389721221195, shape=(), dtype=float64)"
"tf.Tensor(7.884649583813952e-06, shape=(), dtype=float64)","tf.Tensor(0.0013569551610010317, shape=(), dtype=float64)"
"tf.Tensor(5.175675549372864e-06, shape=(), dtype=float64)","tf.Tensor(0.0016452402093877255, shape=(), dtype=float64)"
"tf.Tensor(1.180798125505748e-05, shape=(), dtype=float64)","tf.Tensor(0.0015536116060897898, shape=(), dtype=float64)"
"tf.Tensor(7.763890270655119e-06, shape=(), dtype=float64)","tf.Tensor(0.0014539660944364447, shape=(), dtype=float64)"
"tf.Tensor(7.5336444864632635e-06, shape=(), dtype=float64)","tf.Tensor(0.0016749885689358011, shape=(), dtype=float64)"
"tf.Tensor(5.682285775780941e-06, shape=(), dtype=float64)","tf.Tensor(0.0013483067580558525, shape=(), dtype=float64)"
"tf.Tensor(1.082049587468536e-05, shape=(), dtype=float64)","tf.Tensor(0.001443176314040091, shape=(), dtype=float64)"
"tf.Tensor(1.3422165475662789e-05, shape=(), dtype=float64)","tf.Tensor(0.001647620678930802, shape=(), dtype=float64)"
"tf.Tensor(6.979348765809049e-06, shape=(), dtype=float64)","tf.Tensor(0.001473677621967909, shape=(), dtype=float64)"
"tf.Tensor(4.864979351594516e-06, shape=(), dtype=float64)","tf.Tensor(0.0012818246507718626, shape=(), dtype=float64)"
"tf.Tensor(5.510029263636082e-06, shape=(), dtype=float64)","tf.Tensor(0.0011944237062297364, shape=(), dtype=float64)"
"tf.Tensor(7.2926779872362e-06, shape=(), dtype=float64)","tf.Tensor(0.0012881271058489867, shape=(), dtype=float64)"
"tf.Tensor(1.2238303965314149e-05, shape=(), dtype=float64)","tf.Tensor(0.0011274562672730633, shape=(), dtype=float64)"
"tf.Tensor(6.2419050648068294e-06, shape=(), dtype=float64)","tf.Tensor(0.0013867780110514917, shape=(), dtype=float64)"
"tf.Tensor(1.0400589317302037e-05, shape=(), dtype=float64)","tf.Tensor(0.0013395288195641821, shape=(), dtype=float64)"
"tf.Tensor(6.005863934546706e-06, shape=(), dtype=float64)","tf.Tensor(0.0013803954007759092, shape=(), dtype=float64)"
"tf.Tensor(8.235196316386604e-06, shape=(), dtype=float64)","tf.Tensor(0.0013274274625060154, shape=(), dtype=float64)"
"tf.Tensor(8.599867636630592e-06, shape=(), dtype=float64)","tf.Tensor(0.0010974594912936937, shape=(), dtype=float64)"
"tf.Tensor(7.4634177979737385e-06, shape=(), dtype=float64)","tf.Tensor(0.001453555388749001, shape=(), dtype=float64)"
"tf.Tensor(9.213505368218532e-06, shape=(), dtype=float64)","tf.Tensor(0.0012607948683703142, shape=(), dtype=float64)"
"tf.Tensor(8.040506757430555e-06, shape=(), dtype=float64)","tf.Tensor(0.0013106111184175801, shape=(), dtype=float64)"
"tf.Tensor(6.6379668277187005e-06, shape=(), dtype=float64)","tf.Tensor(0.001192306223359928, shape=(), dtype=float64)"
"tf.Tensor(7.416298482689788e-06, shape=(), dtype=float64)","tf.Tensor(0.0014135231382156022, shape=(), dtype=float64)"
"tf.Tensor(9.071220219616407e-06, shape=(), dtype=float64)","tf.Tensor(0.0014359884510668128, shape=(), dtype=float64)"
"tf.Tensor(8.715736357579057e-06, shape=(), dtype=float64)","tf.Tensor(0.001093448595133409, shape=(), dtype=float64)"
"tf.Tensor(7.428151520627284e-06, shape=(), dtype=float64)","tf.Tensor(0.0016082062967272583, shape=(), dtype=float64)"
"tf.Tensor(5.988545404079541e-06, shape=(), dtype=float64)","tf.Tensor(0.001015708743192281, shape=(), dtype=float64)"
"tf.Tensor(1.9888447769228756e-05, shape=(), dtype=float64)","tf.Tensor(0.0012003390926158368, shape=(), dtype=float64)"
"tf.Tensor(5.588510849983166e-06, shape=(), dtype=float64)","tf.Tensor(0.001738520191689032, shape=(), dtype=float64)"
"tf.Tensor(6.147277855328062e-06, shape=(), dtype=float64)","tf.Tensor(0.0013152305770641407, shape=(), dtype=float64)"
"tf.Tensor(7.208512110305841e-06, shape=(), dtype=float64)","tf.Tensor(0.0013539466571410466, shape=(), dtype=float64)"
"tf.Tensor(6.7396889379495926e-06, shape=(), dtype=float64)","tf.Tensor(0.0010693445235879764, shape=(), dtype=float64)"
"tf.Tensor(9.055739085039323e-06, shape=(), dtype=float64)","tf.Tensor(0.0011271168915081612, shape=(), dtype=float64)"
"tf.Tensor(6.8227329751039434e-06, shape=(), dtype=float64)","tf.Tensor(0.0014279869400592386, shape=(), dtype=float64)"
"tf.Tensor(4.497915321363182e-06, shape=(), dtype=float64)","tf.Tensor(0.0012928170921741957, shape=(), dtype=float64)"
"tf.Tensor(8.714094499626443e-06, shape=(), dtype=float64)","tf.Tensor(0.0012014960734800303, shape=(), dtype=float64)"
"tf.Tensor(5.506689758193623e-06, shape=(), dtype=float64)","tf.Tensor(0.0014375314106357564, shape=(), dtype=float64)"
"tf.Tensor(6.764301315034368e-06, shape=(), dtype=float64)","tf.Tensor(0.001668781459177857, shape=(), dtype=float64)"
"tf.Tensor(5.611636465927512e-06, shape=(), dtype=float64)","tf.Tensor(0.0014266864501200278, shape=(), dtype=float64)"
"tf.Tensor(8.305098757799912e-06, shape=(), dtype=float64)","tf.Tensor(0.0014534065064581998, shape=(), dtype=float64)"
"tf.Tensor(9.801571690671694e-06, shape=(), dtype=float64)","tf.Tensor(0.0012862687293267955, shape=(), dtype=float64)"
"tf.Tensor(7.938293407020265e-06, shape=(), dtype=float64)","tf.Tensor(0.001146636159693469, shape=(), dtype=float64)"
"tf.Tensor(5.228064903109191e-06, shape=(), dtype=float64)","tf.Tensor(0.0017340516983488617, shape=(), dtype=float64)"
"tf.Tensor(8.607176429699132e-06, shape=(), dtype=float64)","tf.Tensor(0.0013209017262517965, shape=(), dtype=float64)"
"tf.Tensor(5.894579651242963e-06, shape=(), dtype=float64)","tf.Tensor(0.0012547839991983252, shape=(), dtype=float64)"
"tf.Tensor(6.682400244237257e-06, shape=(), dtype=float64)","tf.Tensor(0.0011680762731126177, shape=(), dtype=float64)"
"tf.Tensor(5.236185042625995e-06, shape=(), dtype=float64)","tf.Tensor(0.001331372832306992, shape=(), dtype=float64)"
"tf.Tensor(5.919135945866753e-06, shape=(), dtype=float64)","tf.Tensor(0.0014080252601316953, shape=(), dtype=float64)"
"tf.Tensor(7.089272671885798e-06, shape=(), dtype=float64)","tf.Tensor(0.0012796391044596455, shape=(), dtype=float64)"
"tf.Tensor(5.029898431090057e-06, shape=(), dtype=float64)","tf.Tensor(0.0011939537677070479, shape=(), dtype=float64)"
"tf.Tensor(7.750479874509977e-06, shape=(), dtype=float64)","tf.Tensor(0.0011284764517976798, shape=(), dtype=float64)"
"tf.Tensor(1.0743306380006365e-05, shape=(), dtype=float64)","tf.Tensor(0.0015423250392770844, shape=(), dtype=float64)"
"tf.Tensor(7.709068985848116e-06, shape=(), dtype=float64)","tf.Tensor(0.001360530186732459, shape=(), dtype=float64)"
"tf.Tensor(9.562208024976721e-06, shape=(), dtype=float64)","tf.Tensor(0.00159117925351738, shape=(), dtype=float64)"
"tf.Tensor(7.0631347456422055e-06, shape=(), dtype=float64)","tf.Tensor(0.0015939015618993803, shape=(), dtype=float64)"
"tf.Tensor(4.352308105529683e-06, shape=(), dtype=float64)","tf.Tensor(0.0017873088517722012, shape=(), dtype=float64)"
"tf.Tensor(9.563509053293543e-06, shape=(), dtype=float64)","tf.Tensor(0.001199519315039048, shape=(), dtype=float64)"
"tf.Tensor(8.315360570611679e-06, shape=(), dtype=float64)","tf.Tensor(0.0008976100280191915, shape=(), dtype=float64)"
"tf.Tensor(8.880557341132662e-06, shape=(), dtype=float64)","tf.Tensor(0.0010301088180706033, shape=(), dtype=float64)"
"tf.Tensor(4.383733755547039e-06, shape=(), dtype=float64)","tf.Tensor(0.0014566471075721026, shape=(), dtype=float64)"
"tf.Tensor(4.504462942884167e-06, shape=(), dtype=float64)","tf.Tensor(0.0018659632357140626, shape=(), dtype=float64)"
"tf.Tensor(8.603649326968725e-06, shape=(), dtype=float64)","tf.Tensor(0.0013448537929655132, shape=(), dtype=float64)"
"tf.Tensor(8.419459255373031e-06, shape=(), dtype=float64)","tf.Tensor(0.0013960027606017746, shape=(), dtype=float64)"
"tf.Tensor(7.129224831263499e-06, shape=(), dtype=float64)","tf.Tensor(0.0013435436983904926, shape=(), dtype=float64)"
"tf.Tensor(5.920060180253061e-06, shape=(), dtype=float64)","tf.Tensor(0.0013663815033836918, shape=(), dtype=float64)"
"tf.Tensor(8.443555972907353e-06, shape=(), dtype=float64)","tf.Tensor(0.0014418149927015842, shape=(), dtype=float64)"
"tf.Tensor(5.7062885701964334e-06, shape=(), dtype=float64)","tf.Tensor(0.001410089916656841, shape=(), dtype=float64)"
"tf.Tensor(8.169752077613571e-06, shape=(), dtype=float64)","tf.Tensor(0.001316024995581098, shape=(), dtype=float64)"
"tf.Tensor(9.696127167655267e-06, shape=(), dtype=float64)","tf.Tensor(0.0014098605162910422, shape=(), dtype=float64)"
"tf.Tensor(5.595714849948033e-06, shape=(), dtype=float64)","tf.Tensor(0.0015989241530684384, shape=(), dtype=float64)"
"tf.Tensor(8.59745748274099e-06, shape=(), dtype=float64)","tf.Tensor(0.001126849939686221, shape=(), dtype=float64)"
"tf.Tensor(7.747596013829447e-06, shape=(), dtype=float64)","tf.Tensor(0.0011143752730809339, shape=(), dtype=float64)"
"tf.Tensor(4.144257357996484e-06, shape=(), dtype=float64)","tf.Tensor(0.0011366715635504141, shape=(), dtype=float64)"
"tf.Tensor(6.327497491494604e-06, shape=(), dtype=float64)","tf.Tensor(0.0017347733505957779, shape=(), dtype=float64)"
"tf.Tensor(5.217393519598145e-06, shape=(), dtype=float64)","tf.Tensor(0.0013777243474886612, shape=(), dtype=float64)"
"tf.Tensor(7.015622974871926e-06, shape=(), dtype=float64)","tf.Tensor(0.0013729697562790302, shape=(), dtype=float64)"
"tf.Tensor(7.395518038911169e-06, shape=(), dtype=float64)","tf.Tensor(0.001636122828927134, shape=(), dtype=float64)"
"tf.Tensor(5.86545342397768e-06, shape=(), dtype=float64)","tf.Tensor(0.000986884349864413, shape=(), dtype=float64)"
"tf.Tensor(6.776957508046876e-06, shape=(), dtype=float64)","tf.Tensor(0.0013869699120060348, shape=(), dtype=float64)"
"tf.Tensor(6.009103625839006e-06, shape=(), dtype=float64)","tf.Tensor(0.0013652289253758933, shape=(), dtype=float64)"
"tf.Tensor(9.022859529600907e-06, shape=(), dtype=float64)","tf.Tensor(0.0014035711716950754, shape=(), dtype=float64)"
"tf.Tensor(4.527136265542214e-06, shape=(), dtype=float64)","tf.Tensor(0.001280850171197189, shape=(), dtype=float64)"
"tf.Tensor(5.762865980538441e-06, shape=(), dtype=float64)","tf.Tensor(0.0015652938943279775, shape=(), dtype=float64)"
"tf.Tensor(1.0423554765219355e-05, shape=(), dtype=float64)","tf.Tensor(0.0015358133329941982, shape=(), dtype=float64)"
"tf.Tensor(8.531368859322162e-06, shape=(), dtype=float64)","tf.Tensor(0.0011031123798351404, shape=(), dtype=float64)"
"tf.Tensor(1.0514324720277991e-05, shape=(), dtype=float64)","tf.Tensor(0.0012032305786282137, shape=(), dtype=float64)"
"tf.Tensor(6.049010481420735e-06, shape=(), dtype=float64)","tf.Tensor(0.00073698295065382, shape=(), dtype=float64)"
"tf.Tensor(5.658774761584706e-06, shape=(), dtype=float64)","tf.Tensor(0.001206675956099883, shape=(), dtype=float64)"
"tf.Tensor(6.217884313490951e-06, shape=(), dtype=float64)","tf.Tensor(0.001124792030343495, shape=(), dtype=float64)"
"tf.Tensor(7.716932032535318e-06, shape=(), dtype=float64)","tf.Tensor(0.001617266419501586, shape=(), dtype=float64)"
"tf.Tensor(1.0035272738205018e-05, shape=(), dtype=float64)","tf.Tensor(0.0012575953707695848, shape=(), dtype=float64)"
"tf.Tensor(5.0992597356165525e-06, shape=(), dtype=float64)","tf.Tensor(0.001547913682949386, shape=(), dtype=float64)"
"tf.Tensor(7.559082152270557e-06, shape=(), dtype=float64)","tf.Tensor(0.00137121681341261, shape=(), dtype=float64)"
"tf.Tensor(9.507511986345401e-06, shape=(), dtype=float64)","tf.Tensor(0.0014425488620367713, shape=(), dtype=float64)"
"tf.Tensor(4.697807588637891e-06, shape=(), dtype=float64)","tf.Tensor(0.0012511942213292492, shape=(), dtype=float64)"
"tf.Tensor(5.230496965508716e-06, shape=(), dtype=float64)","tf.Tensor(0.0011044200094868048, shape=(), dtype=float64)"
"tf.Tensor(4.5696978009357665e-06, shape=(), dtype=float64)","tf.Tensor(0.0012260401738886627, shape=(), dtype=float64)"
"tf.Tensor(7.740887181314304e-06, shape=(), dtype=float64)","tf.Tensor(0.0014153692062254595, shape=(), dtype=float64)"
"tf.Tensor(7.27649769535161e-06, shape=(), dtype=float64)","tf.Tensor(0.0011052033631088211, shape=(), dtype=float64)"
"tf.Tensor(7.759662114933368e-06, shape=(), dtype=float64)","tf.Tensor(0.001538533034119336, shape=(), dtype=float64)"
"tf.Tensor(8.961413426990733e-06, shape=(), dtype=float64)","tf.Tensor(0.0011963618322520387, shape=(), dtype=float64)"
"tf.Tensor(8.517529560532532e-06, shape=(), dtype=float64)","tf.Tensor(0.001363723184034299, shape=(), dtype=float64)"
"tf.Tensor(7.377625958571242e-06, shape=(), dtype=float64)","tf.Tensor(0.0013394211648994124, shape=(), dtype=float64)"
"tf.Tensor(6.229187349650167e-06, shape=(), dtype=float64)","tf.Tensor(0.0012673681981281535, shape=(), dtype=float64)"
"tf.Tensor(7.82792200361929e-06, shape=(), dtype=float64)","tf.Tensor(0.0011258181113098363, shape=(), dtype=float64)"
"tf.Tensor(7.587222913412772e-06, shape=(), dtype=float64)","tf.Tensor(0.0013862162045077822, shape=(), dtype=float64)"
"tf.Tensor(4.911127718566909e-06, shape=(), dtype=float64)","tf.Tensor(0.0015473976573827403, shape=(), dtype=float64)"
"tf.Tensor(1.0933498495359287e-05, shape=(), dtype=float64)","tf.Tensor(0.0012074751778661137, shape=(), dtype=float64)"
"tf.Tensor(6.888337045924918e-06, shape=(), dtype=float64)","tf.Tensor(0.0017228519179521482, shape=(), dtype=float64)"
"tf.Tensor(3.844603066906138e-06, shape=(), dtype=float64)","tf.Tensor(0.0011543707957017834, shape=(), dtype=float64)"
"tf.Tensor(9.62858855186189e-06, shape=(), dtype=float64)","tf.Tensor(0.0012326907659114417, shape=(), dtype=float64)"
"tf.Tensor(5.704662622365611e-06, shape=(), dtype=float64)","tf.Tensor(0.0019254862119259008, shape=(), dtype=float64)"
"tf.Tensor(9.273011260210225e-06, shape=(), dtype=float64)","tf.Tensor(0.0013544367377075074, shape=(), dtype=float64)"
