err,val_err
"tf.Tensor(5.2520643568123115e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162895, shape=(), dtype=float64)"
"tf.Tensor(5.102195591297588e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916306, shape=(), dtype=float64)"
"tf.Tensor(4.9882965452491425e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(4.922511584369875e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916295, shape=(), dtype=float64)"
"tf.Tensor(4.8523636753404516e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.4094190780476135e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(4.93702018080797e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.030469370331936e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.154395650303099e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(4.9692666467158206e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916292, shape=(), dtype=float64)"
"tf.Tensor(5.289658640352409e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.0257250955935805e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(4.774423094822002e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.695827120435336e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(4.7406000109589746e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.165705400525849e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.0862939123761506e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.16421160392159e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(4.9491270101116546e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.073527283621953e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916295, shape=(), dtype=float64)"
"tf.Tensor(5.299137076329368e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(4.6355827638323685e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.4579326072566694e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.0769339275733404e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.181302163545925e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.682182231457958e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(4.6290056369998823e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079162977, shape=(), dtype=float64)"
"tf.Tensor(5.567991556050624e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916306, shape=(), dtype=float64)"
"tf.Tensor(4.564636182827344e-05, shape=(), dtype=float64)","tf.Tensor(0.00028150485079163026, shape=(), dtype=float64)"
"tf.Tensor(5.221768407198303e-05, shape=(), dtype=float64)","tf.Tensor(0.0002815048507916306, shape=(), dtype=float64)"
"tf.Tensor(5.500824103534405e-05, shape=(), dtype=float64)","tf.Tensor(0.018644056682941997, shape=(), dtype=float64)"
"tf.Tensor(5.074171998292504e-05, shape=(), dtype=float64)","tf.Tensor(0.015313131199944005, shape=(), dtype=float64)"
"tf.Tensor(4.91344395503e-05, shape=(), dtype=float64)","tf.Tensor(0.01175395772803493, shape=(), dtype=float64)"
"tf.Tensor(4.719991991449457e-05, shape=(), dtype=float64)","tf.Tensor(0.009268815130068076, shape=(), dtype=float64)"
"tf.Tensor(4.8010164083597135e-05, shape=(), dtype=float64)","tf.Tensor(0.014193259002156327, shape=(), dtype=float64)"
"tf.Tensor(4.9921818282776396e-05, shape=(), dtype=float64)","tf.Tensor(0.011012309210906821, shape=(), dtype=float64)"
"tf.Tensor(5.164734013633524e-05, shape=(), dtype=float64)","tf.Tensor(0.01675768618227284, shape=(), dtype=float64)"
"tf.Tensor(5.350068567756581e-05, shape=(), dtype=float64)","tf.Tensor(0.010364484029004624, shape=(), dtype=float64)"
"tf.Tensor(5.3707379211461825e-05, shape=(), dtype=float64)","tf.Tensor(0.012585696247392674, shape=(), dtype=float64)"
"tf.Tensor(5.9219636079396216e-05, shape=(), dtype=float64)","tf.Tensor(0.014630592726871401, shape=(), dtype=float64)"
"tf.Tensor(5.15388549974733e-05, shape=(), dtype=float64)","tf.Tensor(0.013664944707647135, shape=(), dtype=float64)"
"tf.Tensor(5.3588258923854595e-05, shape=(), dtype=float64)","tf.Tensor(0.013488267985255684, shape=(), dtype=float64)"
"tf.Tensor(5.5657942667437333e-05, shape=(), dtype=float64)","tf.Tensor(0.011930025068845329, shape=(), dtype=float64)"
"tf.Tensor(5.093116217756225e-05, shape=(), dtype=float64)","tf.Tensor(0.008998597202288721, shape=(), dtype=float64)"
"tf.Tensor(4.9512778885688175e-05, shape=(), dtype=float64)","tf.Tensor(0.005482047085477449, shape=(), dtype=float64)"
"tf.Tensor(4.9232705689521595e-05, shape=(), dtype=float64)","tf.Tensor(0.017424027932241213, shape=(), dtype=float64)"
"tf.Tensor(4.9512484779444075e-05, shape=(), dtype=float64)","tf.Tensor(0.014615706607185133, shape=(), dtype=float64)"
"tf.Tensor(4.851437512830417e-05, shape=(), dtype=float64)","tf.Tensor(0.0096279883660873, shape=(), dtype=float64)"
"tf.Tensor(5.519902015976595e-05, shape=(), dtype=float64)","tf.Tensor(0.008668439647433588, shape=(), dtype=float64)"
"tf.Tensor(5.0258386217996236e-05, shape=(), dtype=float64)","tf.Tensor(0.011358907586677588, shape=(), dtype=float64)"
"tf.Tensor(4.799351506646417e-05, shape=(), dtype=float64)","tf.Tensor(0.02015214125033651, shape=(), dtype=float64)"
"tf.Tensor(5.3788585985665265e-05, shape=(), dtype=float64)","tf.Tensor(0.01172528049823595, shape=(), dtype=float64)"
"tf.Tensor(5.059048485675614e-05, shape=(), dtype=float64)","tf.Tensor(0.01914425769014143, shape=(), dtype=float64)"
"tf.Tensor(5.266464507876015e-05, shape=(), dtype=float64)","tf.Tensor(0.01387233137795965, shape=(), dtype=float64)"
"tf.Tensor(5.106756658857186e-05, shape=(), dtype=float64)","tf.Tensor(0.012988620262102232, shape=(), dtype=float64)"
"tf.Tensor(5.385559576119688e-05, shape=(), dtype=float64)","tf.Tensor(0.007084096985966277, shape=(), dtype=float64)"
"tf.Tensor(5.976148544221277e-05, shape=(), dtype=float64)","tf.Tensor(0.011977388333130199, shape=(), dtype=float64)"
"tf.Tensor(5.2866964541005204e-05, shape=(), dtype=float64)","tf.Tensor(0.006772857563336389, shape=(), dtype=float64)"
"tf.Tensor(5.41065986393822e-05, shape=(), dtype=float64)","tf.Tensor(0.010220206423734548, shape=(), dtype=float64)"
"tf.Tensor(4.989261977653711e-05, shape=(), dtype=float64)","tf.Tensor(0.01704864920878611, shape=(), dtype=float64)"
"tf.Tensor(5.510997692370917e-05, shape=(), dtype=float64)","tf.Tensor(0.014117810934742266, shape=(), dtype=float64)"
"tf.Tensor(5.2609413755262484e-05, shape=(), dtype=float64)","tf.Tensor(0.011829486594137968, shape=(), dtype=float64)"
"tf.Tensor(5.286717782349669e-05, shape=(), dtype=float64)","tf.Tensor(0.00721566558105183, shape=(), dtype=float64)"
"tf.Tensor(5.5033100382920285e-05, shape=(), dtype=float64)","tf.Tensor(0.008850583974334674, shape=(), dtype=float64)"
"tf.Tensor(5.0016721605294124e-05, shape=(), dtype=float64)","tf.Tensor(0.008972501306856466, shape=(), dtype=float64)"
"tf.Tensor(4.889284327947372e-05, shape=(), dtype=float64)","tf.Tensor(0.011485343160576577, shape=(), dtype=float64)"
"tf.Tensor(5.7113163208153935e-05, shape=(), dtype=float64)","tf.Tensor(0.004520215548505292, shape=(), dtype=float64)"
"tf.Tensor(4.8449450422270137e-05, shape=(), dtype=float64)","tf.Tensor(0.015520959239912348, shape=(), dtype=float64)"
"tf.Tensor(5.547006183846957e-05, shape=(), dtype=float64)","tf.Tensor(0.004901682875109945, shape=(), dtype=float64)"
"tf.Tensor(4.556608875769387e-05, shape=(), dtype=float64)","tf.Tensor(0.008397051305837117, shape=(), dtype=float64)"
"tf.Tensor(4.801923042947023e-05, shape=(), dtype=float64)","tf.Tensor(0.012359639339552015, shape=(), dtype=float64)"
"tf.Tensor(5.517761227713734e-05, shape=(), dtype=float64)","tf.Tensor(0.006604713781704303, shape=(), dtype=float64)"
"tf.Tensor(5.63369712101416e-05, shape=(), dtype=float64)","tf.Tensor(0.011853507183935004, shape=(), dtype=float64)"
"tf.Tensor(5.5356198911028175e-05, shape=(), dtype=float64)","tf.Tensor(0.009464572477390807, shape=(), dtype=float64)"
"tf.Tensor(4.899734483506574e-05, shape=(), dtype=float64)","tf.Tensor(0.010642858591086391, shape=(), dtype=float64)"
"tf.Tensor(5.273357348213768e-05, shape=(), dtype=float64)","tf.Tensor(0.01647632388875785, shape=(), dtype=float64)"
"tf.Tensor(5.399181519732998e-05, shape=(), dtype=float64)","tf.Tensor(0.002734450450703895, shape=(), dtype=float64)"
"tf.Tensor(6.131738164190444e-05, shape=(), dtype=float64)","tf.Tensor(0.00408841558668575, shape=(), dtype=float64)"
"tf.Tensor(5.034947786794941e-05, shape=(), dtype=float64)","tf.Tensor(0.00598899981552582, shape=(), dtype=float64)"
"tf.Tensor(4.99692397506187e-05, shape=(), dtype=float64)","tf.Tensor(0.004530285547455086, shape=(), dtype=float64)"
"tf.Tensor(5.5031601303853926e-05, shape=(), dtype=float64)","tf.Tensor(0.0042721307264990275, shape=(), dtype=float64)"
"tf.Tensor(5.368987752807322e-05, shape=(), dtype=float64)","tf.Tensor(0.006247075123600466, shape=(), dtype=float64)"
"tf.Tensor(4.762517995817261e-05, shape=(), dtype=float64)","tf.Tensor(0.0062572412897196105, shape=(), dtype=float64)"
"tf.Tensor(5.5970364927288625e-05, shape=(), dtype=float64)","tf.Tensor(0.002554288920674891, shape=(), dtype=float64)"
"tf.Tensor(5.275894541772608e-05, shape=(), dtype=float64)","tf.Tensor(0.0031791848208788174, shape=(), dtype=float64)"
"tf.Tensor(4.8654676829876804e-05, shape=(), dtype=float64)","tf.Tensor(0.005996457373967873, shape=(), dtype=float64)"
"tf.Tensor(4.7973859976164705e-05, shape=(), dtype=float64)","tf.Tensor(0.0034641119824503717, shape=(), dtype=float64)"
"tf.Tensor(5.2332747333405195e-05, shape=(), dtype=float64)","tf.Tensor(0.00523774931865991, shape=(), dtype=float64)"
"tf.Tensor(5.430374859071034e-05, shape=(), dtype=float64)","tf.Tensor(0.009443453324561922, shape=(), dtype=float64)"
"tf.Tensor(5.525131785839767e-05, shape=(), dtype=float64)","tf.Tensor(0.0020887249917750585, shape=(), dtype=float64)"
"tf.Tensor(5.109816032042769e-05, shape=(), dtype=float64)","tf.Tensor(0.008251754926316543, shape=(), dtype=float64)"
"tf.Tensor(4.907896617947284e-05, shape=(), dtype=float64)","tf.Tensor(0.006283265206616468, shape=(), dtype=float64)"
"tf.Tensor(4.863691317198771e-05, shape=(), dtype=float64)","tf.Tensor(0.004490954866190459, shape=(), dtype=float64)"
"tf.Tensor(5.385073905730242e-05, shape=(), dtype=float64)","tf.Tensor(0.005542372729964306, shape=(), dtype=float64)"
"tf.Tensor(5.485163475623077e-05, shape=(), dtype=float64)","tf.Tensor(0.007564828075711907, shape=(), dtype=float64)"
"tf.Tensor(4.736154501838143e-05, shape=(), dtype=float64)","tf.Tensor(0.008434500800867115, shape=(), dtype=float64)"
"tf.Tensor(5.204682604172305e-05, shape=(), dtype=float64)","tf.Tensor(0.00392993641826425, shape=(), dtype=float64)"
"tf.Tensor(5.074088106349194e-05, shape=(), dtype=float64)","tf.Tensor(0.005347493816794321, shape=(), dtype=float64)"
"tf.Tensor(5.692047110484397e-05, shape=(), dtype=float64)","tf.Tensor(0.004567255245694913, shape=(), dtype=float64)"
"tf.Tensor(5.1078998183002686e-05, shape=(), dtype=float64)","tf.Tensor(0.005937728061327148, shape=(), dtype=float64)"
"tf.Tensor(4.630814642314063e-05, shape=(), dtype=float64)","tf.Tensor(0.004496632085508585, shape=(), dtype=float64)"
"tf.Tensor(5.841818459973914e-05, shape=(), dtype=float64)","tf.Tensor(0.009103621407478472, shape=(), dtype=float64)"
"tf.Tensor(5.0389775838014264e-05, shape=(), dtype=float64)","tf.Tensor(0.008327383456311864, shape=(), dtype=float64)"
"tf.Tensor(5.14501300405395e-05, shape=(), dtype=float64)","tf.Tensor(0.0036030535588387554, shape=(), dtype=float64)"
"tf.Tensor(4.8386111522112854e-05, shape=(), dtype=float64)","tf.Tensor(0.0037905408453459853, shape=(), dtype=float64)"
"tf.Tensor(5.0297528818018e-05, shape=(), dtype=float64)","tf.Tensor(0.004191508052613981, shape=(), dtype=float64)"
"tf.Tensor(5.017231995995558e-05, shape=(), dtype=float64)","tf.Tensor(0.005619452234066263, shape=(), dtype=float64)"
"tf.Tensor(4.7842123939502555e-05, shape=(), dtype=float64)","tf.Tensor(0.007975509188263268, shape=(), dtype=float64)"
"tf.Tensor(4.5372244418239756e-05, shape=(), dtype=float64)","tf.Tensor(0.009143819423085436, shape=(), dtype=float64)"
"tf.Tensor(4.946134845497486e-05, shape=(), dtype=float64)","tf.Tensor(0.0037192940045708118, shape=(), dtype=float64)"
"tf.Tensor(4.557384787966454e-05, shape=(), dtype=float64)","tf.Tensor(0.004812344987400435, shape=(), dtype=float64)"
"tf.Tensor(4.911024240923739e-05, shape=(), dtype=float64)","tf.Tensor(0.0030648804672436547, shape=(), dtype=float64)"
"tf.Tensor(4.8821279715695646e-05, shape=(), dtype=float64)","tf.Tensor(0.00803216144510192, shape=(), dtype=float64)"
"tf.Tensor(5.008011917993368e-05, shape=(), dtype=float64)","tf.Tensor(0.004228150737412318, shape=(), dtype=float64)"
"tf.Tensor(5.34520072887928e-05, shape=(), dtype=float64)","tf.Tensor(0.0034812891939120173, shape=(), dtype=float64)"
"tf.Tensor(5.243838432840834e-05, shape=(), dtype=float64)","tf.Tensor(0.004254573570873708, shape=(), dtype=float64)"
"tf.Tensor(5.464000938693758e-05, shape=(), dtype=float64)","tf.Tensor(0.0027096248861727024, shape=(), dtype=float64)"
"tf.Tensor(4.857249336171994e-05, shape=(), dtype=float64)","tf.Tensor(0.003926317515999465, shape=(), dtype=float64)"
"tf.Tensor(4.952384296387995e-05, shape=(), dtype=float64)","tf.Tensor(0.004527913782204091, shape=(), dtype=float64)"
"tf.Tensor(4.8044267244487854e-05, shape=(), dtype=float64)","tf.Tensor(0.004410978818210424, shape=(), dtype=float64)"
"tf.Tensor(5.382076005280722e-05, shape=(), dtype=float64)","tf.Tensor(0.0033024542178167722, shape=(), dtype=float64)"
"tf.Tensor(5.493032910032762e-05, shape=(), dtype=float64)","tf.Tensor(0.0051865949619242175, shape=(), dtype=float64)"
"tf.Tensor(4.6277134687349053e-05, shape=(), dtype=float64)","tf.Tensor(0.004047020312424977, shape=(), dtype=float64)"
"tf.Tensor(5.3235506892446976e-05, shape=(), dtype=float64)","tf.Tensor(0.003817509707931938, shape=(), dtype=float64)"
"tf.Tensor(4.5740858457053374e-05, shape=(), dtype=float64)","tf.Tensor(0.006629328927898629, shape=(), dtype=float64)"
"tf.Tensor(5.045746761780082e-05, shape=(), dtype=float64)","tf.Tensor(0.007420432202615636, shape=(), dtype=float64)"
"tf.Tensor(5.3495860868118777e-05, shape=(), dtype=float64)","tf.Tensor(0.005450553551327167, shape=(), dtype=float64)"
"tf.Tensor(5.118034033428187e-05, shape=(), dtype=float64)","tf.Tensor(0.0043756782049790355, shape=(), dtype=float64)"
"tf.Tensor(5.361469121020399e-05, shape=(), dtype=float64)","tf.Tensor(0.00501239866429394, shape=(), dtype=float64)"
"tf.Tensor(5.073857238006406e-05, shape=(), dtype=float64)","tf.Tensor(0.002154305515809971, shape=(), dtype=float64)"
"tf.Tensor(5.368774846861658e-05, shape=(), dtype=float64)","tf.Tensor(0.007279564305035234, shape=(), dtype=float64)"
"tf.Tensor(5.322200362544286e-05, shape=(), dtype=float64)","tf.Tensor(0.0025528944511488062, shape=(), dtype=float64)"
"tf.Tensor(4.9763170305491393e-05, shape=(), dtype=float64)","tf.Tensor(0.0025720582831701548, shape=(), dtype=float64)"
"tf.Tensor(4.513390156243299e-05, shape=(), dtype=float64)","tf.Tensor(0.0024922775097954157, shape=(), dtype=float64)"
"tf.Tensor(5.166979151105816e-05, shape=(), dtype=float64)","tf.Tensor(0.009778086598183931, shape=(), dtype=float64)"
"tf.Tensor(6.857712826886347e-05, shape=(), dtype=float64)","tf.Tensor(0.01886946385930414, shape=(), dtype=float64)"
"tf.Tensor(5.760773438848276e-05, shape=(), dtype=float64)","tf.Tensor(0.01248939268234627, shape=(), dtype=float64)"
"tf.Tensor(5.408088598954967e-05, shape=(), dtype=float64)","tf.Tensor(0.019713363853924814, shape=(), dtype=float64)"
"tf.Tensor(5.718966479501513e-05, shape=(), dtype=float64)","tf.Tensor(0.012724255073674287, shape=(), dtype=float64)"
"tf.Tensor(6.153323566261801e-05, shape=(), dtype=float64)","tf.Tensor(0.019087407875511875, shape=(), dtype=float64)"
"tf.Tensor(5.4763673157223516e-05, shape=(), dtype=float64)","tf.Tensor(0.01535384157331152, shape=(), dtype=float64)"
"tf.Tensor(5.633214939400012e-05, shape=(), dtype=float64)","tf.Tensor(0.019330628426620835, shape=(), dtype=float64)"
"tf.Tensor(6.192208832798479e-05, shape=(), dtype=float64)","tf.Tensor(0.024203849500453938, shape=(), dtype=float64)"
"tf.Tensor(5.692294395009228e-05, shape=(), dtype=float64)","tf.Tensor(0.012218920175051058, shape=(), dtype=float64)"
"tf.Tensor(5.402933229362652e-05, shape=(), dtype=float64)","tf.Tensor(0.01494184033079257, shape=(), dtype=float64)"
"tf.Tensor(5.213738202391798e-05, shape=(), dtype=float64)","tf.Tensor(0.008698968515394244, shape=(), dtype=float64)"
"tf.Tensor(5.3933125818912126e-05, shape=(), dtype=float64)","tf.Tensor(0.010504712667273635, shape=(), dtype=float64)"
"tf.Tensor(5.609857723997656e-05, shape=(), dtype=float64)","tf.Tensor(0.01858259187368867, shape=(), dtype=float64)"
"tf.Tensor(6.004274219397732e-05, shape=(), dtype=float64)","tf.Tensor(0.0157173238860461, shape=(), dtype=float64)"
"tf.Tensor(5.758463824189813e-05, shape=(), dtype=float64)","tf.Tensor(0.011995964567818245, shape=(), dtype=float64)"
"tf.Tensor(5.656200415465878e-05, shape=(), dtype=float64)","tf.Tensor(0.017072026471476796, shape=(), dtype=float64)"
"tf.Tensor(6.251737469608167e-05, shape=(), dtype=float64)","tf.Tensor(0.01089305071439182, shape=(), dtype=float64)"
"tf.Tensor(5.548788035442986e-05, shape=(), dtype=float64)","tf.Tensor(0.01834396034901616, shape=(), dtype=float64)"
"tf.Tensor(5.32997642457389e-05, shape=(), dtype=float64)","tf.Tensor(0.016509053361835346, shape=(), dtype=float64)"
"tf.Tensor(5.946499973904745e-05, shape=(), dtype=float64)","tf.Tensor(0.01755615616552734, shape=(), dtype=float64)"
"tf.Tensor(5.6614796686112355e-05, shape=(), dtype=float64)","tf.Tensor(0.01921245463181279, shape=(), dtype=float64)"
"tf.Tensor(5.434031075015439e-05, shape=(), dtype=float64)","tf.Tensor(0.015685340094867804, shape=(), dtype=float64)"
"tf.Tensor(5.512342136236149e-05, shape=(), dtype=float64)","tf.Tensor(0.012587181526906003, shape=(), dtype=float64)"
"tf.Tensor(6.152875225315985e-05, shape=(), dtype=float64)","tf.Tensor(0.022224506884448617, shape=(), dtype=float64)"
"tf.Tensor(6.307805651037488e-05, shape=(), dtype=float64)","tf.Tensor(0.019497573167275618, shape=(), dtype=float64)"
"tf.Tensor(5.45933364103803e-05, shape=(), dtype=float64)","tf.Tensor(0.014712289065529719, shape=(), dtype=float64)"
"tf.Tensor(5.859682207273615e-05, shape=(), dtype=float64)","tf.Tensor(0.027264133251220346, shape=(), dtype=float64)"
"tf.Tensor(6.156531208574903e-05, shape=(), dtype=float64)","tf.Tensor(0.024225798026066215, shape=(), dtype=float64)"
"tf.Tensor(5.620577885067509e-05, shape=(), dtype=float64)","tf.Tensor(0.013496059551935148, shape=(), dtype=float64)"
"tf.Tensor(5.7336743387849096e-05, shape=(), dtype=float64)","tf.Tensor(0.01967167016346715, shape=(), dtype=float64)"
"tf.Tensor(5.759855978137601e-05, shape=(), dtype=float64)","tf.Tensor(0.016149739965274277, shape=(), dtype=float64)"
"tf.Tensor(5.837558253953422e-05, shape=(), dtype=float64)","tf.Tensor(0.02145268301407119, shape=(), dtype=float64)"
"tf.Tensor(5.902338301293831e-05, shape=(), dtype=float64)","tf.Tensor(0.017171730839004678, shape=(), dtype=float64)"
"tf.Tensor(5.94552681490768e-05, shape=(), dtype=float64)","tf.Tensor(0.01633146777978268, shape=(), dtype=float64)"
"tf.Tensor(6.264784350473589e-05, shape=(), dtype=float64)","tf.Tensor(0.02207247099837525, shape=(), dtype=float64)"
"tf.Tensor(5.6289629156111096e-05, shape=(), dtype=float64)","tf.Tensor(0.01624621101209324, shape=(), dtype=float64)"
