display_scratch,0.07398979,0.25971250871636997
line_top,0.03288266,0.6468023293401738
service_phone,0.032312404,0.4901661863045658
life_thing,0.02256921,0.7075156556450035
price_spec,0.022120431,0.643548197237526
back_blemish,0.015875658,0.832287897016775
brand_new,0.013757211,0.7234677217752613
service_transfer,0.012412032,0.411117701491735
price_experience,0.00664261,0.52125923227423
battery_cover,0.0037138306,0.3926888558697266
scratch_screen,0.0034249474,0.528232182946333
call_camera,0.003381184,0.596537225969285
voice_call,0.0029979174,0.5460874296350275
box_box,0.0028038207,0.5376094231176448
wear_sign,0.002799142,0.5161418548616082
money_screen,0.002569662,0.5070960437137513
box_brand,0.0022517736,0.5420327492705156
brand_purchase,0.0019181026,0.4649052257355691
quality_sound,0.0013633894,0.669119899722256
sim_phone,0.0011685,0.453094511495326
app_app,0.0011609404,0.5752265024433656
window_phone,0.0011211813,0.29801812172236997
back_cover,0.0011120362,0.5328350808123825
scratch_condition,0.001055453,0.584486480480398
call_problem,0.0010483238,0.38638679505115475
quality_feature,0.0009274637,0.8530227706842427
screen_condition,0.0009198244,0.6520657119397237
device_experience,0.00087634305,0.2071194331642025
corner_scratch,0.0008513341,0.5147148400857383
screen_half,0.0008257425,0.42742670231662666
battery_phone,0.00067352125,0.5947841669161704
money_cell,0.00060095044,0.6563172929383668
look_brand,0.00059295323,0.7244007639672803
company_work,0.00058449345,0.652409981988595
screen_cover,0.000579948,0.5471031823091207
brand_screen,0.0005702272,0.5610798098327638
camera_value,0.0005549612,0.98516547965702
recognition_work,0.000551725,0.7308089296372892
side_scratch,0.00051936373,0.5641840713748939
camera_len,0.00050947274,0.7036154839251509
type_thing,0.00046995407,0.5375037082414574
seller_charger,0.0004356047,0.37457285171565935
screen_thing,0.00043450622,0.5437351428003211
volume_button,0.00042389473,0.34982448130409
screen_screen,0.0004023215,0.6279208280112328
price_issue,0.00038001762,0.7481822122150044
health_condition,0.00037658057,0.6148619364791532
battery_health,0.0003724229,0.49341834998620754
charger_charge,0.00036411203,0.47890258337826347
battery_scratch,0.00035703127,0.5454396849886615
screen_view,0.00035304055,0.5262713805942578
charger_but,0.00033263586,0.46004728265971323
face_reader,0.0003318946,0.5819677365558562
reader_no,0.00033041145,0.3904405039198342
top_speaker,0.00032658712,0.48878858664223995
top_top,0.00031823234,0.5854571184658389
brand_phone,0.00031302,0.6587378268078008
use_year,0.0003110852,0.5473317731590204
side_mark,0.0003060123,0.49345374832278005
app_store,0.00030208725,0.43579545039852663
work_seller,0.00030178524,0.5369704779493001
camera_setup,0.00030049478,0.483585357368715
use_sign,0.00029858176,0.5313611461755947
app_performance,0.00029504663,0.6645269046741413
use_spec,0.00027882896,0.42067823162708157
edge_corner,0.00025872377,0.34744864267358067
work_everything,0.00025852455,0.8039002023285051
brand_love,0.00025040878,0.7598337728218295
charger_packaging,0.00024764772,0.49033428886685804
cell_happy,0.00024270297,0.7052535181373134
app_crash,0.00023884256,0.352414388271785
money_device,0.00021882496,0.602980400219214
speaker_sound,0.00021595144,0.3853153300386244
performance_issue,0.00020924896,0.1917609314166
point_phone,0.00020867588,0.3594882892604965
camera_price,0.00020857251,0.7257631113738103
screen_corner,0.0002000029,0.42384292957047626
screen_left,0.00019872803,0.3114687974643843
face_feature,0.00019244521,0.7163329823546051
screen_battery,0.00019203169,0.6971592966653781
card_speaker,0.00018841779,0.18765576039949664
smart_phone,0.00018391004,0.612034420563511
box_right,0.00018116173,0.6195738554914126
reader_placement,0.00017996575,0.23125712302654
edge_scratch,0.00017631271,0.3781857785537433
screen_cost,0.00016262007,0.38579980914067996
brand_shape,0.00015844793,0.78713290944828
charge_adapter,0.00015646568,0.35901804876532284
review_bit,0.00015584884,0.32199081467707424
life_life,0.00015358598,0.6921626831722801
seller_product,0.0001525797,0.5403328506978831
box_iphone,0.00015015191,0.8816295338362192
screen_shield,0.00014379687,0.12159055169539157
scratch_bit,0.00014188081,0.14217458396622928
wear_condition,0.00013944763,0.9947900205481399
condition_condition,0.00013816293,0.7903811264757625
card_card,0.00013723588,0.42432776117822746
sim_card,0.0001335436,0.46736892226750093
touch_button,0.00013305375,0.55327195832912
look_new,0.00013192274,0.7048823770034865
cost_phone,0.00013102712,0.5659871471057781
use_week,0.00012961133,0.541852316980169
charge_life,0.00012889027,0.508649043325921
hand_side,0.0001237705,0.013324333481896988
factory_thing,0.000121746605,0.300421527682755
ear_speaker,0.000121221776,0.4309185351914117
brand_case,0.000113019836,0.46495447651063243
price_phone,0.00011254536,0.817399018012304
mode_picture,0.000111754285,0.518697520450995
battery_pack,0.000106757296,0.7020949086024783
screen_cell,0.00010590461,0.8687444864356556
scratch_life,0.00010239542,0.7100862813722041
card_work,0.00010223997,0.44425056123373735
print_reader,0.000101076796,0.5913257456321679
app_transfer,0.00010103281,0.32238422434821823
sim_port,9.942087e-05,0.2052967232994567
call_speaker,9.865452e-05,0.4003881311239543
battery_case,9.802577e-05,0.5684719491318319
angle_cam,9.4873576e-05,0.5076739328839874
price_deal,9.4489435e-05,0.8774109377247613
device_work,9.119157e-05,0.35349248956350754
talk_card,9.052789e-05,0.6426416817560875
app_space,8.810668e-05,0.5207868218600432
face_recognition,8.7917135e-05,0.6490934534765879
speaker_issue,8.772415e-05,0.45189503660150604
screen_quality,8.6847314e-05,0.6759687504890329
sim_thing,8.4993604e-05,0.4999543541019143
health_app,8.4969695e-05,0.8333625253284801
app_memory,8.378451e-05,0.37688245266541
seller_iphone,7.757103e-05,0.558269655401262
screen_sensitivity,7.6088676e-05,0.623554194897275
