err,val_err
"tf.Tensor(0.0006070699050262502, shape=(), dtype=float64)","tf.Tensor(0.002201280151361136, shape=(), dtype=float64)"
"tf.Tensor(0.0006083417312334385, shape=(), dtype=float64)","tf.Tensor(0.001375125036587898, shape=(), dtype=float64)"
"tf.Tensor(0.0006082308647911607, shape=(), dtype=float64)","tf.Tensor(0.00193397981030556, shape=(), dtype=float64)"
"tf.Tensor(0.0006081812634621534, shape=(), dtype=float64)","tf.Tensor(0.0016266268051015067, shape=(), dtype=float64)"
"tf.Tensor(0.0006106348502813094, shape=(), dtype=float64)","tf.Tensor(0.001465478557200855, shape=(), dtype=float64)"
"tf.Tensor(0.0006113269202792984, shape=(), dtype=float64)","tf.Tensor(0.0014941738338187622, shape=(), dtype=float64)"
"tf.Tensor(0.0006084018320042701, shape=(), dtype=float64)","tf.Tensor(0.0013831335063056267, shape=(), dtype=float64)"
"tf.Tensor(0.0006069426327955431, shape=(), dtype=float64)","tf.Tensor(0.0012171263626922718, shape=(), dtype=float64)"
"tf.Tensor(0.000605657902162088, shape=(), dtype=float64)","tf.Tensor(0.0015321473168834557, shape=(), dtype=float64)"
"tf.Tensor(0.0006052481928070906, shape=(), dtype=float64)","tf.Tensor(0.0011890249057061127, shape=(), dtype=float64)"
"tf.Tensor(0.0006074087150571823, shape=(), dtype=float64)","tf.Tensor(0.0011746453984625292, shape=(), dtype=float64)"
"tf.Tensor(0.0006042743543155311, shape=(), dtype=float64)","tf.Tensor(0.0014758171869702602, shape=(), dtype=float64)"
"tf.Tensor(0.0006111889435277338, shape=(), dtype=float64)","tf.Tensor(0.0012027528401404148, shape=(), dtype=float64)"
"tf.Tensor(0.0006069587414801739, shape=(), dtype=float64)","tf.Tensor(0.0013430996378203976, shape=(), dtype=float64)"
"tf.Tensor(0.0006102934338824267, shape=(), dtype=float64)","tf.Tensor(0.0016463196576402483, shape=(), dtype=float64)"
"tf.Tensor(0.0006085148399878476, shape=(), dtype=float64)","tf.Tensor(0.0017200147107757683, shape=(), dtype=float64)"
"tf.Tensor(0.0006017973363923111, shape=(), dtype=float64)","tf.Tensor(0.0020239826393105144, shape=(), dtype=float64)"
"tf.Tensor(0.0006049277632806823, shape=(), dtype=float64)","tf.Tensor(0.00198210307438912, shape=(), dtype=float64)"
"tf.Tensor(0.0006068566984255356, shape=(), dtype=float64)","tf.Tensor(0.001658733633096496, shape=(), dtype=float64)"
"tf.Tensor(0.0006038335182804266, shape=(), dtype=float64)","tf.Tensor(0.0017949285490897972, shape=(), dtype=float64)"
"tf.Tensor(0.0006065640701900469, shape=(), dtype=float64)","tf.Tensor(0.0017179234561327994, shape=(), dtype=float64)"
"tf.Tensor(0.0006060817213256692, shape=(), dtype=float64)","tf.Tensor(0.0017067938345046278, shape=(), dtype=float64)"
"tf.Tensor(0.0006042940451641067, shape=(), dtype=float64)","tf.Tensor(0.0016104009403594566, shape=(), dtype=float64)"
"tf.Tensor(0.0006029880996787838, shape=(), dtype=float64)","tf.Tensor(0.0015400715696006376, shape=(), dtype=float64)"
"tf.Tensor(0.0006019074282167519, shape=(), dtype=float64)","tf.Tensor(0.0013167334566051906, shape=(), dtype=float64)"
"tf.Tensor(0.0006037701589957314, shape=(), dtype=float64)","tf.Tensor(0.0013459181849799493, shape=(), dtype=float64)"
"tf.Tensor(0.0006039819229179373, shape=(), dtype=float64)","tf.Tensor(0.0013415325978090623, shape=(), dtype=float64)"
"tf.Tensor(0.0006054616239775274, shape=(), dtype=float64)","tf.Tensor(0.0013954850775125685, shape=(), dtype=float64)"
"tf.Tensor(0.0006046416145838935, shape=(), dtype=float64)","tf.Tensor(0.001433724393808404, shape=(), dtype=float64)"
"tf.Tensor(0.0006065356557182833, shape=(), dtype=float64)","tf.Tensor(0.0014544567296087359, shape=(), dtype=float64)"
"tf.Tensor(0.00060673404694788, shape=(), dtype=float64)","tf.Tensor(0.0015716667095070256, shape=(), dtype=float64)"
"tf.Tensor(0.0006036616149788698, shape=(), dtype=float64)","tf.Tensor(0.0017387248751233337, shape=(), dtype=float64)"
"tf.Tensor(0.0006023807745689289, shape=(), dtype=float64)","tf.Tensor(0.0017101620117821303, shape=(), dtype=float64)"
"tf.Tensor(0.0006072733689821536, shape=(), dtype=float64)","tf.Tensor(0.0020561427155427843, shape=(), dtype=float64)"
"tf.Tensor(0.0006025802990620174, shape=(), dtype=float64)","tf.Tensor(0.0015628909235091356, shape=(), dtype=float64)"
"tf.Tensor(0.0006058091397217056, shape=(), dtype=float64)","tf.Tensor(0.0019453946805900431, shape=(), dtype=float64)"
"tf.Tensor(0.000605666865723011, shape=(), dtype=float64)","tf.Tensor(0.0015959404418090196, shape=(), dtype=float64)"
"tf.Tensor(0.0006044851512822687, shape=(), dtype=float64)","tf.Tensor(0.0016060335887251637, shape=(), dtype=float64)"
"tf.Tensor(0.0006019648088105969, shape=(), dtype=float64)","tf.Tensor(0.0018313635849676795, shape=(), dtype=float64)"
"tf.Tensor(0.0006066776189513296, shape=(), dtype=float64)","tf.Tensor(0.0017391240870640783, shape=(), dtype=float64)"
"tf.Tensor(0.0006016119857091332, shape=(), dtype=float64)","tf.Tensor(0.0020343379396314002, shape=(), dtype=float64)"
"tf.Tensor(0.0006076818139465136, shape=(), dtype=float64)","tf.Tensor(0.0021117273881785257, shape=(), dtype=float64)"
"tf.Tensor(0.0006036094530439917, shape=(), dtype=float64)","tf.Tensor(0.002123836905292099, shape=(), dtype=float64)"
"tf.Tensor(0.0006051599623127463, shape=(), dtype=float64)","tf.Tensor(0.0025697544747891776, shape=(), dtype=float64)"
"tf.Tensor(0.0006049453679043118, shape=(), dtype=float64)","tf.Tensor(0.0022019706520994267, shape=(), dtype=float64)"
"tf.Tensor(0.000602035290067674, shape=(), dtype=float64)","tf.Tensor(0.0022048337196884623, shape=(), dtype=float64)"
"tf.Tensor(0.0006046894795884296, shape=(), dtype=float64)","tf.Tensor(0.0023805824765672796, shape=(), dtype=float64)"
"tf.Tensor(0.000608362793646865, shape=(), dtype=float64)","tf.Tensor(0.0015924887200637749, shape=(), dtype=float64)"
"tf.Tensor(0.0006035138858587709, shape=(), dtype=float64)","tf.Tensor(0.0020798143821361666, shape=(), dtype=float64)"
"tf.Tensor(0.0006084852182275198, shape=(), dtype=float64)","tf.Tensor(0.001696082720824982, shape=(), dtype=float64)"
"tf.Tensor(0.0006041694852922108, shape=(), dtype=float64)","tf.Tensor(0.0018332486727852448, shape=(), dtype=float64)"
"tf.Tensor(0.0006035258070775262, shape=(), dtype=float64)","tf.Tensor(0.0017894595638241503, shape=(), dtype=float64)"
"tf.Tensor(0.0006049922721987377, shape=(), dtype=float64)","tf.Tensor(0.0017536651702840336, shape=(), dtype=float64)"
"tf.Tensor(0.0006017835289198074, shape=(), dtype=float64)","tf.Tensor(0.0017245934426743333, shape=(), dtype=float64)"
"tf.Tensor(0.000606777059430923, shape=(), dtype=float64)","tf.Tensor(0.001714010145721687, shape=(), dtype=float64)"
"tf.Tensor(0.000603803440903757, shape=(), dtype=float64)","tf.Tensor(0.0017354551183912815, shape=(), dtype=float64)"
"tf.Tensor(0.000607850363014101, shape=(), dtype=float64)","tf.Tensor(0.0014475999638029304, shape=(), dtype=float64)"
"tf.Tensor(0.0006014513249908764, shape=(), dtype=float64)","tf.Tensor(0.0017415026215301026, shape=(), dtype=float64)"
"tf.Tensor(0.0006055332589053883, shape=(), dtype=float64)","tf.Tensor(0.0016312496922280522, shape=(), dtype=float64)"
"tf.Tensor(0.0006023435029096928, shape=(), dtype=float64)","tf.Tensor(0.0018295256367523518, shape=(), dtype=float64)"
"tf.Tensor(0.0006021952024150205, shape=(), dtype=float64)","tf.Tensor(0.0015198366002094617, shape=(), dtype=float64)"
"tf.Tensor(0.0006097627518455556, shape=(), dtype=float64)","tf.Tensor(0.001817625276032593, shape=(), dtype=float64)"
"tf.Tensor(0.0006016418466395606, shape=(), dtype=float64)","tf.Tensor(0.0019862853499118946, shape=(), dtype=float64)"
"tf.Tensor(0.000605939891925901, shape=(), dtype=float64)","tf.Tensor(0.001989535651701261, shape=(), dtype=float64)"
"tf.Tensor(0.0006052662771429443, shape=(), dtype=float64)","tf.Tensor(0.0016342908173730564, shape=(), dtype=float64)"
"tf.Tensor(0.000608291920023384, shape=(), dtype=float64)","tf.Tensor(0.0017348961771976046, shape=(), dtype=float64)"
"tf.Tensor(0.0006051972185260521, shape=(), dtype=float64)","tf.Tensor(0.0016140404740329886, shape=(), dtype=float64)"
"tf.Tensor(0.0006032117169760161, shape=(), dtype=float64)","tf.Tensor(0.001536520461396162, shape=(), dtype=float64)"
"tf.Tensor(0.0006058200114636725, shape=(), dtype=float64)","tf.Tensor(0.002000783317850898, shape=(), dtype=float64)"
"tf.Tensor(0.0006058648694411979, shape=(), dtype=float64)","tf.Tensor(0.0016588603774457182, shape=(), dtype=float64)"
"tf.Tensor(0.0006033768938060193, shape=(), dtype=float64)","tf.Tensor(0.0013115691606418877, shape=(), dtype=float64)"
"tf.Tensor(0.0006024600663439704, shape=(), dtype=float64)","tf.Tensor(0.0018325367716637334, shape=(), dtype=float64)"
"tf.Tensor(0.0006043413298548054, shape=(), dtype=float64)","tf.Tensor(0.001631921622048252, shape=(), dtype=float64)"
"tf.Tensor(0.000605934407351833, shape=(), dtype=float64)","tf.Tensor(0.0013756808681330212, shape=(), dtype=float64)"
"tf.Tensor(0.0006067868729940514, shape=(), dtype=float64)","tf.Tensor(0.0016017732608174838, shape=(), dtype=float64)"
"tf.Tensor(0.0006035845362157221, shape=(), dtype=float64)","tf.Tensor(0.0015745075989620468, shape=(), dtype=float64)"
"tf.Tensor(0.0006129586721440258, shape=(), dtype=float64)","tf.Tensor(0.001408122044583958, shape=(), dtype=float64)"
"tf.Tensor(0.0006100256036919099, shape=(), dtype=float64)","tf.Tensor(0.0015185215395367249, shape=(), dtype=float64)"
"tf.Tensor(0.0006062681889751969, shape=(), dtype=float64)","tf.Tensor(0.001368047172807693, shape=(), dtype=float64)"
"tf.Tensor(0.0006075571335891344, shape=(), dtype=float64)","tf.Tensor(0.0014835654854862123, shape=(), dtype=float64)"
"tf.Tensor(0.000604555866598585, shape=(), dtype=float64)","tf.Tensor(0.001307727952775556, shape=(), dtype=float64)"
"tf.Tensor(0.0006096146278646766, shape=(), dtype=float64)","tf.Tensor(0.0012768986697601124, shape=(), dtype=float64)"
"tf.Tensor(0.000610232511397382, shape=(), dtype=float64)","tf.Tensor(0.0014596867909653893, shape=(), dtype=float64)"
"tf.Tensor(0.0006030424918354311, shape=(), dtype=float64)","tf.Tensor(0.001574175469432015, shape=(), dtype=float64)"
"tf.Tensor(0.0006094335305100633, shape=(), dtype=float64)","tf.Tensor(0.0017675845813242335, shape=(), dtype=float64)"
"tf.Tensor(0.0006071441609786793, shape=(), dtype=float64)","tf.Tensor(0.001537520570815737, shape=(), dtype=float64)"
"tf.Tensor(0.0006083536448748932, shape=(), dtype=float64)","tf.Tensor(0.0015017521825799775, shape=(), dtype=float64)"
"tf.Tensor(0.000609666196104224, shape=(), dtype=float64)","tf.Tensor(0.0016133307119006613, shape=(), dtype=float64)"
"tf.Tensor(0.0006037831414625392, shape=(), dtype=float64)","tf.Tensor(0.0014022016368622082, shape=(), dtype=float64)"
"tf.Tensor(0.0006065234576822704, shape=(), dtype=float64)","tf.Tensor(0.001193177902957664, shape=(), dtype=float64)"
"tf.Tensor(0.0006053690009847865, shape=(), dtype=float64)","tf.Tensor(0.0014172931453521312, shape=(), dtype=float64)"
